frequency,mag_dB,phase_deg
3.953666200681274757e+06,-4.029805363148991404e+01,-1.717744748616029824e+02
4.036453929676048458e+06,-4.065801750782312496e+01,-1.719442792916216831e+02
4.120975190973295830e+06,-4.101798426024028998e+01,-1.721105353201338914e+02
4.207266283844437450e+06,-4.137795365987891216e+01,-1.722733196340132338e+02
4.295364267648863606e+06,-4.173792549608070601e+01,-1.724327071167946883e+02
4.385306977749851532e+06,-4.209789957494450618e+01,-1.725887708990417764e+02
4.477133041763623245e+06,-4.245787571799355220e+01,-1.727415824069253460e+02
4.570881896148742177e+06,-4.281785376094919116e+01,-1.728912114090912837e+02
4.666593803142881952e+06,-4.317783355260182532e+01,-1.730377260618906234e+02
4.764309868054156192e+06,-4.353781495377147337e+01,-1.731811929530419150e+02
4.864072056914608926e+06,-4.389779783635113830e+01,-1.733216771437934653e+02
4.965923214503358118e+06,-4.425778208242629574e+01,-1.734592422096486075e+02
5.069907082747033797e+06,-4.461776758346395866e+01,-1.735939502797154432e+02
5.176068319505671039e+06,-4.497775423956677798e+01,-1.737258620747388136e+02
5.284452517751802690e+06,-4.533774195878596913e+01,-1.738550369438698908e+02
5.395106225151267834e+06,-4.569773065648908528e+01,-1.739815329002263411e+02
5.508076964054029435e+06,-4.605772025477821785e+01,-1.741054066552931658e+02
5.623413251903478988e+06,-4.641771068195397731e+01,-1.742267136522118562e+02
5.741164622073268518e+06,-4.677770187202276020e+01,-1.743455080980045011e+02
5.861381645140283741e+06,-4.713769376424248492e+01,-1.744618429947748837e+02
5.984115950603186153e+06,-4.749768630270502001e+01,-1.745757701699292568e+02
6.109420249055714346e+06,-4.785767943595167395e+01,-1.746873403054558196e+02
6.237348354824191891e+06,-4.821767311661900379e+01,-1.747966029663003553e+02
6.367955209079149179e+06,-4.857766730111309528e+01,-1.749036066278740975e+02
6.501296903430902399e+06,-4.893766194930979907e+01,-1.750083987027282433e+02
6.637430704019076191e+06,-4.929765702427836516e+01,-1.751110255664268607e+02
6.776415076106742956e+06,-4.965765249202766540e+01,-1.752115325826505909e+02
6.918309709189362824e+06,-5.001764832127204841e+01,-1.753099641275590557e+02
7.063175542629607953e+06,-5.037764448321620847e+01,-1.754063636134418971e+02
7.211074791828989983e+06,-5.073764095135707208e+01,-1.755007735116840024e+02
7.362070974947345443e+06,-5.109763770130118843e+01,-1.755932353750712878e+02
7.516228940182045102e+06,-5.145763471059714789e+01,-1.756837898594615410e+02
7.673614893618186004e+06,-5.181763195858079030e+01,-1.757724767448433738e+02
7.834296427662104368e+06,-5.217762942623306799e+01,-1.758593349558055650e+02
7.998342550070275553e+06,-5.253762709604926329e+01,-1.759444025814386805e+02
8.165823713585906662e+06,-5.289762495191822467e+01,-1.760277168946884387e+02
8.336811846196331084e+06,-5.325762297901172104e+01,-1.761093143711809432e+02
8.511380382023759186e+06,-5.361762116368214492e+01,-1.761892307075378028e+02
8.689604292863002047e+06,-5.397761949336857867e+01,-1.762675008391993856e+02
8.871560120379598811e+06,-5.433761795651051330e+01,-1.763441589577726916e+02
9.057326008981997147e+06,-5.469761654246791238e+01,-1.764192385279201289e+02
9.246981739382211119e+06,-5.505761524144814700e+01,-1.764927723038050260e+02
9.440608762859225273e+06,-5.541761404443857941e+01,-1.765647923451081738e+02
9.638290236239684746e+06,-5.577761294314427687e+01,-1.766353300326301508e+02
9.840111057611323893e+06,-5.613761192993115401e+01,-1.767044160834924753e+02
1.004615790278394707e+07,-5.649761099777311557e+01,-1.767720805659509153e+02
1.025651926251405850e+07,-5.685761014020376081e+01,-1.768383529138333472e+02
1.047128548050898500e+07,-5.721760935127196035e+01,-1.769032619406142146e+02
1.069054879222655296e+07,-5.757760862550056657e+01,-1.769668358531366437e+02
1.091440336448754929e+07,-5.793760795784895379e+01,-1.770291022649937247e+02
1.114294533591729030e+07,-5.829760734367805242e+01,-1.770900882095792213e+02
1.137627285823428631e+07,-5.865760677871844564e+01,-1.771498201528176253e+02
1.161448613840341382e+07,-5.901760625904106661e+01,-1.772083240055837621e+02
1.185768748167159781e+07,-5.937760578102989939e+01,-1.772656251358207271e+02
1.210598133550480381e+07,-5.973760534135713129e+01,-1.773217483803656194e+02
1.235947433444509469e+07,-6.009760493696029471e+01,-1.773767180564912280e+02
1.261827534590668045e+07,-6.045760456502095792e+01,-1.774305579731723128e+02
1.288249551693132333e+07,-6.081760422294551205e+01,-1.774832914420842656e+02
1.315224832192237675e+07,-6.117760390834703088e+01,-1.775349412883416278e+02
1.342764961137861572e+07,-6.153760361902891418e+01,-1.775855298609844795e+02
1.370881766164852306e+07,-6.189760335296988814e+01,-1.776350790432190649e+02
1.399587322572614998e+07,-6.225760310830971633e+01,-1.776836102624197906e+02
1.428893958511100709e+07,-6.261760288333668001e+01,-1.777311444998996421e+02
1.458814260275347158e+07,-6.297760267647551302e+01,-1.777777023004543935e+02
1.489361077710912377e+07,-6.333760248627666556e+01,-1.778233037816878266e+02
1.520547529732493870e+07,-6.369760231140630680e+01,-1.778679686431229641e+02
1.552387009958081692e+07,-6.405760215063699547e+01,-1.779117161751058518e+02
1.584893192461110838e+07,-6.441760200283920312e+01,-1.779545652675066378e+02
1.618080037643064745e+07,-6.477760186697375389e+01,-1.779965344182238880e+02
1.651961798229011521e+07,-6.513760174208422882e+01,-1.780376417414968557e+02
1.686553025388738886e+07,-6.549760162729073443e+01,-1.780779049760310215e+02
1.721868574986005947e+07,-6.585760152178357885e+01,-1.781173414929415060e+02
1.757923613958689570e+07,-6.621760142481772959e+01,-1.781559683035190744e+02
1.794733626832524687e+07,-6.657760133570774030e+01,-1.781938020668233094e+02
1.832314422371207550e+07,-6.693760125382286219e+01,-1.782308590971070146e+02
1.870682140365797654e+07,-6.729760117858286605e+01,-1.782671553710766261e+02
1.909853258566236869e+07,-6.765760110945379324e+01,-1.783027065349922680e+02
1.949844599758041650e+07,-6.801760104594437450e+01,-1.783375279116112893e+02
1.990673338987184316e+07,-6.837760098760276151e+01,-1.783716345069799729e+02
2.032357010936220735e+07,-6.873760093401313043e+01,-1.784050410170759733e+02
2.074913517454906553e+07,-6.909760088479289664e+01,-1.784377618343059453e+02
2.118361135248500109e+07,-6.945760083959025621e+01,-1.784698110538616618e+02
2.162718523727015778e+07,-6.981760079808137220e+01,-1.785012024799377741e+02
2.208004733018896729e+07,-7.017760075996849878e+01,-1.785319496318149106e+02
2.254239212152428180e+07,-7.053760072497763645e+01,-1.785620657498109551e+02
2.301441817408504337e+07,-7.089760069285675570e+01,-1.785915638011038311e+02
2.349632820848305151e+07,-7.125760066337407750e+01,-1.786204564854288606e+02
2.398832919019484892e+07,-7.161760063631631112e+01,-1.786487562406533698e+02
2.449063241844741255e+07,-7.197760061148738941e+01,-1.786764752482317533e+02
2.500345361696429551e+07,-7.233760058870686294e+01,-1.787036254385434404e+02
2.552701302661241964e+07,-7.269760056780879154e+01,-1.787302184961168052e+02
2.606153549998892471e+07,-7.305760054864063591e+01,-1.787562658647412661e+02
2.660725059798808396e+07,-7.341760053106197859e+01,-1.787817787524704443e+02
2.716439268839077652e+07,-7.377760051494375659e+01,-1.788067681365187980e+02
2.773320104651838169e+07,-7.413760050016732350e+01,-1.788312447680540345e+02
2.831391995799373090e+07,-7.449760048662344047e+01,-1.788552191768878004e+02
2.890679882365471870e+07,-7.485760047421182151e+01,-1.788787016760667541e+02
2.951209226666384190e+07,-7.521760046284013868e+01,-1.789017023663667203e+02
3.013006024186115712e+07,-7.557760045242348212e+01,-1.789242311406912904e+02
3.076096814740704745e+07,-7.593760044288390532e+01,-1.789462976883779959e+02
3.140508693876209855e+07,-7.629760043414961501e+01,-1.789679114994131623e+02
3.206269324505460635e+07,-7.665760042615471548e+01,-1.789890818685582587e+02
3.273406948788379133e+07,-7.701760041883855479e+01,-1.790098178993891906e+02
3.341950400261135772e+07,-7.737760041214536955e+01,-1.790301285082505558e+02
3.411929116219281405e+07,-7.773760040602400068e+01,-1.790500224281269652e+02
3.483373150360116363e+07,-7.809760040042732498e+01,-1.790695082124330213e+02
3.556313185689847171e+07,-7.845760039531205621e+01,-1.790885942387238288e+02
3.630780547701010108e+07,-7.881760039063847501e+01,-1.791072887123275166e+02
3.706807217825751752e+07,-7.917760038636996001e+01,-1.791255996699021864e+02
3.784425847170928121e+07,-7.953760038247304465e+01,-1.791435349829180268e+02
3.863669770540689677e+07,-7.989760037891679190e+01,-1.791611023610666109e+02
3.944573020752777159e+07,-8.025760037567283689e+01,-1.791783093555994526e+02
4.027170343254586309e+07,-8.061760037271520218e+01,-1.791951633625963041e+02
4.111497211045213044e+07,-8.097760037001992828e+01,-1.792116716261655540e+02
4.197589839910069108e+07,-8.133760036756507361e+01,-1.792278412415780622e+02
4.285485203974392265e+07,-8.169760036533045877e+01,-1.792436791583353397e+02
4.375221051582511514e+07,-8.205760036329748175e+01,-1.792591921831741786e+02
4.466835921509625763e+07,-8.241760036144921742e+01,-1.792743869830085259e+02
4.560369159512959421e+07,-8.277760035976999120e+01,-1.792892700878104790e+02
4.655860935229582340e+07,-8.313760035824545014e+01,-1.793038478934309410e+02
4.753352259428048879e+07,-8.349760035686250603e+01,-1.793181266643623815e+02
4.852885001621200889e+07,-8.385760035560895176e+01,-1.793321125364434181e+02
4.954501908047895879e+07,-8.421760035447384496e+01,-1.793458115195078619e+02
5.058246620031137764e+07,-8.457760035344691119e+01,-1.793592294999787100e+02
5.164163692720700800e+07,-8.493760035251882812e+01,-1.793723722434081367e+02
5.272298614228221774e+07,-8.529760035168106924e+01,-1.793852453969651322e+02
5.382697825162870437e+07,-8.565760035092573332e+01,-1.793978544918714135e+02
5.495408738576237112e+07,-8.601760035024567230e+01,-1.794102049457869441e+02
5.610479760324700922e+07,-8.637760034963426392e+01,-1.794223020651461411e+02
5.727960309858280420e+07,-8.673760034908541172e+01,-1.794341510474456527e+02
5.847900841444800049e+07,-8.709760034859365874e+01,-1.794457569834848982e+02
5.970352865838366002e+07,-8.745760034815387485e+01,-1.794571248595603095e+02
6.095368972401680052e+07,-8.781760034776134205e+01,-1.794682595596139549e+02
6.223002851691588014e+07,-8.817760034741192499e+01,-1.794791658673382244e+02
6.353309318517421931e+07,-8.853760034710160198e+01,-1.794898484682365449e+02
6.486344335482374579e+07,-8.889760034682689138e+01,-1.795003119516418622e+02
6.622165037017615139e+07,-8.925760034658446784e+01,-1.795105608126935408e+02
6.760829753919805586e+07,-8.961760034637131866e+01,-1.795205994542728547e+02
6.902398038402411342e+07,-8.997760034618477221e+01,-1.795304321888994252e+02
7.046930689671452343e+07,-9.033760034602224209e+01,-1.795400632405878696e+02
7.194489780036982894e+07,-9.069760034588153985e+01,-1.795494967466662217e+02
7.345138681571143866e+07,-9.105760034576050543e+01,-1.795587367595572914e+02
7.498942093324543536e+07,-9.141760034565722037e+01,-1.795677872485228193e+02
7.655966069112554193e+07,-9.177760034556999358e+01,-1.795766521013719341e+02
7.816278045883291960e+07,-9.213760034549720501e+01,-1.795853351261342539e+02
7.979946872679752111e+07,-9.249760034543734832e+01,-1.795938400526987948e+02
8.147042840208387375e+07,-9.285760034538921559e+01,-1.796021705344186046e+02
8.317637711026692390e+07,-9.321760034535147099e+01,-1.796103301496831079e+02
8.491804750363126397e+07,-9.357760034532313398e+01,-1.796183224034571708e+02
8.669618757582160830e+07,-9.393760034530313874e+01,-1.796261507287893266e+02
8.851156098308339715e+07,-9.429760034529053314e+01,-1.796338184882882558e+02
9.036494737223005295e+07,-9.465760034528457822e+01,-1.796413289755693938e+02
9.225714271547609568e+07,-9.501760034528444976e+01,-1.796486854166714977e+02
9.418895965228398144e+07,-9.537760034528952247e+01,-1.796558909714441086e+02
9.616122783836637437e+07,-9.573760034529914265e+01,-1.796629487349065357e+02
9.817479430199824274e+07,-9.609760034531271344e+01,-1.796698617385787031e+02
1.002305238077898324e+08,-9.645760034532980853e+01,-1.796766329517849101e+02
1.023292992280753851e+08,-9.681760034534990211e+01,-1.796832652829305914e+02
1.044720219220800400e+08,-9.717760034537261049e+01,-1.796897615807527586e+02
1.066596121230254620e+08,-9.753760034539745050e+01,-1.796961246355448907e+02
1.088930093333431035e+08,-9.789760034542425160e+01,-1.797023571803565289e+02
1.111731727281589657e+08,-9.825760034545263011e+01,-1.797084618921683727e+02
1.135010815672314465e+08,-9.861760034548231602e+01,-1.797144413930428755e+02
1.158777356155126244e+08,-9.897760034551303931e+01,-1.797202982512516485e+02
1.183041555725160986e+08,-9.933760034554451579e+01,-1.797260349823793035e+02
1.207813835106777251e+08,-9.969760034557668860e+01,-1.797316540504048703e+02
1.233104833228907138e+08,-1.000576003456093446e+02,-1.797371578687607609e+02
1.258925411794166118e+08,-1.004176003456422706e+02,-1.797425488013702477e+02
1.285286659943615198e+08,-1.007776003456753529e+02,-1.797478291636633969e+02
1.312199899019198865e+08,-1.011376003457083925e+02,-1.797530012235721415e+02
1.339676687425931543e+08,-1.014976003457414322e+02,-1.797580672025052024e+02
1.367728825595846772e+08,-1.018576003457742871e+02,-1.797630292763025466e+02
1.396368361055936217e+08,-1.022176003458068863e+02,-1.797678895761705746e+02
1.425607593602187932e+08,-1.025776003458391159e+02,-1.797726501895979254e+02
1.455459080581966937e+08,-1.029376003458709761e+02,-1.797773131612526072e+02
1.485935642287002802e+08,-1.032976003459022962e+02,-1.797818804938604558e+02
1.517050367459333837e+08,-1.036576003459331901e+02,-1.797863541490659713e+02
1.548816618912479579e+08,-1.040176003459635155e+02,-1.797907360482750505e+02
1.581248039270382524e+08,-1.043776003459932724e+02,-1.797950280734806086e+02
1.614358556826486886e+08,-1.047376003460224183e+02,-1.797992320680713192e+02
1.648162391525503397e+08,-1.050976003460508679e+02,-1.798033498376236423e+02
1.682674061070463955e+08,-1.054576003460787348e+02,-1.798073831506775093e+02
1.717908387157586217e+08,-1.058176003461059480e+02,-1.798113337394962628e+02
1.753880501841760278e+08,-1.061776003461324649e+02,-1.798152033008110209e+02
1.790605854035294652e+08,-1.065376003461582997e+02,-1.798189934965494388e+02
1.828100216142736971e+08,-1.068976003461833955e+02,-1.798227059545499458e+02
1.866379690834665596e+08,-1.072576003462078944e+02,-1.798263422692609765e+02
1.905460717963244319e+08,-1.076176003462316686e+02,-1.798299040024260194e+02
1.945360081622661352e+08,-1.079776003462547749e+02,-1.798333926837544823e+02
1.986094917357371747e+08,-1.083376003462772132e+02,-1.798368098115790872e+02
2.027682719521275461e+08,-1.086976003462989127e+02,-1.798401568534993373e+02
2.070141348791037500e+08,-1.090576003463200152e+02,-1.798434352470120814e+02
2.113489039836643338e+08,-1.094176003463404641e+02,-1.798466464001290035e+02
2.157744409152664542e+08,-1.097776003463602734e+02,-1.798497916919815793e+02
2.202926463053455949e+08,-1.101376003463794575e+02,-1.798528724734134414e+02
2.249054605835773051e+08,-1.104976003463979168e+02,-1.798558900675607504e+02
2.296148648112356067e+08,-1.108576003464158788e+02,-1.798588457704204586e+02
2.344228815319918096e+08,-1.112176003464332439e+02,-1.798617408514071769e+02
2.393315756405385137e+08,-1.115776003464500263e+02,-1.798645765538983028e+02
2.443430552693971395e+08,-1.119376003464662261e+02,-1.798673540957683485e+02
2.494594726942955852e+08,-1.122976003464818859e+02,-1.798700746699118440e+02
2.546830252585034370e+08,-1.126576003464969489e+02,-1.798727394447559504e+02
2.600159563165266812e+08,-1.130176003465115286e+02,-1.798753495647621889e+02
2.654605561975536048e+08,-1.133776003465256252e+02,-1.798779061509181645e+02
2.710191631890841722e+08,-1.137376003465392102e+02,-1.798804103012190865e+02
2.766941645411512852e+08,-1.140976003465523263e+02,-1.798828630911393134e+02
2.824879974915698767e+08,-1.144576003465648881e+02,-1.798852655740942907e+02
2.884031503126599789e+08,-1.148176003465770805e+02,-1.798876187818932522e+02
2.944421633798757195e+08,-1.151776003465888039e+02,-1.798899237251820580e+02
3.006076302628229260e+08,-1.155376003466001436e+02,-1.798921813938776779e+02
3.069021988391157985e+08,-1.158976003466110427e+02,-1.798943927575930957e+02
3.133285724315575957e+08,-1.162576003466214871e+02,-1.798965587660538858e+02
3.198895109691390395e+08,-1.166176003466316047e+02,-1.798986803495062077e+02
3.265878321723353267e+08,-1.169776003466413528e+02,-1.799007584191162721e+02
3.334264127632347345e+08,-1.173376003466507314e+02,-1.799027938673616802e+02
3.404081897010009289e+08,-1.176976003466597689e+02,-1.799047875684150029e+02
3.475361614432046413e+08,-1.180576003466683801e+02,-1.799067403785188048e+02
3.548133892335745692e+08,-1.184176003466767355e+02,-1.799086531363538199e+02
3.622429984166980386e+08,-1.187776003466848067e+02,-1.799105266633990254e+02
3.698281797802658677e+08,-1.191376003466925368e+02,-1.799123617642844408e+02
3.775721909254159927e+08,-1.194976003466999970e+02,-1.799141592271367642e+02
3.854783576657704711e+08,-1.198576003467071018e+02,-1.799159198239178181e+02
3.935500754557764530e+08,-1.202176003467139935e+02,-1.799176443107562307e+02
4.017908108489392400e+08,-1.205776003467206294e+02,-1.799193334282720684e+02
4.102041029866064191e+08,-1.209376003467269953e+02,-1.799209879018950744e+02
4.187935651179183125e+08,-1.212976003467331338e+02,-1.799226084421760277e+02
4.275628861515863538e+08,-1.216576003467390308e+02,-1.799241957450921063e+02
4.365158322401647568e+08,-1.220176003467446293e+02,-1.799257504923458271e+02
4.456562483975023627e+08,-1.223776003467500715e+02,-1.799272733516577034e+02
4.549880601500480175e+08,-1.227376003467553147e+02,-1.799287649770530493e+02
4.645152752227492332e+08,-1.230976003467603448e+02,-1.799302260091429275e+02
4.742419852602448463e+08,-1.234576003467651901e+02,-1.799316570753993290e+02
4.841723675840978622e+08,-1.238176003467697797e+02,-1.799330587904246386e+02
4.943106869868343472e+08,-1.241776003467742555e+02,-1.799344317562154458e+02
5.046612975635276437e+08,-1.245376003467785324e+02,-1.799357765624213528e+02
5.152286445817561746e+08,-1.248976003467826672e+02,-1.799370937865980125e+02
5.260172663907063007e+08,-1.252576003467866315e+02,-1.799383839944553642e+02
5.370317963702510595e+08,-1.256176003467903683e+02,-1.799396477401004688e+02
5.482769649208524227e+08,-1.259776003467940200e+02,-1.799408855662754547e+02
5.597576014951093197e+08,-1.263376003467975437e+02,-1.799420980045908038e+02
5.714786366718666553e+08,-1.266976003468009253e+02,-1.799432855757534639e+02
5.834451042737448215e+08,-1.270576003468041648e+02,-1.799444487897906129e+02
5.956621435290085077e+08,-1.274176003468072054e+02,-1.799455881462687046e+02
6.081350012787163258e+08,-1.277776003468102033e+02,-1.799467041345079110e+02
6.208690342300624847e+08,-1.281376003468130591e+02,-1.799477972337924712e+02
6.338697112569264174e+08,-1.284976003468158297e+02,-1.799488679135763221e+02
6.471426157485830784e+08,-1.288576003468184865e+02,-1.799499166336848930e+02
6.606934480075937510e+08,-1.292176003468209728e+02,-1.799509438445124090e+02
6.745280276979202032e+08,-1.295776003468234023e+02,-1.799519499872156132e+02
6.886522963442747593e+08,-1.299376003468257750e+02,-1.799529354939029417e+02
7.030723198838326931e+08,-1.302976003468280055e+02,-1.799539007878202312e+02
7.177942912713614702e+08,-1.306576003468301792e+02,-1.799548462835324472e+02
7.328245331389044523e+08,-1.310176003468322676e+02,-1.799557723871019448e+02
7.481695005111522675e+08,-1.313776003468341855e+02,-1.799566794962624954e+02
7.638357835776891708e+08,-1.317376003468361034e+02,-1.799575680005903848e+02
7.798301105232577324e+08,-1.320976003468379361e+02,-1.799584382816716754e+02
7.961593504173183441e+08,-1.324576003468397118e+02,-1.799592907132660002e+02
8.128305161640994549e+08,-1.328176003468414308e+02,-1.799601256614671172e+02
8.298507675144200325e+08,-1.331776003468429792e+02,-1.799609434848602518e+02
8.472274141405946016e+08,-1.335376003468445276e+02,-1.799617445346759439e+02
8.649679187756921053e+08,-1.338976003468460476e+02,-1.799625291549409667e+02
8.830799004185621738e+08,-1.342576003468474823e+02,-1.799632976826260915e+02
9.015711376059570312e+08,-1.346176003468488886e+02,-1.799640504477908109e+02
9.204495717531684637e+08,-1.349776003468501528e+02,-1.799647877737249644e+02
9.397233105646356344e+08,-1.353376003468514170e+02,-1.799655099770878337e+02
9.594006315159316063e+08,-1.356976003468526528e+02,-1.799662173680438570e+02
9.794899854086980820e+08,-1.360576003468538318e+02,-1.799669102503960403e+02
1.000000000000000000e+09,-1.364176003468549538e+02,-1.799675889217163842e+02
