time_us,vout
3.379844999999999100e+00,3.551030949999999797e-01
3.379853700000002181e+00,3.550989390000000023e-01
3.379871100000002127e+00,3.550906269999999920e-01
3.379890700000000248e+00,3.550812429999999909e-01
3.379894199999999849e+00,3.550795809999999775e-01
3.379901100000000547e+00,3.550762559999999790e-01
3.379915000000000447e+00,3.550696070000000093e-01
3.379942800000000691e+00,3.550563079999999871e-01
3.379998400000000736e+00,3.550297090000000266e-01
3.380109499999999212e+00,3.549765100000000229e-01
3.380331800000001330e+00,3.548701020000000206e-01
3.380648800000002119e+00,3.547183300000000261e-01
3.380849700000000180e+00,3.546221469999999987e-01
3.381005300000000435e+00,3.545476499999999920e-01
3.381176700000001478e+00,3.544655580000000139e-01
3.381334700000000026e+00,3.543898850000000156e-01
3.381650799999999624e+00,3.542385239999999991e-01
3.382029399999999963e+00,3.540571470000000165e-01
3.382596299999999445e+00,3.537855469999999780e-01
3.383397000000002208e+00,3.534018119999999819e-01
3.384981699999999982e+00,3.526421220000000023e-01
3.386822299999999508e+00,3.517593780000000114e-01
3.386823300000002313e+00,3.517588990000000138e-01
3.386825300000001260e+00,3.517579390000000195e-01
3.386829300000001819e+00,3.517560200000000026e-01
3.386832300000000018e+00,3.517545810000000106e-01
3.386833099999999597e+00,3.517541969999999907e-01
3.386834700000002307e+00,3.517534299999999781e-01
3.386837900000000179e+00,3.517518949999999811e-01
3.386844299999999475e+00,3.517488249999999872e-01
3.386857100000002063e+00,3.517426840000000277e-01
3.386882700000000135e+00,3.517304039999999965e-01
3.386933899999999387e+00,3.517058419999999908e-01
3.387036300000001443e+00,3.516567190000000065e-01
3.387241099999998895e+00,3.515584680000000128e-01
3.387650700000000903e+00,3.513619570000000025e-01
3.388469900000001367e+00,3.509688919999999768e-01
3.388629299999999400e+00,3.508924030000000194e-01
3.388679299999999284e+00,3.508684100000000194e-01
3.388695699999999533e+00,3.508605479999999943e-01
3.388728400000001528e+00,3.508448229999999723e-01
3.388794000000002526e+00,3.508133740000000111e-01
3.388925000000000853e+00,3.507504750000000060e-01
3.389187200000000733e+00,3.506246729999999978e-01
3.389711500000002431e+00,3.503730509999999909e-01
3.390760000000000218e+00,3.498697399999999846e-01
3.392857199999999906e+00,3.488628120000000221e-01
3.395740799999999115e+00,3.474773780000000034e-01
3.395741800000001920e+00,3.474768979999999785e-01
3.395743800000000867e+00,3.474759370000000125e-01
3.395747800000001870e+00,3.474740139999999977e-01
3.395750800000000069e+00,3.474725719999999796e-01
3.395751599999999648e+00,3.474721880000000152e-01
3.395753200000001915e+00,3.474714190000000036e-01
3.395756399999999786e+00,3.474698809999999805e-01
3.395762799999999526e+00,3.474668040000000180e-01
3.395775600000001671e+00,3.474606519999999810e-01
3.395801199999999742e+00,3.474483480000000180e-01
3.395852399999999438e+00,3.474237390000000092e-01
3.395954800000001494e+00,3.473745189999999927e-01
3.396159600000002499e+00,3.472760739999999902e-01
3.396569200000000510e+00,3.470791639999999956e-01
3.397297800000001811e+00,3.467288239999999910e-01
3.397379799999999506e+00,3.466894269999999945e-01
3.397543600000001440e+00,3.466106299999999751e-01
3.397547800000002560e+00,3.466085899999999942e-01
3.397556300000002416e+00,3.466045119999999757e-01
3.397573300000002128e+00,3.465963550000000226e-01
3.397597799999998891e+00,3.465845419999999955e-01
3.397601200000000432e+00,3.465829109999999935e-01
3.397607999999999517e+00,3.465796480000000179e-01
3.397621600000001685e+00,3.465731220000000112e-01
3.397647799999999219e+00,3.465604939999999967e-01
3.397650600000000853e+00,3.465591889999999897e-01
3.397656000000000898e+00,3.465565780000000040e-01
3.397666800000001430e+00,3.465513579999999760e-01
3.397688499999999667e+00,3.465409159999999766e-01
3.397697799999999102e+00,3.465364450000000263e-01
3.397702199999999895e+00,3.465343570000000151e-01
3.397710899999999867e+00,3.465301800000000210e-01
3.397728200000001308e+00,3.465218270000000045e-01
3.397747799999999430e+00,3.465123949999999731e-01
3.397751300000002583e+00,3.465107250000000194e-01
3.397758300000001341e+00,3.465073830000000021e-01
3.397772200000001686e+00,3.465006999999999948e-01
3.397799899999999873e+00,3.464873350000000074e-01
3.397855499999999918e+00,3.464606029999999781e-01
3.397966700000000451e+00,3.464071369999999761e-01
3.398189000000002569e+00,3.463001969999999763e-01
3.398505999999999361e+00,3.461476680000000195e-01
3.398706900000000974e+00,3.460510070000000216e-01
3.398862500000001230e+00,3.459761399999999876e-01
3.399033900000002273e+00,3.458936389999999750e-01
3.399191900000001265e+00,3.458175889999999808e-01
3.399507900000002358e+00,3.456654710000000019e-01
3.399886499999999145e+00,3.454831809999999725e-01
3.400453400000001736e+00,3.452101899999999723e-01
3.401254100000001390e+00,3.448244269999999889e-01
3.402838799999999164e+00,3.440604039999999864e-01
3.404679400000002243e+00,3.431719679999999939e-01
3.404680400000001494e+00,3.431714849999999983e-01
3.404682400000000442e+00,3.431705190000000072e-01
3.404686400000001445e+00,3.431685870000000249e-01
3.404689399999999644e+00,3.431671379999999827e-01
3.404690200000002331e+00,3.431667520000000193e-01
3.404691800000001489e+00,3.431659790000000099e-01
3.404694999999999361e+00,3.431644329999999909e-01
3.404701400000002209e+00,3.431613419999999803e-01
3.404714200000001245e+00,3.431551600000000146e-01
3.404739799999999317e+00,3.431427939999999732e-01
3.404791000000002121e+00,3.431180629999999732e-01
3.404893400000000625e+00,3.430685980000000024e-01
3.405098200000001629e+00,3.429696569999999833e-01
3.405507800000000085e+00,3.427717310000000239e-01
3.406327000000000549e+00,3.423756980000000061e-01
3.406536400000002018e+00,3.422744280000000194e-01
3.406586400000001902e+00,3.422502439999999813e-01
3.406602800000002151e+00,3.422423190000000170e-01
3.406635599999999098e+00,3.422264700000000048e-01
3.406701100000001592e+00,3.421947690000000097e-01
3.406832200000001976e+00,3.421313639999999934e-01
3.407094300000000242e+00,3.420045360000000256e-01
3.407618600000001496e+00,3.417508040000000191e-01
3.408667200000001340e+00,3.412430519999999912e-01
3.410764299999999416e+00,3.402264440000000167e-01
3.413598000000000354e+00,3.388507230000000203e-01
3.413598999999999606e+00,3.388502369999999986e-01
3.413601000000001662e+00,3.388492650000000106e-01
3.413604999999999112e+00,3.388473220000000063e-01
3.413608000000000864e+00,3.388458639999999966e-01
3.413608800000000443e+00,3.388454750000000071e-01
3.413610399999999601e+00,3.388446969999999725e-01
3.413613600000001025e+00,3.388431419999999861e-01
3.413620000000000321e+00,3.388400320000000132e-01
3.413632799999999357e+00,3.388338120000000120e-01
3.413658400000000537e+00,3.388213720000000095e-01
3.413709600000000233e+00,3.387964909999999774e-01
3.413812000000002289e+00,3.387467270000000252e-01
3.414016799999999741e+00,3.386471910000000141e-01
3.414426400000001749e+00,3.384480879999999803e-01
3.415154999999999497e+00,3.380938219999999883e-01
3.415236900000002240e+00,3.380539819999999751e-01
3.415400700000000622e+00,3.379742980000000063e-01
3.415404999999999802e+00,3.379722350000000097e-01
3.415413499999999658e+00,3.379681110000000155e-01
3.415430400000001310e+00,3.379598619999999998e-01
3.415455000000000130e+00,3.379479169999999866e-01
3.415458400000001227e+00,3.379462670000000224e-01
3.415465200000000756e+00,3.379429669999999830e-01
3.415478700000000867e+00,3.379363679999999870e-01
3.415505000000000013e+00,3.379235970000000200e-01
3.415507700000000035e+00,3.379222769999999931e-01
3.415513100000000080e+00,3.379196380000000222e-01
3.415524000000002225e+00,3.379143580000000258e-01
3.415545700000000906e+00,3.379037990000000047e-01
3.415555000000000341e+00,3.378992769999999979e-01
3.415559299999999077e+00,3.378971660000000266e-01
3.415567999999999049e+00,3.378929419999999739e-01
3.415585400000002103e+00,3.378844939999999797e-01
3.415620099999999493e+00,3.378675990000000184e-01
3.415689599999999881e+00,3.378338080000000132e-01
3.415828500000001711e+00,3.377662229999999766e-01
3.416106400000000765e+00,3.376310410000000206e-01
3.416390299999999325e+00,3.374929170000000034e-01
3.416574700000002185e+00,3.374031980000000153e-01
3.416734100000000218e+00,3.373256319999999864e-01
3.416904000000000163e+00,3.372429430000000172e-01
3.417061799999999483e+00,3.371661089999999916e-01
3.417377600000000459e+00,3.370124290000000022e-01
3.417759700000000400e+00,3.368264069999999943e-01
3.418335099999999738e+00,3.365462949999999953e-01
3.419153100000000833e+00,3.361479729999999888e-01
3.420783699999999428e+00,3.353538119999999734e-01
3.422536599999999485e+00,3.344998710000000042e-01
3.422537600000002289e+00,3.344993829999999835e-01
3.422539600000001236e+00,3.344984089999999965e-01
3.422543600000002240e+00,3.344964599999999955e-01
3.422546600000000439e+00,3.344949979999999878e-01
3.422547400000000017e+00,3.344946080000000266e-01
3.422549000000002284e+00,3.344938290000000203e-01
3.422552200000000155e+00,3.344922699999999804e-01
3.422558599999999895e+00,3.344891509999999846e-01
3.422571400000002040e+00,3.344829149999999918e-01
3.422597000000000111e+00,3.344704419999999789e-01
3.422648199999999363e+00,3.344454949999999815e-01
3.422750600000001864e+00,3.343956020000000140e-01
3.422955399999999315e+00,3.342958140000000244e-01
3.423365000000000880e+00,3.340962319999999930e-01
3.424184200000001344e+00,3.336970519999999940e-01
3.424343599999999377e+00,3.336193760000000230e-01
3.424393599999999260e+00,3.335950109999999968e-01
3.424409900000001450e+00,3.335870269999999804e-01
3.424442700000001949e+00,3.335710590000000031e-01
3.424508200000000890e+00,3.335391229999999929e-01
3.424639300000000830e+00,3.334752500000000008e-01
3.424901500000000709e+00,3.333475040000000167e-01
3.425425700000000795e+00,3.330920030000000254e-01
3.426474300000000639e+00,3.325809739999999737e-01
3.428571499999999883e+00,3.315587759999999995e-01
3.431455099999999536e+00,3.301527169999999844e-01
3.431456100000002341e+00,3.301522290000000193e-01
3.431458100000000844e+00,3.301512529999999779e-01
3.431462100000001847e+00,3.301493030000000051e-01
3.431465100000000046e+00,3.301478389999999985e-01
3.431465899999999625e+00,3.301474489999999817e-01
3.431467500000001891e+00,3.301466690000000037e-01
3.431470700000000207e+00,3.301451080000000204e-01
3.431477099999999503e+00,3.301419870000000256e-01
3.431489900000002091e+00,3.301357440000000087e-01
3.431515500000000163e+00,3.301232579999999750e-01
3.431566699999999415e+00,3.300982869999999902e-01
3.431669100000001471e+00,3.300483439999999935e-01
3.431873900000002475e+00,3.299484529999999749e-01
3.432283500000000931e+00,3.297486570000000006e-01
3.433012100000001787e+00,3.293932070000000212e-01
3.433094000000001422e+00,3.293532370000000209e-01
3.433257900000001861e+00,3.292732950000000214e-01
3.433262099999998984e+00,3.292712269999999997e-01
3.433270600000002393e+00,3.292670890000000128e-01
3.433287600000002104e+00,3.292588129999999835e-01
3.433312099999999312e+00,3.292468299999999903e-01
3.433315500000000409e+00,3.292451750000000010e-01
3.433322299999999938e+00,3.292418639999999952e-01
3.433335900000001661e+00,3.292352439999999825e-01
3.433363000000000387e+00,3.292220029999999853e-01
3.433417299999999894e+00,3.291955209999999910e-01
3.433525799999999961e+00,3.291425550000000033e-01
3.433742900000001708e+00,3.290366180000000029e-01
3.434177100000002092e+00,3.288247209999999865e-01
3.435045400000001248e+00,3.284008290000000052e-01
3.436782100000001616e+00,3.275525799999999821e-01
3.440255599999999969e+00,3.258536109999999875e-01
3.440393700000002219e+00,3.257859650000000107e-01
3.440394700000001471e+00,3.257854760000000183e-01
3.440396700000000418e+00,3.257844959999999790e-01
3.440400700000001422e+00,3.257825380000000104e-01
3.440403699999999620e+00,3.257810689999999787e-01
3.440404499999999199e+00,3.257806770000000185e-01
3.440406100000001466e+00,3.257798929999999871e-01
3.440409299999999337e+00,3.257783260000000070e-01
3.440415700000002630e+00,3.257751919999999912e-01
3.440428500000001666e+00,3.257689240000000153e-01
3.440454099999999293e+00,3.257563880000000078e-01
3.440505300000002098e+00,3.257313150000000213e-01
3.440607700000001046e+00,3.256811660000000219e-01
3.440812500000002050e+00,3.255808559999999741e-01
3.441222100000000506e+00,3.253801889999999863e-01
3.442041300000000525e+00,3.249786590000000031e-01
3.442250700000001995e+00,3.248759789999999814e-01
3.442300700000002323e+00,3.248514579999999818e-01
3.442317100000002572e+00,3.248434230000000200e-01
3.442349899999999518e+00,3.248273520000000136e-01
3.442415400000002013e+00,3.247952100000000009e-01
3.442546500000001952e+00,3.247309199999999785e-01
3.442808600000000219e+00,3.246023169999999736e-01
3.443332900000001917e+00,3.243450199999999839e-01
3.444381500000001317e+00,3.238300379999999867e-01
3.446478599999999393e+00,3.227983560000000085e-01
3.449312300000000331e+00,3.214001770000000091e-01
3.449669400000001662e+00,3.212235589999999918e-01
3.450383699999999720e+00,3.208701039999999893e-01
3.451219400000002047e+00,3.204561149999999858e-01
3.451362300000001326e+00,3.203852910000000165e-01
3.451469400000002352e+00,3.203321659999999738e-01
3.451498000000002175e+00,3.203179979999999927e-01
3.451519399999999127e+00,3.203073719999999791e-01
3.451525100000000901e+00,3.203045389999999992e-01
3.451536600000002064e+00,3.202988709999999850e-01
3.451559400000002054e+00,3.202875359999999838e-01
3.451569399999999455e+00,3.202825770000000127e-01
3.451573999999999920e+00,3.202803089999999853e-01
3.451583099999999238e+00,3.202757749999999848e-01
3.451601399999999931e+00,3.202667060000000121e-01
3.451619399999999338e+00,3.202577790000000202e-01
3.451623100000002164e+00,3.202559649999999758e-01
3.451630399999999543e+00,3.202523380000000253e-01
3.451645000000000518e+00,3.202450820000000142e-01
3.451669399999999666e+00,3.202329800000000004e-01
3.451672299999999360e+00,3.202315279999999875e-01
3.451678200000000807e+00,3.202286260000000162e-01
3.451689900000002087e+00,3.202228209999999908e-01
3.451713300000001539e+00,3.202112109999999956e-01
3.451760100000000442e+00,3.201879899999999779e-01
3.451853700000000913e+00,3.201415420000000012e-01
3.452041000000000803e+00,3.200486260000000027e-01
3.452362100000000211e+00,3.198891990000000130e-01
3.452607100000000706e+00,3.197675269999999959e-01
3.452766500000001848e+00,3.196883429999999859e-01
3.452953500000000009e+00,3.195954030000000001e-01
3.453134500000001772e+00,3.195054509999999959e-01
3.453496400000000577e+00,3.193254640000000033e-01
3.453869000000000966e+00,3.191400369999999875e-01
3.454478999999999633e+00,3.188361550000000100e-01
3.455286700000002043e+00,3.184333770000000174e-01
3.456901899999999639e+00,3.176260000000000194e-01
3.458250800000001401e+00,3.169498219999999922e-01
3.458251800000001097e+00,3.169493199999999788e-01
3.458253799999999600e+00,3.169483160000000077e-01
3.458257800000000604e+00,3.169463080000000099e-01
3.458260800000002355e+00,3.169448020000000255e-01
3.458261600000001934e+00,3.169444009999999867e-01
3.458263200000000648e+00,3.169435979999999931e-01
3.458266400000002072e+00,3.169419920000000057e-01
3.458272800000001812e+00,3.169387790000000038e-01
3.458285600000000848e+00,3.169323540000000272e-01
3.458311200000002028e+00,3.169195040000000185e-01
3.458362400000001280e+00,3.168938020000000022e-01
3.458464800000000228e+00,3.168423890000000021e-01
3.458669600000001232e+00,3.167395319999999903e-01
3.459079199999999688e+00,3.165336939999999766e-01
3.459898399999999707e+00,3.161215139999999924e-01
3.460057800000001293e+00,3.160412340000000042e-01
3.460107800000001177e+00,3.160160450000000232e-01
3.460124200000001427e+00,3.160077909999999823e-01
3.460157000000001926e+00,3.159912830000000117e-01
3.460222500000000867e+00,3.159582619999999897e-01
3.460353600000000807e+00,3.158922080000000077e-01
3.460615699999999517e+00,3.157600480000000154e-01
3.461140000000000772e+00,3.154955190000000020e-01
3.462188600000000616e+00,3.149656319999999954e-01
3.464285800000000304e+00,3.139025759999999887e-01
3.467169399999999513e+00,3.124339259999999729e-01
3.467526599999999348e+00,3.122514129999999777e-01
3.468240800000002455e+00,3.118861099999999942e-01
3.469076599999999289e+00,3.114581590000000122e-01
3.469219400000000508e+00,3.113849369999999728e-01
3.469326600000000038e+00,3.113300130000000165e-01
3.469355100000001357e+00,3.113153650000000106e-01
3.469376599999999922e+00,3.113043790000000199e-01
3.469382300000001695e+00,3.113014490000000078e-01
3.469393700000001690e+00,3.112955900000000109e-01
3.469416599999999296e+00,3.112838700000000181e-01
3.469426600000000249e+00,3.112787430000000244e-01
3.469431099999999102e+00,3.112763989999999814e-01
3.469440300000000477e+00,3.112717110000000065e-01
3.469458600000001169e+00,3.112623350000000011e-01
3.469476600000000133e+00,3.112531049999999744e-01
3.469480200000001346e+00,3.112512299999999899e-01
3.469487500000002278e+00,3.112474789999999936e-01
3.469502200000001757e+00,3.112399779999999727e-01
3.469526600000000460e+00,3.112274649999999809e-01
3.469529500000000155e+00,3.112259649999999933e-01
3.469535299999999989e+00,3.112229639999999908e-01
3.469547000000001713e+00,3.112169619999999859e-01
3.469570400000000721e+00,3.112049579999999760e-01
3.469617300000001237e+00,3.111809500000000117e-01
3.469710900000001708e+00,3.111329259999999763e-01
3.469898099999999985e+00,3.110368569999999999e-01
3.470219300000001006e+00,3.108720180000000277e-01
3.470464300000001501e+00,3.107462140000000206e-01
3.470623600000001030e+00,3.106643399999999833e-01
3.470810599999999191e+00,3.105682450000000205e-01
3.470991600000001398e+00,3.104752390000000140e-01
3.471353499999999759e+00,3.102891480000000146e-01
3.471726100000000592e+00,3.100974409999999737e-01
3.472336200000000428e+00,3.097833039999999816e-01
3.473143800000001225e+00,3.093670210000000198e-01
3.474759100000000434e+00,3.085330150000000216e-01
3.476108000000002196e+00,3.078350890000000062e-01
3.476109000000001892e+00,3.078345710000000013e-01
3.476111000000000395e+00,3.078335349999999915e-01
3.476115000000001398e+00,3.078314639999999991e-01
3.476117999999999597e+00,3.078299099999999844e-01
3.476118799999999176e+00,3.078294959999999802e-01
3.476120400000001442e+00,3.078286670000000003e-01
3.476123599999999758e+00,3.078270100000000120e-01
3.476129999999999054e+00,3.078236950000000083e-01
3.476142800000001643e+00,3.078170659999999725e-01
3.476168399999999714e+00,3.078038080000000121e-01
3.476219600000002519e+00,3.077772899999999812e-01
3.476322000000001022e+00,3.077242479999999780e-01
3.476526800000002027e+00,3.076181430000000105e-01
3.476936400000000482e+00,3.074058490000000088e-01
3.477755600000000502e+00,3.069809230000000166e-01
3.477965000000002416e+00,3.068722340000000215e-01
3.478015000000002299e+00,3.068462759999999734e-01
3.478031399999998996e+00,3.068377700000000097e-01
3.478064100000001435e+00,3.068207580000000267e-01
3.478129700000001989e+00,3.067867309999999792e-01
3.478260700000000316e+00,3.067186689999999993e-01
3.478522900000000195e+00,3.065825110000000020e-01
3.479047200000001894e+00,3.063100599999999951e-01
3.480095800000001738e+00,3.057646199999999870e-01
3.482192899999999369e+00,3.046715870000000215e-01
3.485026600000000307e+00,3.031900299999999993e-01
3.485027600000000003e+00,3.031895059999999975e-01
3.485029600000002059e+00,3.031884579999999940e-01
3.485033599999999510e+00,3.031863630000000143e-01
3.485036600000001261e+00,3.031847919999999807e-01
3.485037400000000840e+00,3.031843730000000070e-01
3.485038999999999554e+00,3.031835350000000040e-01
3.485042200000000978e+00,3.031818580000000263e-01
3.485048600000000718e+00,3.031785060000000143e-01
3.485061399999999754e+00,3.031718010000000185e-01
3.485087000000000934e+00,3.031583910000000270e-01
3.485138200000000186e+00,3.031315689999999896e-01
3.485240599999999134e+00,3.030779200000000007e-01
3.485445400000000138e+00,3.029705999999999788e-01
3.485855000000001702e+00,3.027558739999999804e-01
3.486583599999999450e+00,3.023736249999999792e-01
3.486665500000002194e+00,3.023306210000000216e-01
3.486829300000001020e+00,3.022446019999999733e-01
3.486833600000000200e+00,3.022423759999999793e-01
3.486842000000001995e+00,3.022379230000000194e-01
3.486859000000001707e+00,3.022290180000000159e-01
3.486883600000000083e+00,3.022161210000000042e-01
3.486886900000000011e+00,3.022143400000000257e-01
3.486893699999999097e+00,3.022107780000000132e-01
3.486907300000001264e+00,3.022036530000000165e-01
3.486933600000000411e+00,3.021898650000000019e-01
3.486936300000000433e+00,3.021884400000000026e-01
3.486941700000000477e+00,3.021855900000000039e-01
3.486952600000002178e+00,3.021798900000000065e-01
3.486974300000000859e+00,3.021684889999999846e-01
3.486983600000000294e+00,3.021636070000000007e-01
3.486987899999999474e+00,3.021613269999999796e-01
3.486996599999999447e+00,3.021567669999999928e-01
3.487013900000000888e+00,3.021476459999999920e-01
3.487048699999999890e+00,3.021294030000000186e-01
3.487118199999999835e+00,3.020929150000000174e-01
3.487257100000002108e+00,3.020199279999999931e-01
3.487535000000000718e+00,3.018739129999999937e-01
3.487818800000001218e+00,3.017246789999999956e-01
3.488003200000000970e+00,3.016277210000000153e-01
3.488162600000002111e+00,3.015438810000000136e-01
3.488332500000002501e+00,3.014544900000000194e-01
3.488490399999999436e+00,3.013714129999999769e-01
3.488806200000000857e+00,3.012052049999999759e-01
3.489188300000000797e+00,3.010039400000000254e-01
3.489763700000000135e+00,3.007007039999999853e-01
3.490581700000001231e+00,3.002691330000000214e-01
3.492212299999999381e+00,2.994072899999999926e-01
3.493965100000001822e+00,2.984784200000000220e-01
3.493966100000001074e+00,2.984778900000000235e-01
3.493968100000000021e+00,2.984768289999999991e-01
3.493972100000000580e+00,2.984747059999999785e-01
3.493975100000002332e+00,2.984731139999999838e-01
3.493975900000001911e+00,2.984726899999999850e-01
3.493977500000001069e+00,2.984718410000000155e-01
3.493980700000002493e+00,2.984701430000000211e-01
3.493987100000001789e+00,2.984667460000000050e-01
3.493999900000000824e+00,2.984599540000000273e-01
3.494025500000002005e+00,2.984463689999999891e-01
3.494076700000001701e+00,2.984191970000000249e-01
3.494179100000000204e+00,2.983648469999999886e-01
3.494383900000001208e+00,2.982561209999999852e-01
3.494793499999999664e+00,2.980385649999999775e-01
3.495612700000000128e+00,2.976030430000000115e-01
3.495772100000001270e+00,2.975182350000000198e-01
3.495822100000001598e+00,2.974916269999999807e-01
3.495838500000001847e+00,2.974829079999999903e-01
3.495871300000001902e+00,2.974654700000000096e-01
3.495936800000001288e+00,2.974305899999999947e-01
3.496067900000001227e+00,2.973608209999999974e-01
3.496329999999999494e+00,2.972212410000000249e-01
3.496854300000001192e+00,2.969419130000000018e-01
3.497902900000000592e+00,2.963825970000000254e-01
3.500000000000002220e+00,2.952614170000000260e-01
3.502883699999999489e+00,2.937145569999999872e-01
3.502884699999999185e+00,2.937140200000000201e-01
3.502886700000001241e+00,2.937129450000000030e-01
3.502890700000002244e+00,2.937107950000000245e-01
3.502893700000000443e+00,2.937091820000000131e-01
3.502894500000000022e+00,2.937087520000000174e-01
3.502896100000002289e+00,2.937078920000000259e-01
3.502899300000000160e+00,2.937061719999999876e-01
3.502905699999999900e+00,2.937027320000000219e-01
3.502918500000002044e+00,2.936958519999999795e-01
3.502944100000000116e+00,2.936820920000000057e-01
3.502995299999999812e+00,2.936545700000000036e-01
3.503097700000001868e+00,2.935995209999999744e-01
3.503302499999999320e+00,2.934894009999999831e-01
3.503712100000001328e+00,2.932690789999999881e-01
3.504440700000002185e+00,2.928769019999999945e-01
3.504522600000001376e+00,2.928327849999999843e-01
3.504686500000001814e+00,2.927445390000000258e-01
3.504690699999999381e+00,2.927422559999999785e-01
3.504699199999999237e+00,2.927376879999999959e-01
3.504716100000000889e+00,2.927285519999999752e-01
3.504740699999999709e+00,2.927153220000000000e-01
3.504744100000000806e+00,2.927134949999999902e-01
3.504750899999999891e+00,2.927098410000000261e-01
3.504764400000000446e+00,2.927025320000000153e-01
3.504790699999999593e+00,2.926883869999999943e-01
3.504793399999999615e+00,2.926869260000000139e-01
3.504798799999999659e+00,2.926840019999999987e-01
3.504809700000001804e+00,2.926781549999999954e-01
3.504831400000000485e+00,2.926664589999999899e-01
3.504840699999999920e+00,2.926614510000000169e-01
3.504845000000002209e+00,2.926591119999999990e-01
3.504853700000002181e+00,2.926544340000000188e-01
3.504871100000001682e+00,2.926450769999999757e-01
3.504905799999999072e+00,2.926263640000000277e-01
3.504975299999999461e+00,2.925889340000000227e-01
3.505114200000001290e+00,2.925140660000000170e-01
3.505392099999999900e+00,2.923642949999999963e-01
3.505676000000002013e+00,2.922112359999999853e-01
3.505860400000001764e+00,2.921117990000000053e-01
3.506019799999999798e+00,2.920258210000000187e-01
3.506189699999999743e+00,2.919341549999999730e-01
3.506347600000000675e+00,2.918489699999999853e-01
3.506663300000000039e+00,2.916785590000000039e-01
3.507045399999999979e+00,2.914722359999999957e-01
3.507620799999999317e+00,2.911614519999999873e-01
3.508438800000000413e+00,2.907193089999999813e-01
3.510069400000002116e+00,2.898370590000000080e-01
3.511822299999999064e+00,2.888873499999999872e-01
3.511823300000001868e+00,2.888868079999999949e-01
3.511825300000000816e+00,2.888857229999999832e-01
3.511829300000001819e+00,2.888835550000000141e-01
3.511832300000000018e+00,2.888819280000000100e-01
3.511833099999999153e+00,2.888814940000000164e-01
3.511834700000001863e+00,2.888806270000000009e-01
3.511837899999999735e+00,2.888788919999999982e-01
3.511844299999999475e+00,2.888754219999999928e-01
3.511857100000001619e+00,2.888684819999999820e-01
3.511882699999999691e+00,2.888546009999999886e-01
3.511933899999998943e+00,2.888268399999999736e-01
3.512036300000001443e+00,2.887713140000000012e-01
3.512241100000002003e+00,2.886602489999999799e-01
3.512650700000000459e+00,2.884380710000000181e-01
3.513469900000000923e+00,2.879935229999999735e-01
3.513679300000002392e+00,2.878798490000000210e-01
3.513729300000002276e+00,2.878527029999999876e-01
3.513745699999999417e+00,2.878438079999999788e-01
3.513778400000001412e+00,2.878260169999999896e-01
3.513844000000002410e+00,2.877904350000000111e-01
3.513975000000000737e+00,2.877192650000000018e-01
3.514237200000000616e+00,2.875769069999999927e-01
3.514761500000001870e+00,2.872921150000000146e-01
3.515810000000000102e+00,2.867222300000000224e-01
3.517907199999999790e+00,2.855812569999999773e-01
3.520740800000002224e+00,2.840369320000000197e-01
3.520741800000001920e+00,2.840363870000000013e-01
3.520743800000000423e+00,2.840352950000000209e-01
3.520747800000001426e+00,2.840331130000000037e-01
3.520750799999999625e+00,2.840314769999999767e-01
3.520751599999999204e+00,2.840310400000000124e-01
3.520753200000001470e+00,2.840301670000000001e-01
3.520756399999999786e+00,2.840284209999999754e-01
3.520762799999999082e+00,2.840249300000000088e-01
3.520775600000001671e+00,2.840179469999999928e-01
3.520801199999999298e+00,2.840039799999999892e-01
3.520852400000002103e+00,2.839760470000000092e-01
3.520954800000001050e+00,2.839201760000000241e-01
3.521159600000002055e+00,2.838084220000000046e-01
3.521569200000000510e+00,2.835848630000000203e-01
3.522297800000001367e+00,2.831870220000000105e-01
3.522379799999999062e+00,2.831422749999999988e-01
3.522543600000000996e+00,2.830527749999999787e-01
3.522547800000002116e+00,2.830504589999999765e-01
3.522556300000001972e+00,2.830458270000000276e-01
3.522573300000001684e+00,2.830365610000000198e-01
3.522597800000002000e+00,2.830231440000000043e-01
3.522601199999999988e+00,2.830212910000000082e-01
3.522607999999999517e+00,2.830175850000000159e-01
3.522621600000001241e+00,2.830101720000000043e-01
3.522647800000002327e+00,2.829958280000000048e-01
3.522650600000000409e+00,2.829943449999999805e-01
3.522656000000000454e+00,2.829913800000000146e-01
3.522666800000000986e+00,2.829854500000000272e-01
3.522688499999999667e+00,2.829735890000000254e-01
3.522697800000002211e+00,2.829685100000000064e-01
3.522702199999999895e+00,2.829661379999999782e-01
3.522710899999999423e+00,2.829613939999999772e-01
3.522728200000000864e+00,2.829519050000000036e-01
3.522747799999998985e+00,2.829411920000000080e-01
3.522751300000002139e+00,2.829392940000000078e-01
3.522758300000001341e+00,2.829354980000000075e-01
3.522772200000001241e+00,2.829279069999999785e-01
3.522799899999999429e+00,2.829127240000000043e-01
3.522855499999999918e+00,2.828823580000000004e-01
3.522966700000000007e+00,2.828216199999999958e-01
3.523189000000002125e+00,2.827001290000000222e-01
3.523505999999998917e+00,2.825268280000000076e-01
3.523706900000000530e+00,2.824169919999999778e-01
3.523862500000001230e+00,2.823319160000000161e-01
3.524033900000001829e+00,2.822381600000000157e-01
3.524191900000000821e+00,2.821517299999999895e-01
3.524507900000001914e+00,2.819788360000000105e-01
3.524886500000002254e+00,2.817716239999999983e-01
3.525453400000001736e+00,2.814612630000000171e-01
3.526254100000001390e+00,2.810225989999999840e-01
