time_us,dsm
3.383871000000010509e-01,-0.000000000000000000e+00
3.392227999999997690e-01,-0.000000000000000000e+00
3.393656999999993262e-01,-0.000000000000000000e+00
3.394728000000002965e-01,-0.000000000000000000e+00
3.395013999999998977e-01,-0.000000000000000000e+00
3.395228000000004021e-01,-0.000000000000000000e+00
3.395284999999986786e-01,-0.000000000000000000e+00
3.395400000000001195e-01,-0.000000000000000000e+00
3.395627999999998314e-01,-0.000000000000000000e+00
3.395728000000005631e-01,-0.000000000000000000e+00
3.395774000000011394e-01,-0.000000000000000000e+00
3.395865000000006795e-01,-0.000000000000000000e+00
3.396048000000014278e-01,-0.000000000000000000e+00
3.396228000000006686e-01,-0.000000000000000000e+00
3.396265000000001089e-01,5.485716479999999673e-03
3.396338000000007629e-01,1.645714939999999918e-02
3.396483999999986292e-01,3.840001540000000102e-02
3.396776999999994717e-01,8.228574719999999509e-02
3.397361999999994886e-01,1.700572110000000137e-01
3.398531999999995779e-01,3.456001380000000012e-01
3.400873000000013135e-01,6.966859930000000034e-01
3.403709999999999791e-01,1.122188659999999949e+00
3.405926999999990823e-01,1.454801999999999929e+00
3.407472000000018042e-01,1.500000000000000000e+00
3.409295000000011067e-01,1.500000000000000000e+00
3.410954000000002706e-01,1.500000000000000000e+00
3.413846000000007042e-01,1.500000000000000000e+00
3.417734999999998413e-01,1.500000000000000000e+00
3.422859999999984248e-01,1.500000000000000000e+00
3.430670999999997917e-01,1.500000000000000000e+00
3.444415000000015104e-01,1.500000000000000000e+00
3.462543000000010696e-01,1.500000000000000000e+00
3.462553000000004322e-01,1.500000000000000000e+00
3.462572999999992129e-01,1.500000000000000000e+00
3.462613000000002161e-01,1.500000000000000000e+00
3.462643000000017457e-01,1.500000000000000000e+00
3.462651000000012691e-01,1.500000000000000000e+00
3.462667000000003159e-01,1.500000000000000000e+00
3.462699000000017402e-01,1.500000000000000000e+00
3.462763000000012581e-01,1.500000000000000000e+00
3.462891000000002384e-01,1.500000000000000000e+00
3.463147000000016407e-01,1.500000000000000000e+00
3.463659000000010035e-01,1.500000000000000000e+00
3.464682999999997848e-01,1.500000000000000000e+00
3.466731000000006779e-01,1.500000000000000000e+00
3.470826999999991336e-01,1.500000000000000000e+00
3.479018999999993755e-01,1.500000000000000000e+00
3.480613000000007395e-01,1.500000000000000000e+00
3.481113000000008451e-01,1.500000000000000000e+00
3.481275999999994264e-01,1.500000000000000000e+00
3.481603999999998145e-01,1.500000000000000000e+00
3.482258999999989779e-01,1.500000000000000000e+00
3.483569999999989175e-01,1.500000000000000000e+00
3.486191999999988522e-01,1.500000000000000000e+00
3.491433999999987714e-01,1.500000000000000000e+00
3.501919999999985600e-01,1.500000000000000000e+00
3.522892000000014678e-01,1.500000000000000000e+00
3.551728000000008434e-01,1.500000000000000000e+00
3.555300000000006233e-01,1.500000000000000000e+00
3.562442999999985704e-01,1.500000000000000000e+00
3.570800000000006746e-01,1.500000000000000000e+00
3.572227999999985637e-01,1.500000000000000000e+00
3.573300000000012022e-01,1.500000000000000000e+00
3.573584999999991352e-01,1.500000000000000000e+00
3.573800000000013077e-01,1.500000000000000000e+00
3.573856999999995288e-01,1.500000000000000000e+00
3.573970999999994125e-01,1.500000000000000000e+00
3.574200000000007371e-01,1.500000000000000000e+00
3.574300000000014133e-01,1.500000000000000000e+00
3.574345000000003769e-01,1.500000000000000000e+00
3.574437000000015852e-01,1.500000000000000000e+00
3.574619999999988917e-01,1.500000000000000000e+00
3.574800000000015188e-01,1.500000000000000000e+00
3.574835999999993463e-01,1.494514279999999973e+00
3.574909000000000003e-01,1.483542850000000080e+00
3.575055999999995349e-01,1.461599979999999910e+00
3.575347999999987092e-01,1.417714249999999954e+00
3.575932999999987261e-01,1.329942790000000041e+00
3.577104000000004280e-01,1.154399860000000055e+00
3.579444000000005510e-01,8.033140069999999966e-01
3.582280999999992721e-01,3.778101569999999798e-01
3.584498000000017615e-01,4.519730839999999694e-02
3.586043999999992682e-01,-0.000000000000000000e+00
3.587866000000003441e-01,-0.000000000000000000e+00
3.589526000000011208e-01,-0.000000000000000000e+00
3.592416999999999416e-01,-0.000000000000000000e+00
3.596307000000007470e-01,-0.000000000000000000e+00
3.601431000000010485e-01,-0.000000000000000000e+00
3.609241999999990846e-01,-0.000000000000000000e+00
3.622986000000007478e-01,-0.000000000000000000e+00
3.641114000000003070e-01,-0.000000000000000000e+00
3.641123999999997252e-01,-0.000000000000000000e+00
3.641143999999985059e-01,-0.000000000000000000e+00
3.641183999999994536e-01,-0.000000000000000000e+00
3.641214000000009832e-01,-0.000000000000000000e+00
3.641222000000005066e-01,-0.000000000000000000e+00
3.641237999999995534e-01,-0.000000000000000000e+00
3.641270000000009777e-01,-0.000000000000000000e+00
3.641334000000004956e-01,-0.000000000000000000e+00
3.641461999999994759e-01,-0.000000000000000000e+00
3.641718000000008781e-01,-0.000000000000000000e+00
3.642230000000002410e-01,-0.000000000000000000e+00
3.643253999999990222e-01,-0.000000000000000000e+00
3.645301999999999154e-01,-0.000000000000000000e+00
3.649398000000017572e-01,-0.000000000000000000e+00
3.657589999999986130e-01,-0.000000000000000000e+00
3.659684000000001380e-01,-0.000000000000000000e+00
3.660184000000002436e-01,-0.000000000000000000e+00
3.660348000000004376e-01,-0.000000000000000000e+00
3.660676000000008257e-01,-0.000000000000000000e+00
3.661330999999999891e-01,-0.000000000000000000e+00
3.662641999999999287e-01,-0.000000000000000000e+00
3.665263000000015814e-01,-0.000000000000000000e+00
3.670505999999997826e-01,-0.000000000000000000e+00
3.680991999999995712e-01,-0.000000000000000000e+00
3.701963000000008108e-01,-0.000000000000000000e+00
3.730300000000017491e-01,-0.000000000000000000e+00
3.730310000000011117e-01,-0.000000000000000000e+00
3.730329999999999480e-01,-0.000000000000000000e+00
3.730370000000008956e-01,-0.000000000000000000e+00
3.730399999999990390e-01,-0.000000000000000000e+00
3.730407999999985624e-01,-0.000000000000000000e+00
3.730424000000009954e-01,-0.000000000000000000e+00
3.730455999999990335e-01,-0.000000000000000000e+00
3.730519999999985514e-01,-0.000000000000000000e+00
3.730648000000009179e-01,-0.000000000000000000e+00
3.730903999999989340e-01,-0.000000000000000000e+00
3.731416000000016830e-01,-0.000000000000000000e+00
3.732440000000004643e-01,-0.000000000000000000e+00
3.734488000000013574e-01,-0.000000000000000000e+00
3.738583999999998131e-01,-0.000000000000000000e+00
3.745870000000008915e-01,-0.000000000000000000e+00
3.746689000000002490e-01,-0.000000000000000000e+00
3.748326999999989639e-01,-0.000000000000000000e+00
3.748370000000014191e-01,-0.000000000000000000e+00
3.748455000000013304e-01,-0.000000000000000000e+00
3.748623999999995404e-01,-0.000000000000000000e+00
3.748870000000015246e-01,-0.000000000000000000e+00
3.748903999999994574e-01,-0.000000000000000000e+00
3.748971000000004827e-01,-0.000000000000000000e+00
3.749106999999989864e-01,-0.000000000000000000e+00
3.749370000000016856e-01,-0.000000000000000000e+00
3.749397000000017077e-01,-0.000000000000000000e+00
3.749450999999984213e-01,-0.000000000000000000e+00
3.749560000000002891e-01,-0.000000000000000000e+00
3.749776999999989702e-01,-0.000000000000000000e+00
3.749870000000017911e-01,-0.000000000000000000e+00
3.749913000000008600e-01,6.512639980000000176e-03
3.750000000000006661e-01,1.953791989999999895e-02
3.750174000000002228e-01,4.558847979999999800e-02
3.750369999999985104e-01,7.499999999999999722e-02
3.750403999999998295e-01,8.021011200000000008e-02
3.750473999999989205e-01,9.063033589999999751e-02
3.750612999999989872e-01,1.114707840000000033e-01
3.750890999999990094e-01,1.531516800000000122e-01
3.751446000000008829e-01,2.365134710000000029e-01
3.752558000000010829e-01,4.032370550000000109e-01
3.754780999999998148e-01,7.366842209999999724e-01
3.757951000000002706e-01,1.212223929999999950e+00
3.759959999999984981e-01,1.500000000000000000e+00
3.761515999999988091e-01,1.500000000000000000e+00
3.763229999999996855e-01,1.500000000000000000e+00
3.764809999999985113e-01,1.500000000000000000e+00
3.767969999999996600e-01,1.500000000000000000e+00
3.771757000000016125e-01,1.500000000000000000e+00
3.777424999999993704e-01,1.500000000000000000e+00
3.785433000000006376e-01,1.500000000000000000e+00
3.801278999999999630e-01,1.500000000000000000e+00
3.819684999999995445e-01,1.500000000000000000e+00
3.819694999999989626e-01,1.500000000000000000e+00
3.819715000000011296e-01,1.500000000000000000e+00
3.819754999999986911e-01,1.500000000000000000e+00
3.819785000000002761e-01,1.500000000000000000e+00
3.819792999999997996e-01,1.500000000000000000e+00
3.819808999999987909e-01,1.500000000000000000e+00
3.819841000000002706e-01,1.500000000000000000e+00
3.819904999999997330e-01,1.500000000000000000e+00
3.820032999999987688e-01,1.500000000000000000e+00
3.820289000000001156e-01,1.500000000000000000e+00
3.820800999999995340e-01,1.500000000000000000e+00
3.821825000000016459e-01,1.500000000000000000e+00
3.823872999999991529e-01,1.500000000000000000e+00
3.827969000000009947e-01,1.500000000000000000e+00
3.836161000000012367e-01,1.500000000000000000e+00
3.837754999999992700e-01,1.500000000000000000e+00
3.838254999999993755e-01,1.500000000000000000e+00
3.838418999999995695e-01,1.500000000000000000e+00
3.838746999999999576e-01,1.500000000000000000e+00
3.839401999999991211e-01,1.500000000000000000e+00
3.840712999999990607e-01,1.500000000000000000e+00
3.843334000000007133e-01,1.500000000000000000e+00
3.848576999999989146e-01,1.500000000000000000e+00
3.859062999999987031e-01,1.500000000000000000e+00
3.880035000000016110e-01,1.500000000000000000e+00
3.908871000000009865e-01,1.500000000000000000e+00
3.908881000000004047e-01,1.500000000000000000e+00
3.908900999999991854e-01,1.500000000000000000e+00
3.908941000000001331e-01,1.500000000000000000e+00
3.908971000000017182e-01,1.500000000000000000e+00
3.908979000000011861e-01,1.500000000000000000e+00
3.908995000000002329e-01,1.500000000000000000e+00
3.909027000000016572e-01,1.500000000000000000e+00
3.909091000000011751e-01,1.500000000000000000e+00
3.909219000000001554e-01,1.500000000000000000e+00
3.909475000000015577e-01,1.500000000000000000e+00
3.909987000000009205e-01,1.500000000000000000e+00
3.911010999999997018e-01,1.500000000000000000e+00
3.913059000000005949e-01,1.500000000000000000e+00
3.917154999999990506e-01,1.500000000000000000e+00
3.924441000000001289e-01,1.500000000000000000e+00
3.925259999999994864e-01,1.500000000000000000e+00
3.926898999999998696e-01,1.500000000000000000e+00
3.926941000000007120e-01,1.500000000000000000e+00
3.927026000000006234e-01,1.500000000000000000e+00
3.927196000000004461e-01,1.500000000000000000e+00
3.927441000000008176e-01,1.500000000000000000e+00
3.927474999999987504e-01,1.500000000000000000e+00
3.927543000000013884e-01,1.500000000000000000e+00
3.927678999999998921e-01,1.500000000000000000e+00
3.927941000000009231e-01,1.500000000000000000e+00
3.927968000000009452e-01,1.500000000000000000e+00
3.928022999999993270e-01,1.500000000000000000e+00
3.928130999999995265e-01,1.500000000000000000e+00
3.928348000000015938e-01,1.500000000000000000e+00
3.928441000000010286e-01,1.500000000000000000e+00
3.928485000000017102e-01,1.493487360000000042e+00
3.928570999999999036e-01,1.480462079999999903e+00
3.928744999999994603e-01,1.454411520000000069e+00
3.928941000000011341e-01,1.425000000000000044e+00
3.928976000000006796e-01,1.419789890000000110e+00
3.929045000000015997e-01,1.409369660000000080e+00
3.929184000000016108e-01,1.388529219999999897e+00
3.929462000000016331e-01,1.346848320000000099e+00
3.930018000000017331e-01,1.263486529999999997e+00
3.931129000000003204e-01,1.096762950000000014e+00
3.933351999999990523e-01,7.633157790000000276e-01
3.936523000000011763e-01,2.877749259999999865e-01
3.938531000000011217e-01,-0.000000000000000000e+00
3.940087000000014328e-01,-0.000000000000000000e+00
3.941802000000005912e-01,-0.000000000000000000e+00
3.943381999999994170e-01,-0.000000000000000000e+00
3.946542000000005102e-01,-0.000000000000000000e+00
3.950328000000008499e-01,-0.000000000000000000e+00
3.955997000000002761e-01,-0.000000000000000000e+00
3.964003999999998751e-01,-0.000000000000000000e+00
3.979851000000008132e-01,-0.000000000000000000e+00
3.998257000000004502e-01,-0.000000000000000000e+00
3.998266999999998128e-01,-0.000000000000000000e+00
3.998286999999985936e-01,-0.000000000000000000e+00
3.998326999999995968e-01,-0.000000000000000000e+00
3.998357000000011263e-01,-0.000000000000000000e+00
3.998365000000006497e-01,-0.000000000000000000e+00
3.998380999999996965e-01,-0.000000000000000000e+00
3.998413000000011208e-01,-0.000000000000000000e+00
3.998477000000006387e-01,-0.000000000000000000e+00
3.998604999999996190e-01,-0.000000000000000000e+00
3.998861000000010213e-01,-0.000000000000000000e+00
3.999373000000003842e-01,-0.000000000000000000e+00
4.000396999999991654e-01,-0.000000000000000000e+00
4.002445000000000586e-01,-0.000000000000000000e+00
4.006540999999985142e-01,-0.000000000000000000e+00
4.014732999999987562e-01,-0.000000000000000000e+00
4.016827000000002257e-01,-0.000000000000000000e+00
4.017327000000003312e-01,-0.000000000000000000e+00
4.017491000000005807e-01,-0.000000000000000000e+00
4.017817999999993006e-01,-0.000000000000000000e+00
4.018474000000001323e-01,-0.000000000000000000e+00
4.019783999999984592e-01,-0.000000000000000000e+00
4.022406000000017245e-01,-0.000000000000000000e+00
4.027648999999999258e-01,-0.000000000000000000e+00
4.038134999999997143e-01,-0.000000000000000000e+00
4.059106000000009540e-01,-0.000000000000000000e+00
4.087442999999985060e-01,-0.000000000000000000e+00
4.087453000000012548e-01,-0.000000000000000000e+00
4.087473000000000356e-01,-0.000000000000000000e+00
4.087513000000010388e-01,-0.000000000000000000e+00
4.087542999999991822e-01,-0.000000000000000000e+00
4.087550999999987056e-01,-0.000000000000000000e+00
4.087567000000011386e-01,-0.000000000000000000e+00
4.087598999999991767e-01,-0.000000000000000000e+00
4.087662999999986946e-01,-0.000000000000000000e+00
4.087791000000010611e-01,-0.000000000000000000e+00
4.088046999999990772e-01,-0.000000000000000000e+00
4.088558999999984400e-01,-0.000000000000000000e+00
4.089583000000006074e-01,-0.000000000000000000e+00
4.091631000000015006e-01,-0.000000000000000000e+00
4.095726999999999007e-01,-0.000000000000000000e+00
4.103013000000010346e-01,-0.000000000000000000e+00
4.103832000000003921e-01,-0.000000000000000000e+00
4.105469999999991071e-01,-0.000000000000000000e+00
4.105513000000015622e-01,-0.000000000000000000e+00
4.105596999999998609e-01,-0.000000000000000000e+00
4.105766999999996836e-01,-0.000000000000000000e+00
4.106013000000016677e-01,-0.000000000000000000e+00
4.106046000000013740e-01,-0.000000000000000000e+00
4.106114000000006259e-01,-0.000000000000000000e+00
4.106249999999991296e-01,-0.000000000000000000e+00
4.106521000000012966e-01,-0.000000000000000000e+00
4.107064000000004711e-01,-0.000000000000000000e+00
4.108149999999988755e-01,-0.000000000000000000e+00
4.110319999999991758e-01,-0.000000000000000000e+00
4.114661999999995601e-01,-0.000000000000000000e+00
4.123346000000004397e-01,-0.000000000000000000e+00
4.140713000000004751e-01,-0.000000000000000000e+00
4.175447000000006015e-01,-0.000000000000000000e+00
4.176827999999996877e-01,-0.000000000000000000e+00
4.176837999999991058e-01,-0.000000000000000000e+00
4.176858000000012727e-01,-0.000000000000000000e+00
4.176897999999988342e-01,-0.000000000000000000e+00
4.176928000000004193e-01,-0.000000000000000000e+00
4.176935999999998872e-01,-0.000000000000000000e+00
4.176951999999989340e-01,-0.000000000000000000e+00
4.176984000000003583e-01,-0.000000000000000000e+00
4.177047999999998762e-01,-0.000000000000000000e+00
4.177175999999988565e-01,-0.000000000000000000e+00
4.177432000000002588e-01,-0.000000000000000000e+00
4.177943999999996216e-01,-0.000000000000000000e+00
4.178968000000017891e-01,-0.000000000000000000e+00
4.181015999999992960e-01,-0.000000000000000000e+00
4.185112000000011379e-01,-0.000000000000000000e+00
4.193304000000013798e-01,-0.000000000000000000e+00
4.194897999999994131e-01,-0.000000000000000000e+00
4.195397999999995187e-01,-0.000000000000000000e+00
4.195561999999997127e-01,-0.000000000000000000e+00
4.195890000000001008e-01,-0.000000000000000000e+00
4.196544999999992642e-01,-0.000000000000000000e+00
4.197855999999992038e-01,-0.000000000000000000e+00
4.200477000000008565e-01,-0.000000000000000000e+00
4.205719999999990577e-01,-0.000000000000000000e+00
4.216205999999988463e-01,-0.000000000000000000e+00
4.237177000000000859e-01,-0.000000000000000000e+00
4.266014000000011297e-01,-0.000000000000000000e+00
4.266024000000005478e-01,-0.000000000000000000e+00
4.266043999999993286e-01,-0.000000000000000000e+00
4.266084000000002763e-01,-0.000000000000000000e+00
4.266113999999984197e-01,-0.000000000000000000e+00
4.266122000000013292e-01,-0.000000000000000000e+00
4.266138000000003760e-01,-0.000000000000000000e+00
4.266169999999984142e-01,-0.000000000000000000e+00
4.266234000000013182e-01,-0.000000000000000000e+00
4.266362000000002985e-01,-0.000000000000000000e+00
4.266618000000017008e-01,-0.000000000000000000e+00
4.267130000000010637e-01,-0.000000000000000000e+00
4.268153999999998449e-01,-0.000000000000000000e+00
4.270202000000007381e-01,-0.000000000000000000e+00
4.274297999999991937e-01,-0.000000000000000000e+00
4.281584000000002721e-01,-0.000000000000000000e+00
4.282402999999996296e-01,-0.000000000000000000e+00
4.284042000000000128e-01,-0.000000000000000000e+00
4.284084000000007997e-01,-0.000000000000000000e+00
4.284169000000007665e-01,-0.000000000000000000e+00
4.284337999999989210e-01,-0.000000000000000000e+00
4.284584000000009052e-01,-0.000000000000000000e+00
4.284617999999988935e-01,-0.000000000000000000e+00
4.284686000000015316e-01,-0.000000000000000000e+00
4.284821000000017532e-01,-0.000000000000000000e+00
4.285084000000010662e-01,-0.000000000000000000e+00
4.285111000000010884e-01,-0.000000000000000000e+00
4.285165000000011881e-01,-0.000000000000000000e+00
4.285273999999996697e-01,-0.000000000000000000e+00
4.285491000000017370e-01,-0.000000000000000000e+00
4.285584000000011717e-01,-0.000000000000000000e+00
4.285627000000002407e-01,6.512639980000000176e-03
4.285714000000000468e-01,1.953791989999999895e-02
4.285887999999996034e-01,4.558847979999999800e-02
4.286084000000012773e-01,7.499999999999999722e-02
4.286119000000008228e-01,8.021011200000000008e-02
4.286188000000017428e-01,9.063033589999999751e-02
4.286327000000017540e-01,1.114707840000000033e-01
4.286605000000017762e-01,1.531516800000000122e-01
4.287160999999984901e-01,2.365134710000000029e-01
4.288272000000004636e-01,4.032370550000000109e-01
4.290494999999991954e-01,7.366842209999999724e-01
4.293664999999996512e-01,1.212223950000000050e+00
4.295674000000012649e-01,1.500000000000000000e+00
4.297230000000015759e-01,1.500000000000000000e+00
4.298943999999990662e-01,1.500000000000000000e+00
4.300524000000013336e-01,1.500000000000000000e+00
4.303685000000006533e-01,1.500000000000000000e+00
4.307471000000009931e-01,1.500000000000000000e+00
4.313140000000003638e-01,1.500000000000000000e+00
4.321147000000000182e-01,1.500000000000000000e+00
4.336994000000009564e-01,1.500000000000000000e+00
4.355400000000005933e-01,1.500000000000000000e+00
4.355409999999999560e-01,1.500000000000000000e+00
4.355429999999987367e-01,1.500000000000000000e+00
4.355469999999996844e-01,1.500000000000000000e+00
4.355500000000012695e-01,1.500000000000000000e+00
4.355508000000007929e-01,1.500000000000000000e+00
4.355523999999998397e-01,1.500000000000000000e+00
4.355556000000012640e-01,1.500000000000000000e+00
4.355620000000007819e-01,1.500000000000000000e+00
4.355747999999997622e-01,1.500000000000000000e+00
4.356004000000011644e-01,1.500000000000000000e+00
4.356516000000005273e-01,1.500000000000000000e+00
4.357539999999993086e-01,1.500000000000000000e+00
4.359588000000002017e-01,1.500000000000000000e+00
4.363683999999986018e-01,1.500000000000000000e+00
4.371875999999988993e-01,1.500000000000000000e+00
4.373970000000003688e-01,1.500000000000000000e+00
4.374470000000004744e-01,1.500000000000000000e+00
4.374634000000006684e-01,1.500000000000000000e+00
4.374960999999994438e-01,1.500000000000000000e+00
4.375617000000002199e-01,1.500000000000000000e+00
4.376926999999985468e-01,1.500000000000000000e+00
4.379548999999984815e-01,1.500000000000000000e+00
4.384792000000000689e-01,1.500000000000000000e+00
4.395277000000015755e-01,1.500000000000000000e+00
4.416249000000010971e-01,1.500000000000000000e+00
4.444585000000003672e-01,1.500000000000000000e+00
4.448157000000001471e-01,1.500000000000000000e+00
4.455300000000014804e-01,1.500000000000000000e+00
4.463657000000001429e-01,1.500000000000000000e+00
4.465085000000014737e-01,1.500000000000000000e+00
4.466157000000007260e-01,1.500000000000000000e+00
4.466443000000002717e-01,1.500000000000000000e+00
4.466657000000008315e-01,1.500000000000000000e+00
4.466713999999990525e-01,1.500000000000000000e+00
4.466827999999988807e-01,1.500000000000000000e+00
4.467057000000002609e-01,1.500000000000000000e+00
4.467157000000009370e-01,1.500000000000000000e+00
4.467203000000015134e-01,1.500000000000000000e+00
4.467294000000011089e-01,1.500000000000000000e+00
4.467476999999984155e-01,1.500000000000000000e+00
4.467657000000010425e-01,1.500000000000000000e+00
4.467692999999988701e-01,1.494514279999999973e+00
4.467767000000011368e-01,1.483542850000000080e+00
4.467912999999990586e-01,1.461599979999999910e+00
4.468157000000011481e-01,1.425000000000000044e+00
4.468186000000010649e-01,1.420611429999999897e+00
4.468244999999991807e-01,1.411834280000000108e+00
4.468362000000005718e-01,1.394279990000000025e+00
4.468595999999999124e-01,1.359171399999999919e+00
4.469063999999985382e-01,1.288954230000000090e+00
4.469999999999992868e-01,1.148519889999999988e+00
4.471872999999989551e-01,8.676512060000000082e-01
4.475083999999986406e-01,3.859305860000000199e-01
4.477533999999988579e-01,1.845697519999999967e-02
4.479128000000002219e-01,-0.000000000000000000e+00
4.480997999999984382e-01,-0.000000000000000000e+00
4.482806999999985886e-01,-0.000000000000000000e+00
4.486426000000006131e-01,-0.000000000000000000e+00
4.490152000000012245e-01,-0.000000000000000000e+00
4.496253000000014488e-01,-0.000000000000000000e+00
4.504328999999985816e-01,-0.000000000000000000e+00
4.520482000000012879e-01,-0.000000000000000000e+00
4.533970999999998308e-01,-0.000000000000000000e+00
4.533980999999991934e-01,-0.000000000000000000e+00
4.534001000000014159e-01,-0.000000000000000000e+00
4.534040999999989774e-01,-0.000000000000000000e+00
4.534071000000005069e-01,-0.000000000000000000e+00
4.534079000000000303e-01,-0.000000000000000000e+00
4.534094999999990772e-01,-0.000000000000000000e+00
4.534127000000005014e-01,-0.000000000000000000e+00
4.534191000000000193e-01,-0.000000000000000000e+00
4.534318999999989996e-01,-0.000000000000000000e+00
4.534575000000004019e-01,-0.000000000000000000e+00
4.535086999999997648e-01,-0.000000000000000000e+00
4.536110999999985460e-01,-0.000000000000000000e+00
4.538158999999994392e-01,-0.000000000000000000e+00
4.542255000000012810e-01,-0.000000000000000000e+00
4.550447000000015230e-01,-0.000000000000000000e+00
4.552040999999995008e-01,-0.000000000000000000e+00
4.552540999999996063e-01,-0.000000000000000000e+00
4.552704999999998559e-01,-0.000000000000000000e+00
4.553033000000002439e-01,-0.000000000000000000e+00
4.553687999999994074e-01,-0.000000000000000000e+00
4.554998999999993470e-01,-0.000000000000000000e+00
4.557620000000009997e-01,-0.000000000000000000e+00
4.562862999999992009e-01,-0.000000000000000000e+00
4.573348999999989339e-01,-0.000000000000000000e+00
4.594320000000002291e-01,-0.000000000000000000e+00
4.623157000000012729e-01,-0.000000000000000000e+00
4.626727999999993846e-01,-0.000000000000000000e+00
4.633871000000007179e-01,-0.000000000000000000e+00
4.642227999999994359e-01,-0.000000000000000000e+00
4.643656999999989932e-01,-0.000000000000000000e+00
4.644727999999999635e-01,-0.000000000000000000e+00
4.645013999999995091e-01,-0.000000000000000000e+00
4.645228000000000690e-01,-0.000000000000000000e+00
4.645285000000016762e-01,-0.000000000000000000e+00
4.645399999999997864e-01,-0.000000000000000000e+00
4.645627999999994984e-01,-0.000000000000000000e+00
4.645728000000001745e-01,-0.000000000000000000e+00
4.645774000000008064e-01,-0.000000000000000000e+00
4.645865000000003464e-01,-0.000000000000000000e+00
4.646048000000010947e-01,-0.000000000000000000e+00
4.646228000000002800e-01,-0.000000000000000000e+00
4.646264999999997203e-01,5.485716479999999673e-03
4.646338000000003743e-01,1.645714939999999918e-02
4.646484000000016823e-01,3.840001540000000102e-02
4.646776999999991387e-01,8.228574719999999509e-02
4.647361999999991555e-01,1.700572110000000137e-01
4.648531999999991893e-01,3.456001380000000012e-01
4.650873000000009250e-01,6.966859930000000034e-01
4.653709999999996461e-01,1.122188650000000010e+00
4.655926999999987492e-01,1.454801999999999929e+00
4.657472000000014156e-01,1.500000000000000000e+00
4.659295000000007736e-01,1.500000000000000000e+00
4.660953999999998820e-01,1.500000000000000000e+00
4.663846000000003711e-01,1.500000000000000000e+00
4.667734999999995082e-01,1.500000000000000000e+00
4.672860000000014780e-01,1.500000000000000000e+00
4.680670999999994586e-01,1.500000000000000000e+00
4.694415000000011773e-01,1.500000000000000000e+00
4.712543000000007365e-01,1.500000000000000000e+00
4.712553000000000991e-01,1.500000000000000000e+00
4.712572999999988799e-01,1.500000000000000000e+00
4.712612999999998276e-01,1.500000000000000000e+00
4.712643000000014126e-01,1.500000000000000000e+00
4.712651000000009360e-01,1.500000000000000000e+00
4.712666999999999273e-01,1.500000000000000000e+00
4.712699000000014071e-01,1.500000000000000000e+00
4.712763000000008695e-01,1.500000000000000000e+00
4.712890999999999053e-01,1.500000000000000000e+00
4.713147000000012521e-01,1.500000000000000000e+00
4.713659000000006705e-01,1.500000000000000000e+00
4.714682999999993962e-01,1.500000000000000000e+00
4.716731000000003449e-01,1.500000000000000000e+00
4.720826999999987450e-01,1.500000000000000000e+00
4.729018999999989870e-01,1.500000000000000000e+00
4.731113000000005120e-01,1.500000000000000000e+00
4.731613000000006175e-01,1.500000000000000000e+00
4.731775999999991988e-01,1.500000000000000000e+00
4.732103999999995869e-01,1.500000000000000000e+00
4.732758999999987504e-01,1.500000000000000000e+00
4.734069999999986900e-01,1.500000000000000000e+00
4.736691999999986247e-01,1.500000000000000000e+00
4.741933999999985438e-01,1.500000000000000000e+00
4.752420000000017186e-01,1.500000000000000000e+00
4.773392000000012403e-01,1.500000000000000000e+00
4.801728000000005103e-01,1.500000000000000000e+00
4.801737999999999285e-01,1.500000000000000000e+00
4.801757999999987092e-01,1.500000000000000000e+00
4.801797999999996569e-01,1.500000000000000000e+00
4.801828000000011865e-01,1.500000000000000000e+00
4.801836000000007099e-01,1.500000000000000000e+00
4.801851999999997567e-01,1.500000000000000000e+00
4.801884000000011810e-01,1.500000000000000000e+00
4.801948000000006989e-01,1.500000000000000000e+00
4.802075999999996792e-01,1.500000000000000000e+00
4.802332000000010814e-01,1.500000000000000000e+00
4.802844000000004443e-01,1.500000000000000000e+00
4.803867999999992255e-01,1.500000000000000000e+00
4.805916000000001187e-01,1.500000000000000000e+00
4.810011999999985743e-01,1.500000000000000000e+00
4.817297999999996527e-01,1.500000000000000000e+00
4.818116999999990102e-01,1.500000000000000000e+00
4.819755999999993934e-01,1.500000000000000000e+00
4.819798000000001803e-01,1.500000000000000000e+00
4.819883000000001472e-01,1.500000000000000000e+00
4.820052999999999699e-01,1.500000000000000000e+00
4.820298000000003413e-01,1.500000000000000000e+00
4.820332000000016603e-01,1.500000000000000000e+00
4.820400000000009122e-01,1.500000000000000000e+00
4.820535999999994159e-01,1.500000000000000000e+00
4.820798000000004468e-01,1.500000000000000000e+00
4.820825000000004690e-01,1.500000000000000000e+00
4.820879999999988508e-01,1.500000000000000000e+00
4.820987999999990503e-01,1.500000000000000000e+00
4.821205000000011176e-01,1.500000000000000000e+00
4.821298000000005524e-01,1.500000000000000000e+00
4.821342000000012340e-01,1.493487360000000042e+00
4.821429000000010401e-01,1.480462079999999903e+00
4.821601999999989840e-01,1.454411520000000069e+00
4.821950000000015946e-01,1.402310399999999957e+00
4.822644000000000375e-01,1.298108159999999955e+00
4.824034000000003153e-01,1.089703679999999952e+00
4.826812000000008651e-01,6.728947229999999724e-01
4.829650999999994809e-01,2.470638599999999963e-01
4.831494999999992324e-01,-0.000000000000000000e+00
4.833089000000005964e-01,-0.000000000000000000e+00
