 frequency       v(Amag_dB)      v(Aarg)        
 7.10370877e+01 -1.01297861e+01 -3.60345396e-02 
 7.26751838e+01 -1.01297861e+01 -3.68654863e-02 
 7.43510539e+01 -1.01297862e+01 -3.77155944e-02 
 7.60655691e+01 -1.01297862e+01 -3.85853058e-02 
 7.78196206e+01 -1.01297862e+01 -3.94750725e-02 
 7.96141200e+01 -1.01297863e+01 -4.03853569e-02 
 8.14500001e+01 -1.01297863e+01 -4.13166323e-02 
 8.33282151e+01 -1.01297864e+01 -4.22693826e-02 
 8.52497412e+01 -1.01297864e+01 -4.32441031e-02 
 8.72155772e+01 -1.01297864e+01 -4.42413004e-02 
 8.92267449e+01 -1.01297865e+01 -4.52614928e-02 
 9.12842895e+01 -1.01297865e+01 -4.63052106e-02 
 9.33892805e+01 -1.01297866e+01 -4.73729961e-02 
 9.55428121e+01 -1.01297866e+01 -4.84654046e-02 
 9.77460036e+01 -1.01297867e+01 -4.95830036e-02 
 1.00000000e+02 -1.01297867e+01 -5.07263742e-02 
 1.02305973e+02 -1.01297868e+01 -5.18961106e-02 
 1.04665121e+02 -1.01297868e+01 -5.30928208e-02 
 1.07078670e+02 -1.01297869e+01 -5.43171268e-02 
 1.09547876e+02 -1.01297870e+01 -5.55696650e-02 
 1.12074020e+02 -1.01297870e+01 -5.68510864e-02 
 1.14658417e+02 -1.01297871e+01 -5.81620569e-02 
 1.17302409e+02 -1.01297872e+01 -5.95032581e-02 
 1.20007371e+02 -1.01297873e+01 -6.08753871e-02 
 1.22774708e+02 -1.01297874e+01 -6.22791569e-02 
 1.25605860e+02 -1.01297874e+01 -6.37152973e-02 
 1.28502297e+02 -1.01297875e+01 -6.51845546e-02 
 1.31465525e+02 -1.01297876e+01 -6.66876927e-02 
 1.34497085e+02 -1.01297877e+01 -6.82254927e-02 
 1.37598551e+02 -1.01297878e+01 -6.97987539e-02 
 1.40771537e+02 -1.01297879e+01 -7.14082941e-02 
 1.44017690e+02 -1.01297881e+01 -7.30549498e-02 
 1.47338699e+02 -1.01297882e+01 -7.47395770e-02 
 1.50736290e+02 -1.01297883e+01 -7.64630512e-02 
 1.54212228e+02 -1.01297884e+01 -7.82262682e-02 
 1.57768320e+02 -1.01297886e+01 -8.00301445e-02 
 1.61406415e+02 -1.01297887e+01 -8.18756177e-02 
 1.65128404e+02 -1.01297889e+01 -8.37636470e-02 
 1.68936220e+02 -1.01297890e+01 -8.56952137e-02 
 1.72831844e+02 -1.01297892e+01 -8.76713218e-02 
 1.76817299e+02 -1.01297894e+01 -8.96929984e-02 
 1.80894658e+02 -1.01297895e+01 -9.17612942e-02 
 1.85066040e+02 -1.01297897e+01 -9.38772844e-02 
 1.89333613e+02 -1.01297899e+01 -9.60420687e-02 
 1.93699595e+02 -1.01297901e+01 -9.82567723e-02 
 1.98166255e+02 -1.01297904e+01 -1.00522546e-01 
 2.02735916e+02 -1.01297906e+01 -1.02840568e-01 
 2.07410951e+02 -1.01297908e+01 -1.05212043e-01 
 2.12193792e+02 -1.01297911e+01 -1.07638204e-01 
 2.17086923e+02 -1.01297913e+01 -1.10120311e-01 
 2.22092889e+02 -1.01297916e+01 -1.12659655e-01 
 2.27214291e+02 -1.01297919e+01 -1.15257555e-01 
 2.32453791e+02 -1.01297922e+01 -1.17915362e-01 
 2.37814113e+02 -1.01297925e+01 -1.20634458e-01 
 2.43298042e+02 -1.01297928e+01 -1.23416255e-01 
 2.48908429e+02 -1.01297932e+01 -1.26262199e-01 
 2.54648190e+02 -1.01297935e+01 -1.29173770e-01 
 2.60520309e+02 -1.01297939e+01 -1.32152481e-01 
 2.66527837e+02 -1.01297943e+01 -1.35199880e-01 
 2.72673897e+02 -1.01297947e+01 -1.38317551e-01 
 2.78961683e+02 -1.01297951e+01 -1.41507115e-01 
 2.85394464e+02 -1.01297956e+01 -1.44770229e-01 
 2.91975583e+02 -1.01297960e+01 -1.48108589e-01 
 2.98708461e+02 -1.01297965e+01 -1.51523931e-01 
 3.05596598e+02 -1.01297970e+01 -1.55018030e-01 
 3.12643573e+02 -1.01297976e+01 -1.58592701e-01 
 3.19853049e+02 -1.01297981e+01 -1.62249804e-01 
 3.27228774e+02 -1.01297987e+01 -1.65991238e-01 
 3.34774581e+02 -1.01297994e+01 -1.69818948e-01 
 3.42494392e+02 -1.01298000e+01 -1.73734924e-01 
 3.50392221e+02 -1.01298007e+01 -1.77741201e-01 
 3.58472171e+02 -1.01298014e+01 -1.81839861e-01 
 3.66738442e+02 -1.01298021e+01 -1.86033036e-01 
 3.75195331e+02 -1.01298029e+01 -1.90322903e-01 
 3.83847234e+02 -1.01298037e+01 -1.94711694e-01 
 3.92698648e+02 -1.01298046e+01 -1.99201688e-01 
 4.01754173e+02 -1.01298055e+01 -2.03795220e-01 
 4.11018515e+02 -1.01298064e+01 -2.08494678e-01 
 4.20496491e+02 -1.01298074e+01 -2.13302503e-01 
 4.30193027e+02 -1.01298084e+01 -2.18221195e-01 
