 frequency       v(inoise_spectrum) v(onoise_spectrum)
 5.28168234e+03  4.46883086e-07  4.33294044e-07 
 5.40347650e+03  4.45597932e-07  4.32048697e-07 
 5.52807921e+03  4.44344045e-07  4.30833696e-07 
 5.65555523e+03  4.43120771e-07  4.29648408e-07 
 5.78597080e+03  4.41927465e-07  4.28492209e-07 
 5.91939372e+03  4.40763495e-07  4.27364490e-07 
 6.05589334e+03  4.39628243e-07  4.26264649e-07 
 6.19554061e+03  4.38521098e-07  4.25192101e-07 
 6.33840810e+03  4.37441466e-07  4.24146267e-07 
 6.48457008e+03  4.36388762e-07  4.23126583e-07 
 6.63410251e+03  4.35362412e-07  4.22132496e-07 
 6.78708313e+03  4.34361856e-07  4.21163463e-07 
 6.94359143e+03  4.33386543e-07  4.20218954e-07 
 7.10370877e+03  4.32435935e-07  4.19298448e-07 
 7.26751838e+03  4.31509506e-07  4.18401438e-07 
 7.43510539e+03  4.30606740e-07  4.17527426e-07 
 7.60655691e+03  4.29727133e-07  4.16675926e-07 
 7.78196206e+03  4.28870191e-07  4.15846462e-07 
 7.96141200e+03  4.28035434e-07  4.15038571e-07 
 8.14500001e+03  4.27222391e-07  4.14251799e-07 
 8.33282151e+03  4.26430602e-07  4.13485704e-07 
 8.52497412e+03  4.25659619e-07  4.12739854e-07 
 8.72155772e+03  4.24909004e-07  4.12013828e-07 
 8.92267449e+03  4.24178330e-07  4.11307216e-07 
 9.12842895e+03  4.23467182e-07  4.10619618e-07 
 9.33892805e+03  4.22775155e-07  4.09950647e-07 
 9.55428121e+03  4.22101854e-07  4.09299923e-07 
 9.77460036e+03  4.21446896e-07  4.08667078e-07 
 1.00000000e+04  4.20809907e-07  4.08051756e-07 
 1.02305973e+04  4.20190525e-07  4.07453610e-07 
 1.04665121e+04  4.19588399e-07  4.06872302e-07 
 1.07078670e+04  4.19003186e-07  4.06307508e-07 
 1.09547876e+04  4.18434555e-07  4.05758912e-07 
 1.12074020e+04  4.17882187e-07  4.05226208e-07 
 1.14658417e+04  4.17345771e-07  4.04709102e-07 
 1.17302409e+04  4.16825007e-07  4.04207309e-07 
 1.20007371e+04  4.16319606e-07  4.03720555e-07 
 1.22774708e+04  4.15829288e-07  4.03248575e-07 
 1.25605860e+04  4.15353786e-07  4.02791118e-07 
 1.28502297e+04  4.14892840e-07  4.02347938e-07 
 1.31465525e+04  4.14446203e-07  4.01918804e-07 
 1.34497085e+04  4.14013636e-07  4.01503493e-07 
 1.37598551e+04  4.13594914e-07  4.01101794e-07 
 1.40771537e+04  4.13189819e-07  4.00713505e-07 
 1.44017690e+04  4.12798145e-07  4.00338434e-07 
 1.47338699e+04  4.12419695e-07  3.99976403e-07 
 1.50736290e+04  4.12054285e-07  3.99627241e-07 
 1.54212228e+04  4.11701740e-07  3.99290790e-07 
 1.57768320e+04  4.11361897e-07  3.98966902e-07 
 1.61406415e+04  4.11034601e-07  3.98655440e-07 
 1.65128404e+04  4.10719711e-07  3.98356279e-07 
 1.68936220e+04  4.10417096e-07  3.98069303e-07 
 1.72831844e+04  4.10126635e-07  3.97794410e-07 
 1.76817299e+04  4.09848219e-07  3.97531507e-07 
 1.80894658e+04  4.09581750e-07  3.97280516e-07 
 1.85066040e+04  4.09327144e-07  3.97041367e-07 
 1.89333613e+04  4.09084325e-07  3.96814005e-07 
 1.93699595e+04  4.08853230e-07  3.96598386e-07 
 1.98166255e+04  4.08633809e-07  3.96394478e-07 
 2.02735916e+04  4.08426025e-07  3.96202263e-07 
 2.07410951e+04  4.08229850e-07  3.96021735e-07 
 2.12193792e+04  4.08045273e-07  3.95852903e-07 
 2.17086923e+04  4.07872293e-07  3.95695786e-07 
 2.22092889e+04  4.07710924e-07  3.95550420e-07 
 2.27214291e+04  4.07561191e-07  3.95416854e-07 
 2.32453791e+04  4.07423136e-07  3.95295152e-07 
 2.37814113e+04  4.07296814e-07  3.95185392e-07 
 2.43298042e+04  4.07182294e-07  3.95087669e-07 
 2.48908429e+04  4.07079660e-07  3.95002093e-07 
 2.54648190e+04  4.06989012e-07  3.94928788e-07 
 2.60520309e+04  4.06910464e-07  3.94867898e-07 
 2.66527837e+04  4.06844150e-07  3.94819582e-07 
 2.72673897e+04  4.06790215e-07  3.94784018e-07 
 2.78961683e+04  4.06748827e-07  3.94761401e-07 
 2.85394464e+04  4.06720167e-07  3.94751946e-07 
 2.91975583e+04  4.06704436e-07  3.94755885e-07 
 2.98708461e+04  4.06701854e-07  3.94773474e-07 
 3.05596598e+04  4.06712661e-07  3.94804985e-07 
 3.12643573e+04  4.06737114e-07  3.94850716e-07 
 3.19853049e+04  4.06775494e-07  3.94910983e-07 
 3.27228774e+04  4.06828101e-07  3.94986129e-07 
 3.34774581e+04  4.06895258e-07  3.95076516e-07 
 3.42494392e+04  4.06977310e-07  3.95182536e-07 
