 frequency       v(Amag_dB)      v(Aarg)        
 9.12842895e+01 -6.28913734e+00 -2.36288631e-02 
 9.33892805e+01 -6.28913734e+00 -2.41737383e-02 
 9.55428121e+01 -6.28913734e+00 -2.47311782e-02 
 9.77460036e+01 -6.28913733e+00 -2.53014725e-02 
 1.00000000e+02 -6.28913733e+00 -2.58849177e-02 
 1.02305973e+02 -6.28913733e+00 -2.64818169e-02 
 1.04665121e+02 -6.28913732e+00 -2.70924804e-02 
 1.07078670e+02 -6.28913732e+00 -2.77172258e-02 
 1.09547876e+02 -6.28913731e+00 -2.83563775e-02 
 1.12074020e+02 -6.28913731e+00 -2.90102679e-02 
 1.14658417e+02 -6.28913730e+00 -2.96792369e-02 
 1.17302409e+02 -6.28913730e+00 -3.03636321e-02 
 1.20007371e+02 -6.28913729e+00 -3.10638093e-02 
 1.22774708e+02 -6.28913729e+00 -3.17801324e-02 
 1.25605860e+02 -6.28913728e+00 -3.25129737e-02 
 1.28502297e+02 -6.28913728e+00 -3.32627142e-02 
 1.31465525e+02 -6.28913727e+00 -3.40297434e-02 
 1.34497085e+02 -6.28913726e+00 -3.48144601e-02 
 1.37598551e+02 -6.28913726e+00 -3.56172722e-02 
 1.40771537e+02 -6.28913725e+00 -3.64385970e-02 
 1.44017690e+02 -6.28913724e+00 -3.72788612e-02 
 1.47338699e+02 -6.28913723e+00 -3.81385018e-02 
 1.50736290e+02 -6.28913722e+00 -3.90179654e-02 
 1.54212228e+02 -6.28913721e+00 -3.99177092e-02 
 1.57768320e+02 -6.28913721e+00 -4.08382008e-02 
 1.61406415e+02 -6.28913720e+00 -4.17799188e-02 
 1.65128404e+02 -6.28913719e+00 -4.27433525e-02 
 1.68936220e+02 -6.28913718e+00 -4.37290028e-02 
 1.72831844e+02 -6.28913716e+00 -4.47373819e-02 
 1.76817299e+02 -6.28913715e+00 -4.57690139e-02 
 1.80894658e+02 -6.28913714e+00 -4.68244351e-02 
 1.85066040e+02 -6.28913713e+00 -4.79041941e-02 
 1.89333613e+02 -6.28913711e+00 -4.90088520e-02 
 1.93699595e+02 -6.28913710e+00 -5.01389830e-02 
 1.98166255e+02 -6.28913709e+00 -5.12951746e-02 
 2.02735916e+02 -6.28913707e+00 -5.24780276e-02 
 2.07410951e+02 -6.28913706e+00 -5.36881569e-02 
 2.12193792e+02 -6.28913704e+00 -5.49261915e-02 
 2.17086923e+02 -6.28913702e+00 -5.61927749e-02 
 2.22092889e+02 -6.28913700e+00 -5.74885653e-02 
 2.27214291e+02 -6.28913698e+00 -5.88142363e-02 
 2.32453791e+02 -6.28913696e+00 -6.01704769e-02 
 2.37814113e+02 -6.28913694e+00 -6.15579922e-02 
 2.43298042e+02 -6.28913692e+00 -6.29775031e-02 
 2.48908429e+02 -6.28913690e+00 -6.44297476e-02 
 2.54648190e+02 -6.28913687e+00 -6.59154805e-02 
 2.60520309e+02 -6.28913685e+00 -6.74354740e-02 
 2.66527837e+02 -6.28913682e+00 -6.89905182e-02 
 2.72673897e+02 -6.28913679e+00 -7.05814213e-02 
 2.78961683e+02 -6.28913677e+00 -7.22090103e-02 
 2.85394464e+02 -6.28913674e+00 -7.38741310e-02 
 2.91975583e+02 -6.28913670e+00 -7.55776490e-02 
 2.98708461e+02 -6.28913667e+00 -7.73204497e-02 
 3.05596598e+02 -6.28913664e+00 -7.91034389e-02 
 3.12643573e+02 -6.28913660e+00 -8.09275434e-02 
 3.19853049e+02 -6.28913656e+00 -8.27937114e-02 
 3.27228774e+02 -6.28913652e+00 -8.47029127e-02 
 3.34774581e+02 -6.28913648e+00 -8.66561397e-02 
 3.42494392e+02 -6.28913644e+00 -8.86544077e-02 
 3.50392221e+02 -6.28913639e+00 -9.06987552e-02 
 3.58472171e+02 -6.28913634e+00 -9.27902449e-02 
 3.66738442e+02 -6.28913629e+00 -9.49299638e-02 
 3.75195331e+02 -6.28913624e+00 -9.71190242e-02 
 3.83847234e+02 -6.28913619e+00 -9.93585638e-02 
 3.92698648e+02 -6.28913613e+00 -1.01649747e-01 
 4.01754173e+02 -6.28913607e+00 -1.03993764e-01 
 4.11018515e+02 -6.28913601e+00 -1.06391833e-01 
 4.20496491e+02 -6.28913594e+00 -1.08845201e-01 
 4.30193027e+02 -6.28913587e+00 -1.11355144e-01 
 4.40113162e+02 -6.28913580e+00 -1.13922965e-01 
 4.50262052e+02 -6.28913573e+00 -1.16550000e-01 
 4.60644974e+02 -6.28913565e+00 -1.19237613e-01 
 4.71267322e+02 -6.28913557e+00 -1.21987202e-01 
 4.82134619e+02 -6.28913548e+00 -1.24800196e-01 
 4.93252513e+02 -6.28913539e+00 -1.27678058e-01 
 5.04626783e+02 -6.28913530e+00 -1.30622282e-01 
 5.16263340e+02 -6.28913520e+00 -1.33634399e-01 
 5.28168234e+02 -6.28913509e+00 -1.36715975e-01 
 5.40347650e+02 -6.28913499e+00 -1.39868612e-01 
 5.52807921e+02 -6.28913487e+00 -1.43093947e-01 
 5.65555523e+02 -6.28913475e+00 -1.46393659e-01 
 5.78597080e+02 -6.28913463e+00 -1.49769461e-01 
 5.91939372e+02 -6.28913450e+00 -1.53223108e-01 
 6.05589334e+02 -6.28913436e+00 -1.56756396e-01 
 6.19554061e+02 -6.28913422e+00 -1.60371161e-01 
 6.33840810e+02 -6.28913407e+00 -1.64069281e-01 
 6.48457008e+02 -6.28913392e+00 -1.67852680e-01 
 6.63410251e+02 -6.28913375e+00 -1.71723323e-01 
 6.78708313e+02 -6.28913358e+00 -1.75683223e-01 
 6.94359143e+02 -6.28913341e+00 -1.79734437e-01 
 7.10370877e+02 -6.28913322e+00 -1.83879072e-01 
 7.26751838e+02 -6.28913302e+00 -1.88119281e-01 
 7.43510539e+02 -6.28913282e+00 -1.92457269e-01 
 7.60655691e+02 -6.28913260e+00 -1.96895290e-01 
 7.78196206e+02 -6.28913238e+00 -2.01435651e-01 
 7.96141200e+02 -6.28913214e+00 -2.06080713e-01 
 8.14500001e+02 -6.28913190e+00 -2.10832889e-01 
 8.33282151e+02 -6.28913164e+00 -2.15694650e-01 
 8.52497412e+02 -6.28913137e+00 -2.20668523e-01 
