 v-sweep         v(vinp)         v(voutp)        v(voutn)       
 1.90000000e-02  7.59500000e-01  9.68055212e-01  5.42921819e-01 
 2.00000000e-02  7.60000000e-01  9.78903017e-01  5.34104824e-01 
 2.10000000e-02  7.60500000e-01  9.89558824e-01  5.25535932e-01 
 2.20000000e-02  7.61000000e-01  1.00000588e+00  5.17222937e-01 
 2.30000000e-02  7.61500000e-01  1.01022769e+00  5.09172839e-01 
 2.40000000e-02  7.62000000e-01  1.02020829e+00  5.01391664e-01 
 2.50000000e-02  7.62500000e-01  1.02993260e+00  4.93884289e-01 
 2.60000000e-02  7.63000000e-01  1.03938669e+00  4.86654264e-01 
 2.70000000e-02  7.63500000e-01  1.04855820e+00  4.79703671e-01 
 2.80000000e-02  7.64000000e-01  1.05743658e+00  4.73032994e-01 
 2.90000000e-02  7.64500000e-01  1.06601339e+00  4.66641051e-01 
 3.00000000e-02  7.65000000e-01  1.07428254e+00  4.60524970e-01 
 3.10000000e-02  7.65500000e-01  1.08224034e+00  4.54680224e-01 
 3.20000000e-02  7.66000000e-01  1.08988561e+00  4.49100720e-01 
 3.30000000e-02  7.66500000e-01  1.09721962e+00  4.43778949e-01 
 3.40000000e-02  7.67000000e-01  1.10424592e+00  4.38706172e-01 
 3.50000000e-02  7.67500000e-01  1.11097014e+00  4.33872636e-01 
 3.60000000e-02  7.68000000e-01  1.11739976e+00  4.29267810e-01 
 3.70000000e-02  7.68500000e-01  1.12354380e+00  4.24880624e-01 
 3.80000000e-02  7.69000000e-01  1.12941247e+00  4.20699695e-01 
 3.90000000e-02  7.69500000e-01  1.13501694e+00  4.16713532e-01 
 4.00000000e-02  7.70000000e-01  1.14036896e+00  4.12910722e-01 
 4.10000000e-02  7.70500000e-01  1.14548067e+00  4.09280077e-01 
 4.20000000e-02  7.71000000e-01  1.15036434e+00  4.05810761e-01 
 4.30000000e-02  7.71500000e-01  1.15503216e+00  4.02492372e-01 
 4.40000000e-02  7.72000000e-01  1.15949613e+00  3.99315015e-01 
 4.50000000e-02  7.72500000e-01  1.16376790e+00  3.96269335e-01 
 4.60000000e-02  7.73000000e-01  1.16785868e+00  3.93346544e-01 
 4.70000000e-02  7.73500000e-01  1.17177922e+00  3.90538419e-01 
 4.80000000e-02  7.74000000e-01  1.17553970e+00  3.87837300e-01 
 4.90000000e-02  7.74500000e-01  1.17914977e+00  3.85236069e-01 
 5.00000000e-02  7.75000000e-01  1.18261853e+00  3.82728129e-01 
 5.10000000e-02  7.75500000e-01  1.18595449e+00  3.80307378e-01 
 5.20000000e-02  7.76000000e-01  1.18916564e+00  3.77968178e-01 
 5.30000000e-02  7.76500000e-01  1.19225945e+00  3.75705321e-01 
 5.40000000e-02  7.77000000e-01  1.19524288e+00  3.73514005e-01 
 5.50000000e-02  7.77500000e-01  1.19812240e+00  3.71389797e-01 
 5.60000000e-02  7.78000000e-01  1.20090407e+00  3.69328610e-01 
 5.70000000e-02  7.78500000e-01  1.20359350e+00  3.67326671e-01 
 5.80000000e-02  7.79000000e-01  1.20619591e+00  3.65380496e-01 
 5.90000000e-02  7.79500000e-01  1.20871618e+00  3.63486868e-01 
 6.00000000e-02  7.80000000e-01  1.21115881e+00  3.61642812e-01 
 6.10000000e-02  7.80500000e-01  1.21352803e+00  3.59845579e-01 
 6.20000000e-02  7.81000000e-01  1.21582775e+00  3.58092620e-01 
 6.30000000e-02  7.81500000e-01  1.21806162e+00  3.56381575e-01 
 6.40000000e-02  7.82000000e-01  1.22023303e+00  3.54710253e-01 
 6.50000000e-02  7.82500000e-01  1.22234516e+00  3.53076623e-01 
 6.60000000e-02  7.83000000e-01  1.22440096e+00  3.51478793e-01 
 6.70000000e-02  7.83500000e-01  1.22640320e+00  3.49915004e-01 
 6.80000000e-02  7.84000000e-01  1.22835446e+00  3.48383619e-01 
 6.90000000e-02  7.84500000e-01  1.23025715e+00  3.46883111e-01 
 7.00000000e-02  7.85000000e-01  1.23211354e+00  3.45412052e-01 
 7.10000000e-02  7.85500000e-01  1.23392573e+00  3.43969111e-01 
 7.20000000e-02  7.86000000e-01  1.23569571e+00  3.42553042e-01 
 7.30000000e-02  7.86500000e-01  1.23742534e+00  3.41162676e-01 
 7.40000000e-02  7.87000000e-01  1.23911638e+00  3.39796920e-01 
 7.50000000e-02  7.87500000e-01  1.24077047e+00  3.38454747e-01 
 7.60000000e-02  7.88000000e-01  1.24238915e+00  3.37135193e-01 
 7.70000000e-02  7.88500000e-01  1.24397389e+00  3.35837350e-01 
 7.80000000e-02  7.89000000e-01  1.24552605e+00  3.34560365e-01 
 7.90000000e-02  7.89500000e-01  1.24704693e+00  3.33303435e-01 
 8.00000000e-02  7.90000000e-01  1.24853775e+00  3.32065800e-01 
 8.10000000e-02  7.90500000e-01  1.24999966e+00  3.30846745e-01 
 8.20000000e-02  7.91000000e-01  1.25143377e+00  3.29645594e-01 
 8.30000000e-02  7.91500000e-01  1.25284110e+00  3.28461707e-01 
 8.40000000e-02  7.92000000e-01  1.25422264e+00  3.27294480e-01 
 8.50000000e-02  7.92500000e-01  1.25557930e+00  3.26143339e-01 
 8.60000000e-02  7.93000000e-01  1.25691198e+00  3.25007742e-01 
 8.70000000e-02  7.93500000e-01  1.25822150e+00  3.23887172e-01 
 8.80000000e-02  7.94000000e-01  1.25950866e+00  3.22781139e-01 
 8.90000000e-02  7.94500000e-01  1.26077421e+00  3.21689180e-01 
 9.00000000e-02  7.95000000e-01  1.26201888e+00  3.20610851e-01 
 9.10000000e-02  7.95500000e-01  1.26324334e+00  3.19545732e-01 
 9.20000000e-02  7.96000000e-01  1.26444824e+00  3.18493420e-01 
 9.30000000e-02  7.96500000e-01  1.26563421e+00  3.17453535e-01 
 9.40000000e-02  7.97000000e-01  1.26680184e+00  3.16425712e-01 
 9.50000000e-02  7.97500000e-01  1.26795169e+00  3.15409602e-01 
 9.60000000e-02  7.98000000e-01  1.26908430e+00  3.14404874e-01 
 9.70000000e-02  7.98500000e-01  1.27020018e+00  3.13411210e-01 
 9.80000000e-02  7.99000000e-01  1.27129983e+00  3.12428305e-01 
 9.90000000e-02  7.99500000e-01  1.27238373e+00  3.11455870e-01 
 1.00000000e-01  8.00000000e-01  1.27345231e+00  3.10493626e-01 
 1.01000000e-01  8.00500000e-01  1.27450602e+00  3.09541307e-01 
 1.02000000e-01  8.01000000e-01  1.27554527e+00  3.08598657e-01 
 1.03000000e-01  8.01500000e-01  1.27657045e+00  3.07665430e-01 
 1.04000000e-01  8.02000000e-01  1.27758194e+00  3.06741392e-01 
 1.05000000e-01  8.02500000e-01  1.27858012e+00  3.05826316e-01 
 1.06000000e-01  8.03000000e-01  1.27956533e+00  3.04919985e-01 
 1.07000000e-01  8.03500000e-01  1.28053791e+00  3.04022192e-01 
 1.08000000e-01  8.04000000e-01  1.28149818e+00  3.03132734e-01 
 1.09000000e-01  8.04500000e-01  1.28244646e+00  3.02251419e-01 
 1.10000000e-01  8.05000000e-01  1.28338304e+00  3.01378061e-01 
 1.11000000e-01  8.05500000e-01  1.28430822e+00  3.00512481e-01 
 1.12000000e-01  8.06000000e-01  1.28522227e+00  2.99654507e-01 
 1.13000000e-01  8.06500000e-01  1.28612546e+00  2.98803971e-01 
 1.14000000e-01  8.07000000e-01  1.28701805e+00  2.97960714e-01 
 1.15000000e-01  8.07500000e-01  1.28790029e+00  2.97124580e-01 
 1.16000000e-01  8.08000000e-01  1.28877242e+00  2.96295420e-01 
 1.17000000e-01  8.08500000e-01  1.28963467e+00  2.95473091e-01 
 1.18000000e-01  8.09000000e-01  1.29048726e+00  2.94657451e-01 
 1.19000000e-01  8.09500000e-01  1.29133041e+00  2.93848367e-01 
 1.20000000e-01  8.10000000e-01  1.29216433e+00  2.93045708e-01 
 1.21000000e-01  8.10500000e-01  1.29298921e+00  2.92249348e-01 
 1.22000000e-01  8.11000000e-01  1.29380527e+00  2.91459165e-01 
 1.23000000e-01  8.11500000e-01  1.29461268e+00  2.90675040e-01 
 1.24000000e-01  8.12000000e-01  1.29541163e+00  2.89896860e-01 
 1.25000000e-01  8.12500000e-01  1.29620229e+00  2.89124514e-01 
 1.26000000e-01  8.13000000e-01  1.29698484e+00  2.88357894e-01 
 1.27000000e-01  8.13500000e-01  1.29775944e+00  2.87596896e-01 
 1.28000000e-01  8.14000000e-01  1.29852624e+00  2.86841419e-01 
 1.29000000e-01  8.14500000e-01  1.29928542e+00  2.86091365e-01 
 1.30000000e-01  8.15000000e-01  1.30003712e+00  2.85346639e-01 
 1.31000000e-01  8.15500000e-01  1.30078148e+00  2.84607149e-01 
 1.32000000e-01  8.16000000e-01  1.30151864e+00  2.83872805e-01 
 1.33000000e-01  8.16500000e-01  1.30224875e+00  2.83143520e-01 
 1.34000000e-01  8.17000000e-01  1.30297194e+00  2.82419210e-01 
 1.35000000e-01  8.17500000e-01  1.30368834e+00  2.81699793e-01 
 1.36000000e-01  8.18000000e-01  1.30439807e+00  2.80985188e-01 
 1.37000000e-01  8.18500000e-01  1.30510126e+00  2.80275317e-01 
 1.38000000e-01  8.19000000e-01  1.30579802e+00  2.79570106e-01 
 1.39000000e-01  8.19500000e-01  1.30648847e+00  2.78869481e-01 
 1.40000000e-01  8.20000000e-01  1.30717273e+00  2.78173370e-01 
 1.41000000e-01  8.20500000e-01  1.30785090e+00  2.77481704e-01 
 1.42000000e-01  8.21000000e-01  1.30852309e+00  2.76794414e-01 
 1.43000000e-01  8.21500000e-01  1.30918940e+00  2.76111435e-01 
 1.44000000e-01  8.22000000e-01  1.30984994e+00  2.75432702e-01 
 1.45000000e-01  8.22500000e-01  1.31050480e+00  2.74758152e-01 
 1.46000000e-01  8.23000000e-01  1.31115408e+00  2.74087725e-01 
 1.47000000e-01  8.23500000e-01  1.31179787e+00  2.73421360e-01 
 1.48000000e-01  8.24000000e-01  1.31243625e+00  2.72759000e-01 
 1.49000000e-01  8.24500000e-01  1.31306933e+00  2.72100588e-01 
 1.50000000e-01  8.25000000e-01  1.31369719e+00  2.71446068e-01 
 1.51000000e-01  8.25500000e-01  1.31431990e+00  2.70795386e-01 
 1.52000000e-01  8.26000000e-01  1.31493756e+00  2.70148491e-01 
 1.53000000e-01  8.26500000e-01  1.31555023e+00  2.69505329e-01 
 1.54000000e-01  8.27000000e-01  1.31615801e+00  2.68865852e-01 
 1.55000000e-01  8.27500000e-01  1.31676096e+00  2.68230009e-01 
 1.56000000e-01  8.28000000e-01  1.31735916e+00  2.67597753e-01 
 1.57000000e-01  8.28500000e-01  1.31795268e+00  2.66969038e-01 
 1.58000000e-01  8.29000000e-01  1.31854159e+00  2.66343817e-01 
 1.59000000e-01  8.29500000e-01  1.31912597e+00  2.65722045e-01 
 1.60000000e-01  8.30000000e-01  1.31970587e+00  2.65103679e-01 
 1.61000000e-01  8.30500000e-01  1.32028137e+00  2.64488676e-01 
 1.62000000e-01  8.31000000e-01  1.32085252e+00  2.63876994e-01 
 1.63000000e-01  8.31500000e-01  1.32141940e+00  2.63268593e-01 
 1.64000000e-01  8.32000000e-01  1.32198206e+00  2.62663431e-01 
 1.65000000e-01  8.32500000e-01  1.32254056e+00  2.62061471e-01 
 1.66000000e-01  8.33000000e-01  1.32309497e+00  2.61462672e-01 
 1.67000000e-01  8.33500000e-01  1.32364533e+00  2.60866999e-01 
 1.68000000e-01  8.34000000e-01  1.32419170e+00  2.60274414e-01 
 1.69000000e-01  8.34500000e-01  1.32473415e+00  2.59684881e-01 
 1.70000000e-01  8.35000000e-01  1.32527272e+00  2.59098365e-01 
 1.71000000e-01  8.35500000e-01  1.32580747e+00  2.58514831e-01 
 1.72000000e-01  8.36000000e-01  1.32633844e+00  2.57934246e-01 
 1.73000000e-01  8.36500000e-01  1.32686569e+00  2.57356576e-01 
 1.74000000e-01  8.37000000e-01  1.32738927e+00  2.56781788e-01 
 1.75000000e-01  8.37500000e-01  1.32790922e+00  2.56209852e-01 
 1.76000000e-01  8.38000000e-01  1.32842560e+00  2.55640735e-01 
 1.77000000e-01  8.38500000e-01  1.32893845e+00  2.55074407e-01 
 1.78000000e-01  8.39000000e-01  1.32944780e+00  2.54510838e-01 
 1.79000000e-01  8.39500000e-01  1.32995372e+00  2.53949998e-01 
 1.80000000e-01  8.40000000e-01  1.33045624e+00  2.53391859e-01 
 1.81000000e-01  8.40500000e-01  1.33095541e+00  2.52836392e-01 
 1.82000000e-01  8.41000000e-01  1.33145126e+00  2.52283569e-01 
 1.83000000e-01  8.41500000e-01  1.33194384e+00  2.51733363e-01 
 1.84000000e-01  8.42000000e-01  1.33243318e+00  2.51185747e-01 
 1.85000000e-01  8.42500000e-01  1.33291934e+00  2.50640696e-01 
 1.86000000e-01  8.43000000e-01  1.33340234e+00  2.50098182e-01 
 1.87000000e-01  8.43500000e-01  1.33388222e+00  2.49558181e-01 
 1.88000000e-01  8.44000000e-01  1.33435903e+00  2.49020668e-01 
 1.89000000e-01  8.44500000e-01  1.33483279e+00  2.48485617e-01 
 1.90000000e-01  8.45000000e-01  1.33530355e+00  2.47953007e-01 
 1.91000000e-01  8.45500000e-01  1.33577133e+00  2.47422811e-01 
 1.92000000e-01  8.46000000e-01  1.33623618e+00  2.46895008e-01 
 1.93000000e-01  8.46500000e-01  1.33669812e+00  2.46369575e-01 
 1.94000000e-01  8.47000000e-01  1.33715720e+00  2.45846489e-01 
 1.95000000e-01  8.47500000e-01  1.33761343e+00  2.45325728e-01 
 1.96000000e-01  8.48000000e-01  1.33806686e+00  2.44807270e-01 
 1.97000000e-01  8.48500000e-01  1.33851752e+00  2.44291095e-01 
 1.98000000e-01  8.49000000e-01  1.33896544e+00  2.43777181e-01 
 1.99000000e-01  8.49500000e-01  1.33941064e+00  2.43265508e-01 
 2.00000000e-01  8.50000000e-01  1.33985316e+00  2.42756055e-01 
 2.01000000e-01  8.50500000e-01  1.34029302e+00  2.42248803e-01 
 2.02000000e-01  8.51000000e-01  1.34073026e+00  2.41743732e-01 
 2.03000000e-01  8.51500000e-01  1.34116491e+00  2.41240822e-01 
 2.04000000e-01  8.52000000e-01  1.34159698e+00  2.40740055e-01 
 2.05000000e-01  8.52500000e-01  1.34202652e+00  2.40241413e-01 
 2.06000000e-01  8.53000000e-01  1.34245354e+00  2.39744876e-01 
 2.07000000e-01  8.53500000e-01  1.34287807e+00  2.39250427e-01 
 2.08000000e-01  8.54000000e-01  1.34330014e+00  2.38758047e-01 
 2.09000000e-01  8.54500000e-01  1.34371978e+00  2.38267720e-01 
 2.10000000e-01  8.55000000e-01  1.34413700e+00  2.37779429e-01 
 2.11000000e-01  8.55500000e-01  1.34455184e+00  2.37293155e-01 
 2.12000000e-01  8.56000000e-01  1.34496431e+00  2.36808883e-01 
 2.13000000e-01  8.56500000e-01  1.34537445e+00  2.36326596e-01 
 2.14000000e-01  8.57000000e-01  1.34578227e+00  2.35846278e-01 
 2.15000000e-01  8.57500000e-01  1.34618780e+00  2.35367912e-01 
 2.16000000e-01  8.58000000e-01  1.34659106e+00  2.34891484e-01 
 2.17000000e-01  8.58500000e-01  1.34699207e+00  2.34416977e-01 
 2.18000000e-01  8.59000000e-01  1.34739086e+00  2.33944377e-01 
 2.19000000e-01  8.59500000e-01  1.34778745e+00  2.33473668e-01 
 2.20000000e-01  8.60000000e-01  1.34818185e+00  2.33004836e-01 
 2.21000000e-01  8.60500000e-01  1.34857409e+00  2.32537865e-01 
 2.22000000e-01  8.61000000e-01  1.34896420e+00  2.32072742e-01 
 2.23000000e-01  8.61500000e-01  1.34935219e+00  2.31609453e-01 
 2.24000000e-01  8.62000000e-01  1.34973807e+00  2.31147982e-01 
 2.25000000e-01  8.62500000e-01  1.35012188e+00  2.30688318e-01 
 2.26000000e-01  8.63000000e-01  1.35050363e+00  2.30230445e-01 
 2.27000000e-01  8.63500000e-01  1.35088333e+00  2.29774350e-01 
 2.28000000e-01  8.64000000e-01  1.35126102e+00  2.29320021e-01 
 2.29000000e-01  8.64500000e-01  1.35163670e+00  2.28867444e-01 
 2.30000000e-01  8.65000000e-01  1.35201039e+00  2.28416607e-01 
 2.31000000e-01  8.65500000e-01  1.35238212e+00  2.27967496e-01 
 2.32000000e-01  8.66000000e-01  1.35275190e+00  2.27520100e-01 
 2.33000000e-01  8.66500000e-01  1.35311975e+00  2.27074405e-01 
 2.34000000e-01  8.67000000e-01  1.35348569e+00  2.26630400e-01 
 2.35000000e-01  8.67500000e-01  1.35384973e+00  2.26188072e-01 
 2.36000000e-01  8.68000000e-01  1.35421188e+00  2.25747411e-01 
 2.37000000e-01  8.68500000e-01  1.35457218e+00  2.25308403e-01 
 2.38000000e-01  8.69000000e-01  1.35493062e+00  2.24871038e-01 
 2.39000000e-01  8.69500000e-01  1.35528724e+00  2.24435304e-01 
 2.40000000e-01  8.70000000e-01  1.35564204e+00  2.24001190e-01 
 2.41000000e-01  8.70500000e-01  1.35599504e+00  2.23568684e-01 
 2.42000000e-01  8.71000000e-01  1.35634625e+00  2.23137776e-01 
 2.43000000e-01  8.71500000e-01  1.35669570e+00  2.22708456e-01 
 2.44000000e-01  8.72000000e-01  1.35704339e+00  2.22280711e-01 
 2.45000000e-01  8.72500000e-01  1.35738934e+00  2.21854532e-01 
 2.46000000e-01  8.73000000e-01  1.35773357e+00  2.21429909e-01 
 2.47000000e-01  8.73500000e-01  1.35807609e+00  2.21006830e-01 
 2.48000000e-01  8.74000000e-01  1.35841691e+00  2.20585286e-01 
 2.49000000e-01  8.74500000e-01  1.35875605e+00  2.20165267e-01 
 2.50000000e-01  8.75000000e-01  1.35909352e+00  2.19746763e-01 
 2.51000000e-01  8.75500000e-01  1.35942933e+00  2.19329764e-01 
 2.52000000e-01  8.76000000e-01  1.35976351e+00  2.18914260e-01 
 2.53000000e-01  8.76500000e-01  1.36009605e+00  2.18500241e-01 
 2.54000000e-01  8.77000000e-01  1.36042699e+00  2.18087700e-01 
 2.55000000e-01  8.77500000e-01  1.36075632e+00  2.17676625e-01 
 2.56000000e-01  8.78000000e-01  1.36108406e+00  2.17267008e-01 
 2.57000000e-01  8.78500000e-01  1.36141022e+00  2.16858839e-01 
 2.58000000e-01  8.79000000e-01  1.36173482e+00  2.16452110e-01 
 2.59000000e-01  8.79500000e-01  1.36205787e+00  2.16046812e-01 
 2.60000000e-01  8.80000000e-01  1.36237938e+00  2.15642936e-01 
 2.61000000e-01  8.80500000e-01  1.36269936e+00  2.15240473e-01 
 2.62000000e-01  8.81000000e-01  1.36301782e+00  2.14839414e-01 
 2.63000000e-01  8.81500000e-01  1.36333479e+00  2.14439752e-01 
 2.64000000e-01  8.82000000e-01  1.36365025e+00  2.14041477e-01 
 2.65000000e-01  8.82500000e-01  1.36396424e+00  2.13644582e-01 
 2.66000000e-01  8.83000000e-01  1.36427676e+00  2.13249058e-01 
 2.67000000e-01  8.83500000e-01  1.36458782e+00  2.12854896e-01 
 2.68000000e-01  8.84000000e-01  1.36489743e+00  2.12462090e-01 
 2.69000000e-01  8.84500000e-01  1.36520560e+00  2.12070631e-01 
 2.70000000e-01  8.85000000e-01  1.36551235e+00  2.11680511e-01 
 2.71000000e-01  8.85500000e-01  1.36581768e+00  2.11291722e-01 
 2.72000000e-01  8.86000000e-01  1.36612161e+00  2.10904257e-01 
 2.73000000e-01  8.86500000e-01  1.36642414e+00  2.10518108e-01 
 2.74000000e-01  8.87000000e-01  1.36672528e+00  2.10133268e-01 
 2.75000000e-01  8.87500000e-01  1.36702505e+00  2.09749728e-01 
 2.76000000e-01  8.88000000e-01  1.36732346e+00  2.09367483e-01 
 2.77000000e-01  8.88500000e-01  1.36762051e+00  2.08986524e-01 
 2.78000000e-01  8.89000000e-01  1.36791622e+00  2.08606844e-01 
 2.79000000e-01  8.89500000e-01  1.36821059e+00  2.08228436e-01 
 2.80000000e-01  8.90000000e-01  1.36850363e+00  2.07851293e-01 
 2.81000000e-01  8.90500000e-01  1.36879536e+00  2.07475409e-01 
 2.82000000e-01  8.91000000e-01  1.36908578e+00  2.07100775e-01 
 2.83000000e-01  8.91500000e-01  1.36937490e+00  2.06727386e-01 
 2.84000000e-01  8.92000000e-01  1.36966273e+00  2.06355234e-01 
 2.85000000e-01  8.92500000e-01  1.36994929e+00  2.05984313e-01 
 2.86000000e-01  8.93000000e-01  1.37023457e+00  2.05614616e-01 
 2.87000000e-01  8.93500000e-01  1.37051859e+00  2.05246137e-01 
 2.88000000e-01  8.94000000e-01  1.37080135e+00  2.04878869e-01 
 2.89000000e-01  8.94500000e-01  1.37108287e+00  2.04512806e-01 
 2.90000000e-01  8.95000000e-01  1.37136315e+00  2.04147941e-01 
 2.91000000e-01  8.95500000e-01  1.37164220e+00  2.03784268e-01 
 2.92000000e-01  8.96000000e-01  1.37192004e+00  2.03421780e-01 
 2.93000000e-01  8.96500000e-01  1.37219666e+00  2.03060472e-01 
 2.94000000e-01  8.97000000e-01  1.37247207e+00  2.02700338e-01 
 2.95000000e-01  8.97500000e-01  1.37274629e+00  2.02341371e-01 
 2.96000000e-01  8.98000000e-01  1.37301933e+00  2.01983565e-01 
 2.97000000e-01  8.98500000e-01  1.37329118e+00  2.01626915e-01 
 2.98000000e-01  8.99000000e-01  1.37356186e+00  2.01271414e-01 
 2.99000000e-01  8.99500000e-01  1.37383137e+00  2.00917057e-01 
 3.00000000e-01  9.00000000e-01  1.37409973e+00  2.00563838e-01 
 3.01000000e-01  9.00500000e-01  1.37436694e+00  2.00211751e-01 
 3.02000000e-01  9.01000000e-01  1.37463300e+00  1.99860790e-01 
 3.03000000e-01  9.01500000e-01  1.37489794e+00  1.99510950e-01 
 3.04000000e-01  9.02000000e-01  1.37516174e+00  1.99162226e-01 
 3.05000000e-01  9.02500000e-01  1.37542442e+00  1.98814611e-01 
 3.06000000e-01  9.03000000e-01  1.37568599e+00  1.98468101e-01 
 3.07000000e-01  9.03500000e-01  1.37594645e+00  1.98122690e-01 
 3.08000000e-01  9.04000000e-01  1.37620581e+00  1.97778372e-01 
 3.09000000e-01  9.04500000e-01  1.37646409e+00  1.97435142e-01 
 3.10000000e-01  9.05000000e-01  1.37672127e+00  1.97092996e-01 
 3.11000000e-01  9.05500000e-01  1.37697738e+00  1.96751927e-01 
 3.12000000e-01  9.06000000e-01  1.37723241e+00  1.96411931e-01 
 3.13000000e-01  9.06500000e-01  1.37748638e+00  1.96073002e-01 
 3.14000000e-01  9.07000000e-01  1.37773929e+00  1.95735136e-01 
 3.15000000e-01  9.07500000e-01  1.37799114e+00  1.95398327e-01 
 3.16000000e-01  9.08000000e-01  1.37824195e+00  1.95062570e-01 
 3.17000000e-01  9.08500000e-01  1.37849172e+00  1.94727861e-01 
 3.18000000e-01  9.09000000e-01  1.37874046e+00  1.94394194e-01 
 3.19000000e-01  9.09500000e-01  1.37898817e+00  1.94061565e-01 
 3.20000000e-01  9.10000000e-01  1.37923486e+00  1.93729969e-01 
 3.21000000e-01  9.10500000e-01  1.37948053e+00  1.93399401e-01 
 3.22000000e-01  9.11000000e-01  1.37972520e+00  1.93069856e-01 
 3.23000000e-01  9.11500000e-01  1.37996886e+00  1.92741330e-01 
 3.24000000e-01  9.12000000e-01  1.38021152e+00  1.92413818e-01 
 3.25000000e-01  9.12500000e-01  1.38045320e+00  1.92087316e-01 
 3.26000000e-01  9.13000000e-01  1.38069388e+00  1.91761818e-01 
 3.27000000e-01  9.13500000e-01  1.38093359e+00  1.91437320e-01 
 3.28000000e-01  9.14000000e-01  1.38117233e+00  1.91113819e-01 
 3.29000000e-01  9.14500000e-01  1.38141009e+00  1.90791308e-01 
 3.30000000e-01  9.15000000e-01  1.38164689e+00  1.90469785e-01 
 3.31000000e-01  9.15500000e-01  1.38188274e+00  1.90149244e-01 
 3.32000000e-01  9.16000000e-01  1.38211763e+00  1.89829681e-01 
 3.33000000e-01  9.16500000e-01  1.38235158e+00  1.89511092e-01 
 3.34000000e-01  9.17000000e-01  1.38258459e+00  1.89193473e-01 
 3.35000000e-01  9.17500000e-01  1.38281666e+00  1.88876819e-01 
 3.36000000e-01  9.18000000e-01  1.38304780e+00  1.88561126e-01 
 3.37000000e-01  9.18500000e-01  1.38327801e+00  1.88246391e-01 
 3.38000000e-01  9.19000000e-01  1.38350731e+00  1.87932608e-01 
 3.39000000e-01  9.19500000e-01  1.38373569e+00  1.87619774e-01 
 3.40000000e-01  9.20000000e-01  1.38396316e+00  1.87307884e-01 
 3.41000000e-01  9.20500000e-01  1.38418973e+00  1.86996935e-01 
 3.42000000e-01  9.21000000e-01  1.38441540e+00  1.86686923e-01 
 3.43000000e-01  9.21500000e-01  1.38464017e+00  1.86377843e-01 
 3.44000000e-01  9.22000000e-01  1.38486405e+00  1.86069692e-01 
 3.45000000e-01  9.22500000e-01  1.38508705e+00  1.85762466e-01 
 3.46000000e-01  9.23000000e-01  1.38530916e+00  1.85456161e-01 
 3.47000000e-01  9.23500000e-01  1.38553041e+00  1.85150773e-01 
 3.48000000e-01  9.24000000e-01  1.38575078e+00  1.84846298e-01 
 3.49000000e-01  9.24500000e-01  1.38597028e+00  1.84542732e-01 
 3.50000000e-01  9.25000000e-01  1.38618892e+00  1.84240073e-01 
 3.51000000e-01  9.25500000e-01  1.38640671e+00  1.83938315e-01 
 3.52000000e-01  9.26000000e-01  1.38662365e+00  1.83637455e-01 
 3.53000000e-01  9.26500000e-01  1.38683973e+00  1.83337490e-01 
 3.54000000e-01  9.27000000e-01  1.38705498e+00  1.83038416e-01 
 3.55000000e-01  9.27500000e-01  1.38726938e+00  1.82740229e-01 
 3.56000000e-01  9.28000000e-01  1.38748295e+00  1.82442926e-01 
 3.57000000e-01  9.28500000e-01  1.38769569e+00  1.82146502e-01 
 3.58000000e-01  9.29000000e-01  1.38790761e+00  1.81850956e-01 
 3.59000000e-01  9.29500000e-01  1.38811870e+00  1.81556283e-01 
 3.60000000e-01  9.30000000e-01  1.38832897e+00  1.81262479e-01 
 3.61000000e-01  9.30500000e-01  1.38853844e+00  1.80969541e-01 
 3.62000000e-01  9.31000000e-01  1.38874709e+00  1.80677466e-01 
 3.63000000e-01  9.31500000e-01  1.38895494e+00  1.80386250e-01 
 3.64000000e-01  9.32000000e-01  1.38916199e+00  1.80095890e-01 
 3.65000000e-01  9.32500000e-01  1.38936824e+00  1.79806383e-01 
 3.66000000e-01  9.33000000e-01  1.38957370e+00  1.79517725e-01 
 3.67000000e-01  9.33500000e-01  1.38977837e+00  1.79229912e-01 
 3.68000000e-01  9.34000000e-01  1.38998226e+00  1.78942943e-01 
 3.69000000e-01  9.34500000e-01  1.39018536e+00  1.78656812e-01 
 3.70000000e-01  9.35000000e-01  1.39038769e+00  1.78371518e-01 
 3.71000000e-01  9.35500000e-01  1.39058925e+00  1.78087056e-01 
 3.72000000e-01  9.36000000e-01  1.39079004e+00  1.77803424e-01 
 3.73000000e-01  9.36500000e-01  1.39099006e+00  1.77520619e-01 
 3.74000000e-01  9.37000000e-01  1.39118932e+00  1.77238637e-01 
 3.75000000e-01  9.37500000e-01  1.39138782e+00  1.76957475e-01 
 3.76000000e-01  9.38000000e-01  1.39158557e+00  1.76677130e-01 
 3.77000000e-01  9.38500000e-01  1.39178257e+00  1.76397600e-01 
 3.78000000e-01  9.39000000e-01  1.39197882e+00  1.76118880e-01 
 3.79000000e-01  9.39500000e-01  1.39217433e+00  1.75840968e-01 
 3.80000000e-01  9.40000000e-01  1.39236910e+00  1.75563861e-01 
 3.81000000e-01  9.40500000e-01  1.39256314e+00  1.75287555e-01 
 3.82000000e-01  9.41000000e-01  1.39275644e+00  1.75012049e-01 
 3.83000000e-01  9.41500000e-01  1.39294901e+00  1.74737339e-01 
 3.84000000e-01  9.42000000e-01  1.39314086e+00  1.74463421e-01 
 3.85000000e-01  9.42500000e-01  1.39333198e+00  1.74190294e-01 
