 time            v(vin_tg)       v(vout_tg_on)   v(vout_tg_off) 
 7.24280000e-03  1.49923267e+00  1.49923263e+00  7.59363389e-01 
 7.25280000e-03  1.49988394e+00  1.49988391e+00  7.65227887e-01 
 7.26280000e-03  1.49757575e+00  1.49757574e+00  7.70820648e-01 
 7.27280000e-03  1.49231723e+00  1.49231724e+00  7.75658700e-01 
 7.28280000e-03  1.48412912e+00  1.48412914e+00  7.79437606e-01 
 7.29280000e-03  1.47304374e+00  1.47304378e+00  7.82072090e-01 
 7.30280000e-03  1.45910483e+00  1.45910489e+00  7.83662101e-01 
 7.31280000e-03  1.44236741e+00  1.44236749e+00  7.84415430e-01 
 7.32280000e-03  1.42289754e+00  1.42289763e+00  7.84567167e-01 
 7.33280000e-03  1.40077204e+00  1.40077215e+00  7.84323630e-01 
 7.34280000e-03  1.37607825e+00  1.37607838e+00  7.83838092e-01 
 7.35280000e-03  1.34891360e+00  1.34891376e+00  7.83210761e-01 
 7.36280000e-03  1.31938533e+00  1.31938550e+00  7.82500735e-01 
 7.37280000e-03  1.28760994e+00  1.28761014e+00  7.81740145e-01 
 7.38280000e-03  1.25371286e+00  1.25371308e+00  7.80945566e-01 
 7.39280000e-03  1.21782785e+00  1.21782810e+00  7.80125490e-01 
 7.40280000e-03  1.18009654e+00  1.18009681e+00  7.79284586e-01 
 7.41280000e-03  1.14066784e+00  1.14066814e+00  7.78425862e-01 
 7.42280000e-03  1.09969734e+00  1.09969768e+00  7.77551672e-01 
 7.43280000e-03  1.05734676e+00  1.05734714e+00  7.76664148e-01 
 7.44280000e-03  1.01378321e+00  1.01378363e+00  7.75765369e-01 
 7.45280000e-03  9.69178632e-01  9.69179111e-01  7.74857423e-01 
 7.46280000e-03  9.23709057e-01  9.23709586e-01  7.73942424e-01 
 7.47280000e-03  8.77553931e-01  8.77554504e-01  7.73022515e-01 
 7.48280000e-03  8.30895409e-01  8.30896015e-01  7.72099863e-01 
 7.49280000e-03  7.83917629e-01  7.83918255e-01  7.71176648e-01 
 7.50280000e-03  7.36805991e-01  7.36806630e-01  7.70255063e-01 
 7.51280000e-03  6.89746425e-01  6.89747055e-01  7.69337291e-01 
 7.52280000e-03  6.42924652e-01  6.42925252e-01  7.68425506e-01 
 7.53280000e-03  5.96525456e-01  5.96526019e-01  7.67521869e-01 
 7.54280000e-03  5.50731954e-01  5.50732469e-01  7.66628512e-01 
 7.55280000e-03  5.05724872e-01  5.05725334e-01  7.65747530e-01 
 7.56280000e-03  4.61681832e-01  4.61682243e-01  7.64880975e-01 
 7.57280000e-03  4.18776653e-01  4.18777019e-01  7.64030848e-01 
 7.58280000e-03  3.77178661e-01  3.77178990e-01  7.63199083e-01 
 7.59280000e-03  3.37052024e-01  3.37052322e-01  7.62387538e-01 
 7.60280000e-03  2.98555104e-01  2.98555376e-01  7.61597954e-01 
 7.61280000e-03  2.61839831e-01  2.61840080e-01  7.60831864e-01 
 7.62280000e-03  2.27051103e-01  2.27051332e-01  7.60090357e-01 
 7.63280000e-03  1.94326216e-01  1.94326426e-01  7.59373498e-01 
 7.64280000e-03  1.63794319e-01  1.63794512e-01  7.58679036e-01 
 7.65280000e-03  1.35575908e-01  1.35576086e-01  7.57999881e-01 
 7.66280000e-03  1.09782348e-01  1.09782512e-01  7.57319819e-01 
 7.67280000e-03  8.65154352e-02  8.65155852e-02  7.56607550e-01 
 7.68280000e-03  6.58669925e-02  6.58671294e-02  7.55810634e-01 
 7.69280000e-03  4.79185103e-02  4.79186342e-02  7.54853200e-01 
 7.70280000e-03  3.27408229e-02  3.27409340e-02  7.53642943e-01 
 7.71280000e-03  2.03938299e-02  2.03939280e-02  7.52091683e-01 
 7.72280000e-03  1.09262590e-02  1.09263440e-02  7.50147684e-01 
 7.73280000e-03  4.37547462e-03  4.37554593e-03  7.47828934e-01 
 7.74280000e-03  7.67329559e-04  7.67386715e-04  7.45250068e-01 
 7.75280000e-03  1.16063554e-04  1.16106084e-04  7.42574395e-01 
 7.76280000e-03  2.42424686e-03  2.42427415e-03  7.40022108e-01 
 7.77280000e-03  7.68277012e-03  7.68278149e-03  7.37775424e-01 
 7.78280000e-03  1.58708804e-02  1.58708752e-02  7.35957765e-01 
 7.79280000e-03  2.69562628e-02  2.69562406e-02  7.34605762e-01 
 7.80280000e-03  4.08951686e-02  4.08951287e-02  7.33682562e-01 
 7.81280000e-03  5.76325872e-02  5.76325290e-02  7.33107974e-01 
 7.82280000e-03  7.71024637e-02  7.71023866e-02  7.32790145e-01 
 7.83280000e-03  9.92279593e-02  9.92278629e-02  7.32647827e-01 
 7.84280000e-03  1.23921755e-01  1.23921638e-01  7.32620190e-01 
 7.85280000e-03  1.51086395e-01  1.51086258e-01  7.32667034e-01 
 7.86280000e-03  1.80614674e-01  1.80614515e-01  7.32764211e-01 
 7.87280000e-03  2.12390056e-01  2.12389875e-01  7.32898123e-01 
 7.88280000e-03  2.46287140e-01  2.46286934e-01  7.33061254e-01 
 7.89280000e-03  2.82172148e-01  2.82171916e-01  7.33249226e-01 
 7.90280000e-03  3.19903458e-01  3.19903197e-01  7.33459127e-01 
 7.91280000e-03  3.59332164e-01  3.59331870e-01  7.33688655e-01 
 7.92280000e-03  4.00302656e-01  4.00302326e-01  7.33935723e-01 
 7.93280000e-03  4.42653245e-01  4.42652870e-01  7.34198293e-01 
 7.94280000e-03  4.86216790e-01  4.86216365e-01  7.34474315e-01 
 7.95280000e-03  5.30821368e-01  5.30820886e-01  7.34761704e-01 
 7.96280000e-03  5.76290943e-01  5.76290407e-01  7.35058339e-01 
 7.97280000e-03  6.22446069e-01  6.22445486e-01  7.35362067e-01 
 7.98280000e-03  6.69104591e-01  6.69103975e-01  7.35670714e-01 
 7.99280000e-03  7.16082371e-01  7.16081730e-01  7.35982088e-01 
 8.00280000e-03  7.63194009e-01  7.63193362e-01  7.36293989e-01 
 8.01280000e-03  8.10253575e-01  8.10252945e-01  7.36604220e-01 
 8.02280000e-03  8.57075348e-01  8.57074742e-01  7.36910592e-01 
 8.03280000e-03  9.03474544e-01  9.03473974e-01  7.37210936e-01 
 8.04280000e-03  9.49268046e-01  9.49267520e-01  7.37503110e-01 
 8.05280000e-03  9.94275128e-01  9.94274651e-01  7.37785008e-01 
 8.06280000e-03  1.03831817e+00  1.03831774e+00  7.38054567e-01 
 8.07280000e-03  1.08122335e+00  1.08122296e+00  7.38309779e-01 
 8.08280000e-03  1.12282134e+00  1.12282099e+00  7.38548706e-01 
 8.09280000e-03  1.16294798e+00  1.16294765e+00  7.38769505e-01 
 8.10280000e-03  1.20144490e+00  1.20144460e+00  7.38970514e-01 
 8.11280000e-03  1.23816017e+00  1.23815990e+00  7.39150469e-01 
 8.12280000e-03  1.27294890e+00  1.27294865e+00  7.39309100e-01 
 8.13280000e-03  1.30567378e+00  1.30567356e+00  7.39448613e-01 
 8.14280000e-03  1.33620568e+00  1.33620547e+00  7.39576992e-01 
 8.15280000e-03  1.36442409e+00  1.36442390e+00  7.39714541e-01 
 8.16280000e-03  1.39021765e+00  1.39021748e+00  7.39905023e-01 
 8.17280000e-03  1.41348456e+00  1.41348441e+00  7.40231269e-01 
 8.18280000e-03  1.43413301e+00  1.43413287e+00  7.40831116e-01 
 8.19280000e-03  1.45208149e+00  1.45208137e+00  7.41903496e-01 
 8.20280000e-03  1.46725918e+00  1.46725907e+00  7.43689923e-01 
 8.21280000e-03  1.47960617e+00  1.47960608e+00  7.46420048e-01 
 8.22280000e-03  1.48907374e+00  1.48907366e+00  7.50226251e-01 
 8.23280000e-03  1.49562453e+00  1.49562447e+00  7.55056778e-01 
 8.24280000e-03  1.49923267e+00  1.49923263e+00  7.60632940e-01 
 8.25280000e-03  1.49988394e+00  1.49988391e+00  7.66485371e-01 
 8.26280000e-03  1.49757575e+00  1.49757574e+00  7.72066418e-01 
 8.27280000e-03  1.49231723e+00  1.49231724e+00  7.76893682e-01 
 8.28280000e-03  1.48412912e+00  1.48412914e+00  7.80663075e-01 
 8.29280000e-03  1.47304374e+00  1.47304378e+00  7.83289410e-01 
 8.30280000e-03  1.45910483e+00  1.45910489e+00  7.84872509e-01 
 8.31280000e-03  1.44236741e+00  1.44236749e+00  7.85619913e-01 
 8.32280000e-03  1.42289754e+00  1.42289763e+00  7.85766430e-01 
 8.33280000e-03  1.40077204e+00  1.40077215e+00  7.85518134e-01 
 8.34280000e-03  1.37607825e+00  1.37607838e+00  7.85028115e-01 
 8.35280000e-03  1.34891360e+00  1.34891376e+00  7.84396462e-01 
 8.36280000e-03  1.31938533e+00  1.31938550e+00  7.83682202e-01 
 8.37280000e-03  1.28760994e+00  1.28761014e+00  7.82917431e-01 
 8.38280000e-03  1.25371286e+00  1.25371308e+00  7.82118702e-01 
 8.39280000e-03  1.21782785e+00  1.21782810e+00  7.81294501e-01 
 8.40280000e-03  1.18009654e+00  1.18009681e+00  7.80449492e-01 
 8.41280000e-03  1.14066784e+00  1.14066814e+00  7.79586682e-01 
 8.42280000e-03  1.09969734e+00  1.09969768e+00  7.78708425e-01 
 8.43280000e-03  1.05734676e+00  1.05734714e+00  7.77816852e-01 
 8.44280000e-03  1.01378321e+00  1.01378363e+00  7.76914042e-01 
 8.45280000e-03  9.69178632e-01  9.69179111e-01  7.76002082e-01 
 8.46280000e-03  9.23709057e-01  9.23709586e-01  7.75083087e-01 
 8.47280000e-03  8.77553931e-01  8.77554504e-01  7.74159200e-01 
 8.48280000e-03  8.30895409e-01  8.30896015e-01  7.73232586e-01 
 8.49280000e-03  7.83917629e-01  7.83918255e-01  7.72305428e-01 
 8.50280000e-03  7.36805991e-01  7.36806630e-01  7.71379915e-01 
 8.51280000e-03  6.89746425e-01  6.89747055e-01  7.70458234e-01 
 8.52280000e-03  6.42924652e-01  6.42925252e-01  7.69542556e-01 
 8.53280000e-03  5.96525456e-01  5.96526019e-01  7.68635042e-01 
 8.54280000e-03  5.50731954e-01  5.50732469e-01  7.67737825e-01 
 8.55280000e-03  5.05724872e-01  5.05725334e-01  7.66852999e-01 
 8.56280000e-03  4.61681832e-01  4.61682243e-01  7.65982618e-01 
 8.57280000e-03  4.18776653e-01  4.18777019e-01  7.65128679e-01 
 8.58280000e-03  3.77178661e-01  3.77178990e-01  7.64293119e-01 
 8.59280000e-03  3.37052024e-01  3.37052322e-01  7.63477794e-01 
 8.60280000e-03  2.98555104e-01  2.98555376e-01  7.62684445e-01 
 8.61280000e-03  2.61839831e-01  2.61840080e-01  7.61914605e-01 
 8.62280000e-03  2.27051103e-01  2.27051332e-01  7.61169363e-01 
 8.63280000e-03  1.94326216e-01  1.94326426e-01  7.60448780e-01 
 8.64280000e-03  1.63794319e-01  1.63794512e-01  7.59750602e-01 
 8.65280000e-03  1.35575908e-01  1.35576086e-01  7.59067728e-01 
 8.66280000e-03  1.09782348e-01  1.09782512e-01  7.58383925e-01 
 8.67280000e-03  8.65154352e-02  8.65155852e-02  7.57667860e-01 
 8.68280000e-03  6.58669925e-02  6.58671294e-02  7.56867037e-01 
 8.69280000e-03  4.79185103e-02  4.79186342e-02  7.55905508e-01 
 8.70280000e-03  3.27408229e-02  3.27409340e-02  7.54690882e-01 
 8.71280000e-03  2.03938299e-02  2.03939280e-02  7.53134894e-01 
 8.72280000e-03  1.09262590e-02  1.09263440e-02  7.51185768e-01 
 8.73280000e-03  4.37547462e-03  4.37554593e-03  7.48861514e-01 
 8.74280000e-03  7.67329559e-04  7.67386715e-04  7.46276881e-01 
 8.75280000e-03  1.16063554e-04  1.16106084e-04  7.43595340e-01 
 8.76280000e-03  2.42424686e-03  2.42427415e-03  7.41037291e-01 
 8.77280000e-03  7.68277012e-03  7.68278149e-03  7.38785125e-01 
 8.78280000e-03  1.58708804e-02  1.58708752e-02  7.36962380e-01 
 8.79280000e-03  2.69562628e-02  2.69562406e-02  7.35605724e-01 
 8.80280000e-03  4.08951686e-02  4.08951287e-02  7.34678272e-01 
 8.81280000e-03  5.76325872e-02  5.76325290e-02  7.34099755e-01 
 8.82280000e-03  7.71024637e-02  7.71023866e-02  7.33778234e-01 
 8.83280000e-03  9.92279593e-02  9.92278629e-02  7.33632384e-01 
 8.84280000e-03  1.23921755e-01  1.23921638e-01  7.33601314e-01 
 8.85280000e-03  1.51086395e-01  1.51086258e-01  7.33644783e-01 
 8.86280000e-03  1.80614674e-01  1.80614515e-01  7.33738622e-01 
 8.87280000e-03  2.12390056e-01  2.12389875e-01  7.33869218e-01 
 8.88280000e-03  2.46287140e-01  2.46286934e-01  7.34029049e-01 
 8.89280000e-03  2.82172148e-01  2.82171916e-01  7.34213735e-01 
 8.90280000e-03  3.19903458e-01  3.19903197e-01  7.34420361e-01 
 8.91280000e-03  3.59332164e-01  3.59331870e-01  7.34646625e-01 
 8.92280000e-03  4.00302656e-01  4.00302326e-01  7.34890439e-01 
 8.93280000e-03  4.42653245e-01  4.42652870e-01  7.35149767e-01 
 8.94280000e-03  4.86216790e-01  4.86216365e-01  7.35422557e-01 
 8.95280000e-03  5.30821368e-01  5.30820886e-01  7.35706724e-01 
 8.96280000e-03  5.76290943e-01  5.76290407e-01  7.36000147e-01 
 8.97280000e-03  6.22446069e-01  6.22445486e-01  7.36300675e-01 
 8.98280000e-03  6.69104591e-01  6.69103975e-01  7.36606131e-01 
 8.99280000e-03  7.16082371e-01  7.16081730e-01  7.36914325e-01 
 9.00280000e-03  7.63194009e-01  7.63193362e-01  7.37223056e-01 
 9.01280000e-03  8.10253575e-01  8.10252945e-01  7.37530127e-01 
 9.02280000e-03  8.57075348e-01  8.57074742e-01  7.37833350e-01 
 9.03280000e-03  9.03474544e-01  9.03473974e-01  7.38130555e-01 
 9.04280000e-03  9.49268046e-01  9.49267520e-01  7.38419601e-01 
 9.05280000e-03  9.94275128e-01  9.94274651e-01  7.38698380e-01 
 9.06280000e-03  1.03831817e+00  1.03831774e+00  7.38964831e-01 
 9.07280000e-03  1.08122335e+00  1.08122296e+00  7.39216945e-01 
 9.08280000e-03  1.12282134e+00  1.12282099e+00  7.39452783e-01 
 9.09280000e-03  1.16294798e+00  1.16294765e+00  7.39670505e-01 
 9.10280000e-03  1.20144490e+00  1.20144460e+00  7.39868447e-01 
 9.11280000e-03  1.23816017e+00  1.23815990e+00  7.40045343e-01 
 9.12280000e-03  1.27294890e+00  1.27294865e+00  7.40200925e-01 
 9.13280000e-03  1.30567378e+00  1.30567356e+00  7.40337393e-01 
 9.14280000e-03  1.33620568e+00  1.33620547e+00  7.40462723e-01 
 9.15280000e-03  1.36442409e+00  1.36442390e+00  7.40597199e-01 
 9.16280000e-03  1.39021765e+00  1.39021748e+00  7.40784544e-01 
 9.17280000e-03  1.41348456e+00  1.41348441e+00  7.41107514e-01 
 9.18280000e-03  1.43413301e+00  1.43413287e+00  7.41703826e-01 
 9.19280000e-03  1.45208149e+00  1.45208137e+00  7.42772244e-01 
 9.20280000e-03  1.46725918e+00  1.46725907e+00  7.44554081e-01 
 9.21280000e-03  1.47960617e+00  1.47960608e+00  7.47278805e-01 
 9.22280000e-03  1.48907374e+00  1.48907366e+00  7.51078701e-01 
 9.23280000e-03  1.49562453e+00  1.49562447e+00  7.55902077e-01 
 9.24280000e-03  1.49923267e+00  1.49923263e+00  7.61470490e-01 
 9.25280000e-03  1.49988394e+00  1.49988391e+00  7.67314963e-01 
 9.26280000e-03  1.49757575e+00  1.49757574e+00  7.72888284e-01 
 9.27280000e-03  1.49231723e+00  1.49231724e+00  7.77708432e-01 
 9.28280000e-03  1.48412912e+00  1.48412914e+00  7.81471551e-01 
 9.29280000e-03  1.47304374e+00  1.47304378e+00  7.84092510e-01 
 9.30280000e-03  1.45910483e+00  1.45910489e+00  7.85671047e-01 
 9.31280000e-03  1.44236741e+00  1.44236749e+00  7.86414540e-01 
 9.32280000e-03  1.42289754e+00  1.42289763e+00  7.86557612e-01 
 9.33280000e-03  1.40077204e+00  1.40077215e+00  7.86306173e-01 
 9.34280000e-03  1.37607825e+00  1.37607838e+00  7.85813195e-01 
 9.35280000e-03  1.34891360e+00  1.34891376e+00  7.85178688e-01 
 9.36280000e-03  1.31938533e+00  1.31938550e+00  7.84461632e-01 
 9.37280000e-03  1.28760994e+00  1.28761014e+00  7.83694099e-01 
 9.38280000e-03  1.25371286e+00  1.25371308e+00  7.82892631e-01 
 9.39280000e-03  1.21782785e+00  1.21782810e+00  7.82065706e-01 
 9.40280000e-03  1.18009654e+00  1.18009681e+00  7.81217986e-01 
 9.41280000e-03  1.14066784e+00  1.14066814e+00  7.80352479e-01 
 9.42280000e-03  1.09969734e+00  1.09969768e+00  7.79471536e-01 
 9.43280000e-03  1.05734676e+00  1.05734714e+00  7.78577288e-01 
 9.44280000e-03  1.01378321e+00  1.01378363e+00  7.77671817e-01 
 9.45280000e-03  9.69178632e-01  9.69179111e-01  7.76757206e-01 
 9.46280000e-03  9.23709057e-01  9.23709586e-01  7.75835572e-01 
 9.47280000e-03  8.77553931e-01  8.77554504e-01  7.74909058e-01 
 9.48280000e-03  8.30895409e-01  8.30896015e-01  7.73979829e-01 
 9.49280000e-03  7.83917629e-01  7.83918255e-01  7.73050067e-01 
 9.50280000e-03  7.36805991e-01  7.36806630e-01  7.72121961e-01 
 9.51280000e-03  6.89746425e-01  6.89747055e-01  7.71197698e-01 
 9.52280000e-03  6.42924652e-01  6.42925252e-01  7.70279450e-01 
 9.53280000e-03  5.96525456e-01  5.96526019e-01  7.69369378e-01 
 9.54280000e-03  5.50731954e-01  5.50732469e-01  7.68469612e-01 
 9.55280000e-03  5.05724872e-01  5.05725334e-01  7.67582249e-01 
 9.56280000e-03  4.61681832e-01  4.61682243e-01  7.66709340e-01 
 9.57280000e-03  4.18776653e-01  4.18777019e-01  7.65852885e-01 
 9.58280000e-03  3.77178661e-01  3.77178990e-01  7.65014819e-01 
 9.59280000e-03  3.37052024e-01  3.37052322e-01  7.64196999e-01 
 9.60280000e-03  2.98555104e-01  2.98555376e-01  7.63401164e-01 
 9.61280000e-03  2.61839831e-01  2.61840080e-01  7.62628849e-01 
 9.62280000e-03  2.27051103e-01  2.27051332e-01  7.61881141e-01 
 9.63280000e-03  1.94326216e-01  1.94326426e-01  7.61158100e-01 
 9.64280000e-03  1.63794319e-01  1.63794512e-01  7.60457468e-01 
 9.65280000e-03  1.35575908e-01  1.35576086e-01  7.59772140e-01 
 9.66280000e-03  1.09782348e-01  1.09782512e-01  7.59085868e-01 
 9.67280000e-03  8.65154352e-02  8.65155852e-02  7.58367297e-01 
 9.68280000e-03  6.58669925e-02  6.58671294e-02  7.57563895e-01 
 9.69280000e-03  4.79185103e-02  4.79186342e-02  7.56599664e-01 
 9.70280000e-03  3.27408229e-02  3.27409340e-02  7.55382154e-01 
 9.71280000e-03  2.03938299e-02  2.03939280e-02  7.53823047e-01 
 9.72280000e-03  1.09262590e-02  1.09263440e-02  7.51870536e-01 
 9.73280000e-03  4.37547462e-03  4.37554593e-03  7.49542651e-01 
 9.74280000e-03  7.67329559e-04  7.67386715e-04  7.46954213e-01 
 9.75280000e-03  1.16063554e-04  1.16106084e-04  7.44268799e-01 
 9.76280000e-03  2.42424686e-03  2.42427415e-03  7.41706948e-01 
 9.77280000e-03  7.68277012e-03  7.68278149e-03  7.39451165e-01 
 9.78280000e-03  1.58708804e-02  1.58708752e-02  7.37625064e-01 
 9.79280000e-03  2.69562628e-02  2.69562406e-02  7.36265339e-01 
 9.80280000e-03  4.08951686e-02  4.08951287e-02  7.35335080e-01 
 9.81280000e-03  5.76325872e-02  5.76325290e-02  7.34753971e-01 
 9.82280000e-03  7.71024637e-02  7.71023866e-02  7.34430014e-01 
 9.83280000e-03  9.92279593e-02  9.92278629e-02  7.34281833e-01 
 9.84280000e-03  1.23921755e-01  1.23921638e-01  7.34248497e-01 
 9.85280000e-03  1.51086395e-01  1.51086258e-01  7.34289740e-01 
 9.86280000e-03  1.80614674e-01  1.80614515e-01  7.34381376e-01 
 9.87280000e-03  2.12390056e-01  2.12389875e-01  7.34509784e-01 
 9.88280000e-03  2.46287140e-01  2.46286934e-01  7.34667438e-01 
 9.89280000e-03  2.82172148e-01  2.82171916e-01  7.34849955e-01 
 9.90280000e-03  3.19903458e-01  3.19903197e-01  7.35054420e-01 
 9.91280000e-03  3.59332164e-01  3.59331870e-01  7.35278530e-01 
 9.92280000e-03  4.00302656e-01  4.00302326e-01  7.35520198e-01 
 9.93280000e-03  4.42653245e-01  4.42652870e-01  7.35777386e-01 
 9.94280000e-03  4.86216790e-01  4.86216365e-01  7.36048043e-01 
 9.95280000e-03  5.30821368e-01  5.30820886e-01  7.36330084e-01 
 9.96280000e-03  5.76290943e-01  5.76290407e-01  7.36621388e-01 
 9.97280000e-03  6.22446069e-01  6.22445486e-01  7.36919804e-01 
 9.98280000e-03  6.69104591e-01  6.69103975e-01  7.37223154e-01 
 9.99280000e-03  7.16082371e-01  7.16081730e-01  7.37529249e-01 
 1.00000000e-02  7.50000000e-01  7.49999357e-01  7.37750102e-01 
