 frequency       v(Amag_dB)      v(Aarg)        
 7.26751838e+01 -4.53170924e-01 -1.81944987e-02 
 7.43510539e+01 -4.53170925e-01 -1.86140589e-02 
 7.60655691e+01 -4.53170925e-01 -1.90432941e-02 
 7.78196206e+01 -4.53170926e-01 -1.94824273e-02 
 7.96141200e+01 -4.53170926e-01 -1.99316868e-02 
 8.14500001e+01 -4.53170927e-01 -2.03913062e-02 
 8.33282151e+01 -4.53170928e-01 -2.08615242e-02 
 8.52497412e+01 -4.53170928e-01 -2.13425853e-02 
 8.72155772e+01 -4.53170929e-01 -2.18347396e-02 
 8.92267449e+01 -4.53170929e-01 -2.23382428e-02 
 9.12842895e+01 -4.53170930e-01 -2.28533566e-02 
 9.33892805e+01 -4.53170931e-01 -2.33803489e-02 
 9.55428121e+01 -4.53170932e-01 -2.39194934e-02 
 9.77460036e+01 -4.53170933e-01 -2.44710705e-02 
 1.00000000e+02 -4.53170933e-01 -2.50353668e-02 
 1.02305973e+02 -4.53170934e-01 -2.56126756e-02 
 1.04665121e+02 -4.53170935e-01 -2.62032970e-02 
 1.07078670e+02 -4.53170936e-01 -2.68075380e-02 
 1.09547876e+02 -4.53170937e-01 -2.74257126e-02 
 1.12074020e+02 -4.53170938e-01 -2.80581421e-02 
 1.14658417e+02 -4.53170939e-01 -2.87051553e-02 
 1.17302409e+02 -4.53170941e-01 -2.93670885e-02 
 1.20007371e+02 -4.53170942e-01 -3.00442856e-02 
 1.22774708e+02 -4.53170943e-01 -3.07370987e-02 
 1.25605860e+02 -4.53170945e-01 -3.14458880e-02 
 1.28502297e+02 -4.53170946e-01 -3.21710217e-02 
 1.31465525e+02 -4.53170947e-01 -3.29128768e-02 
 1.34497085e+02 -4.53170949e-01 -3.36718389e-02 
 1.37598551e+02 -4.53170951e-01 -3.44483024e-02 
 1.40771537e+02 -4.53170952e-01 -3.52426710e-02 
 1.44017690e+02 -4.53170954e-01 -3.60553575e-02 
 1.47338699e+02 -4.53170956e-01 -3.68867844e-02 
 1.50736290e+02 -4.53170958e-01 -3.77373837e-02 
 1.54212228e+02 -4.53170960e-01 -3.86075977e-02 
 1.57768320e+02 -4.53170962e-01 -3.94978785e-02 
 1.61406415e+02 -4.53170964e-01 -4.04086890e-02 
 1.65128404e+02 -4.53170967e-01 -4.13405025e-02 
 1.68936220e+02 -4.53170969e-01 -4.22938034e-02 
 1.72831844e+02 -4.53170972e-01 -4.32690872e-02 
 1.76817299e+02 -4.53170974e-01 -4.42668607e-02 
 1.80894658e+02 -4.53170977e-01 -4.52876427e-02 
 1.85066040e+02 -4.53170980e-01 -4.63319636e-02 
 1.89333613e+02 -4.53170983e-01 -4.74003662e-02 
 1.93699595e+02 -4.53170987e-01 -4.84934060e-02 
 1.98166255e+02 -4.53170990e-01 -4.96116510e-02 
 2.02735916e+02 -4.53170993e-01 -5.07556824e-02 
 2.07410951e+02 -4.53170997e-01 -5.19260948e-02 
 2.12193792e+02 -4.53171001e-01 -5.31234967e-02 
 2.17086923e+02 -4.53171005e-01 -5.43485104e-02 
 2.22092889e+02 -4.53171009e-01 -5.56017725e-02 
 2.27214291e+02 -4.53171014e-01 -5.68839345e-02 
 2.32453791e+02 -4.53171018e-01 -5.81956629e-02 
 2.37814113e+02 -4.53171023e-01 -5.95376394e-02 
 2.43298042e+02 -4.53171028e-01 -6.09105615e-02 
 2.48908429e+02 -4.53171034e-01 -6.23151429e-02 
 2.54648190e+02 -4.53171039e-01 -6.37521135e-02 
 2.60520309e+02 -4.53171045e-01 -6.52222203e-02 
 2.66527837e+02 -4.53171051e-01 -6.67262274e-02 
 2.72673897e+02 -4.53171058e-01 -6.82649165e-02 
 2.78961683e+02 -4.53171064e-01 -6.98390874e-02 
 2.85394464e+02 -4.53171071e-01 -7.14495582e-02 
 2.91975583e+02 -4.53171079e-01 -7.30971661e-02 
 2.98708461e+02 -4.53171086e-01 -7.47827675e-02 
 3.05596598e+02 -4.53171094e-01 -7.65072383e-02 
 3.12643573e+02 -4.53171103e-01 -7.82714751e-02 
 3.19853049e+02 -4.53171112e-01 -8.00763947e-02 
 3.27228774e+02 -4.53171121e-01 -8.19229353e-02 
 3.34774581e+02 -4.53171130e-01 -8.38120566e-02 
 3.42494392e+02 -4.53171140e-01 -8.57447407e-02 
 3.50392221e+02 -4.53171151e-01 -8.77219919e-02 
 3.58472171e+02 -4.53171162e-01 -8.97448381e-02 
 3.66738442e+02 -4.53171174e-01 -9.18143306e-02 
 3.75195331e+02 -4.53171186e-01 -9.39315451e-02 
 3.83847234e+02 -4.53171198e-01 -9.60975821e-02 
 3.92698648e+02 -4.53171212e-01 -9.83135674e-02 
 4.01754173e+02 -4.53171226e-01 -1.00580653e-01 
 4.11018515e+02 -4.53171240e-01 -1.02900017e-01 
 4.20496491e+02 -4.53171255e-01 -1.05272864e-01 
 4.30193027e+02 -4.53171271e-01 -1.07700429e-01 
 4.40113162e+02 -4.53171288e-01 -1.10183974e-01 
 4.50262052e+02 -4.53171305e-01 -1.12724788e-01 
 4.60644974e+02 -4.53171324e-01 -1.15324192e-01 
 4.71267322e+02 -4.53171343e-01 -1.17983539e-01 
 4.82134619e+02 -4.53171363e-01 -1.20704209e-01 
 4.93252513e+02 -4.53171384e-01 -1.23487618e-01 
 5.04626783e+02 -4.53171406e-01 -1.26335211e-01 
 5.16263340e+02 -4.53171428e-01 -1.29248469e-01 
 5.28168234e+02 -4.53171452e-01 -1.32228906e-01 
 5.40347650e+02 -4.53171478e-01 -1.35278071e-01 
 5.52807921e+02 -4.53171504e-01 -1.38397550e-01 
 5.65555523e+02 -4.53171531e-01 -1.41588963e-01 
 5.78597080e+02 -4.53171560e-01 -1.44853969e-01 
 5.91939372e+02 -4.53171590e-01 -1.48194266e-01 
 6.05589334e+02 -4.53171622e-01 -1.51611589e-01 
 6.19554061e+02 -4.53171655e-01 -1.55107716e-01 
 6.33840810e+02 -4.53171689e-01 -1.58684462e-01 
 6.48457008e+02 -4.53171726e-01 -1.62343687e-01 
 6.63410251e+02 -4.53171763e-01 -1.66087293e-01 
 6.78708313e+02 -4.53171803e-01 -1.69917226e-01 
 6.94359143e+02 -4.53171845e-01 -1.73835477e-01 
