 time            v(vin)          v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 8.14748884e-06  8.66839349e-02  1.05000000e+00  4.50000000e-01  9.16594094e-01  5.86314202e-01  3.30279892e-01 
 8.14771205e-06  8.68145365e-02  4.50000000e-01  1.05000000e+00  9.16533401e-01  5.86366310e-01  3.30167090e-01 
 8.14787946e-06  8.69124859e-02 -0.00000000e+00  1.50000000e+00  9.16487879e-01  5.86405402e-01  3.30082477e-01 
 8.14792411e-06  8.69386055e-02 -0.00000000e+00  1.50000000e+00  9.16475739e-01  5.86415828e-01  3.30059911e-01 
 8.14801339e-06  8.69908444e-02 -0.00000000e+00  1.50000000e+00  9.16451460e-01  5.86436682e-01  3.30014778e-01 
 8.14819196e-06  8.70953209e-02 -0.00000000e+00  1.50000000e+00  9.16402901e-01  5.86478398e-01  3.29924503e-01 
 8.14854911e-06  8.73042686e-02 -0.00000000e+00  1.50000000e+00  9.16305776e-01  5.86561861e-01  3.29743915e-01 
 8.14913259e-06  8.76456233e-02 -0.00000000e+00  1.50000000e+00  9.16147061e-01  5.86698288e-01  3.29448773e-01 
 8.14987305e-06  8.80787863e-02 -0.00000000e+00  1.50000000e+00  9.15945549e-01  5.86871515e-01  3.29074034e-01 
 8.15117064e-06  8.88377947e-02 -0.00000000e+00  1.50000000e+00  9.15592089e-01  5.87175296e-01  3.28416793e-01 
 8.15370294e-06  9.03187672e-02 -0.00000000e+00  1.50000000e+00  9.14901195e-01  5.87769064e-01  3.27132131e-01 
 8.15569196e-06  9.14817595e-02 -0.00000000e+00  1.50000000e+00  9.14357669e-01  5.88236487e-01  3.26121182e-01 
 8.15574777e-06  9.15143850e-02  1.50000000e-01  1.35000000e+00  9.14342409e-01  5.88249615e-01  3.26092794e-01 
 8.15585937e-06  9.15796354e-02  4.50000000e-01  1.05000000e+00  9.14311888e-01  5.88275873e-01  3.26036015e-01 
 8.15608259e-06  9.17101342e-02  1.05000000e+00  4.50000000e-01  9.14250841e-01  5.88328401e-01  3.25922441e-01 
 8.15625000e-06  9.18080064e-02  1.50000000e+00  2.22044605e-16  9.14205053e-01  5.88367806e-01  3.25837247e-01 
 8.15629464e-06  9.18341054e-02  1.50000000e+00  2.22044605e-16  9.14192842e-01  5.88378316e-01  3.25814526e-01 
 8.15638393e-06  9.18863030e-02  1.50000000e+00  2.22044605e-16  9.14168420e-01  5.88399337e-01  3.25769083e-01 
 8.15656250e-06  9.19906970e-02  1.50000000e+00  2.22044605e-16  9.14119573e-01  5.88441387e-01  3.25678186e-01 
 8.15691964e-06  9.21994794e-02  1.50000000e+00  2.22044605e-16  9.14021868e-01  5.88525513e-01  3.25496355e-01 
 8.15750313e-06  9.25405638e-02  1.50000000e+00  2.22044605e-16  9.13862196e-01  5.88663022e-01  3.25199174e-01 
 8.15824359e-06  9.29733821e-02  1.50000000e+00  2.22044605e-16  9.13659469e-01  5.88837621e-01  3.24821848e-01 
 8.15954118e-06  9.37317834e-02  1.50000000e+00  2.22044605e-16  9.13303922e-01  5.89143815e-01  3.24160107e-01 
 8.16207349e-06  9.52115562e-02  1.50000000e+00  2.22044605e-16  9.12609143e-01  5.89742221e-01  3.22866922e-01 
 8.16517857e-06  9.70255161e-02  1.50000000e+00  2.22044605e-16  9.11755813e-01  5.90477724e-01  3.21278088e-01 
 8.16523437e-06  9.70581108e-02  1.35000000e+00  1.50000000e-01  9.11740463e-01  5.90490962e-01  3.21249501e-01 
 8.16534598e-06  9.71232997e-02  1.05000000e+00  4.50000000e-01  9.11709762e-01  5.90517438e-01  3.21192323e-01 
 8.16556920e-06  9.72536751e-02  4.50000000e-01  1.05000000e+00  9.11648356e-01  5.90570400e-01  3.21077956e-01 
 8.16573661e-06  9.73514547e-02  4.55369076e-12  1.50000000e+00  9.11602300e-01  5.90610132e-01  3.20992168e-01 
 8.16578125e-06  9.73775290e-02 -0.00000000e+00  1.50000000e+00  9.11590018e-01  5.90620729e-01  3.20969289e-01 
 8.16587054e-06  9.74296772e-02 -0.00000000e+00  1.50000000e+00  9.11565455e-01  5.90641924e-01  3.20923530e-01 
 8.16604911e-06  9.75339722e-02 -0.00000000e+00  1.50000000e+00  9.11516327e-01  5.90684323e-01  3.20832004e-01 
 8.16640625e-06  9.77425564e-02 -0.00000000e+00  1.50000000e+00  9.11418067e-01  5.90769151e-01  3.20648916e-01 
 8.16698973e-06  9.80833153e-02 -0.00000000e+00  1.50000000e+00  9.11257499e-01  5.90907807e-01  3.20349693e-01 
 8.16773019e-06  9.85157191e-02 -0.00000000e+00  1.50000000e+00  9.11053641e-01  5.91083858e-01  3.19969783e-01 
 8.16902778e-06  9.92733885e-02 -0.00000000e+00  1.50000000e+00  9.10696084e-01  5.91392575e-01  3.19303509e-01 
 8.17156009e-06  1.00751717e-01 -0.00000000e+00  1.50000000e+00  9.09997244e-01  5.91995935e-01  3.18001310e-01 
 8.17354911e-06  1.01912603e-01 -0.00000000e+00  1.50000000e+00  9.09447533e-01  5.92470856e-01  3.16976677e-01 
 8.17360491e-06  1.01945169e-01  1.50000000e-01  1.35000000e+00  9.09432100e-01  5.92484194e-01  3.16947906e-01 
 8.17371652e-06  1.02010301e-01  4.50000000e-01  1.05000000e+00  9.09401233e-01  5.92510872e-01  3.16890362e-01 
 8.17393973e-06  1.02140561e-01  1.05000000e+00  4.50000000e-01  9.09339496e-01  5.92564238e-01  3.16775258e-01 
 8.17410714e-06  1.02238255e-01  1.50000000e+00  2.22044605e-16  9.09293190e-01  5.92604272e-01  3.16688917e-01 
 8.17415179e-06  1.02264306e-01  1.50000000e+00  2.22044605e-16  9.09280841e-01  5.92614950e-01  3.16665891e-01 
 8.17424107e-06  1.02316408e-01  1.50000000e+00  2.22044605e-16  9.09256143e-01  5.92636307e-01  3.16619836e-01 
 8.17441964e-06  1.02420611e-01  1.50000000e+00  2.22044605e-16  9.09206746e-01  5.92679027e-01  3.16527718e-01 
 8.17477679e-06  1.02629011e-01  1.50000000e+00  2.22044605e-16  9.09107939e-01  5.92764495e-01  3.16343444e-01 
 8.17536027e-06  1.02969468e-01  1.50000000e+00  2.22044605e-16  9.08946472e-01  5.92904192e-01  3.16042280e-01 
 8.17610073e-06  1.03401487e-01  1.50000000e+00  2.22044605e-16  9.08741473e-01  5.93081564e-01  3.15659909e-01 
 8.17739832e-06  1.04158479e-01  1.50000000e+00  2.22044605e-16  9.08381959e-01  5.93392603e-01  3.14989356e-01 
 8.17993063e-06  1.05635472e-01  1.50000000e+00  2.22044605e-16  9.07679500e-01  5.94000418e-01  3.13679082e-01 
 8.18303571e-06  1.07445966e-01  1.50000000e+00  4.55391280e-12  9.06816869e-01  5.94747374e-01  3.12069495e-01 
 8.18309152e-06  1.07478498e-01  1.35000000e+00  1.50000000e-01  9.06801353e-01  5.94760816e-01  3.12040537e-01 
 8.18320312e-06  1.07543561e-01  1.05000000e+00  4.50000000e-01  9.06770321e-01  5.94787702e-01  3.11982618e-01 
 8.18342634e-06  1.07673684e-01  4.50000000e-01  1.05000000e+00  9.06708252e-01  5.94841484e-01  3.11866768e-01 
 8.18359375e-06  1.07771275e-01 -0.00000000e+00  1.50000000e+00  9.06661700e-01  5.94881830e-01  3.11779870e-01 
 8.18363839e-06  1.07797299e-01 -0.00000000e+00  1.50000000e+00  9.06649286e-01  5.94892590e-01  3.11756695e-01 
 8.18372768e-06  1.07849346e-01 -0.00000000e+00  1.50000000e+00  9.06624458e-01  5.94914114e-01  3.11710344e-01 
 8.18390625e-06  1.07953439e-01 -0.00000000e+00  1.50000000e+00  9.06574801e-01  5.94957168e-01  3.11617634e-01 
 8.18426339e-06  1.08161619e-01 -0.00000000e+00  1.50000000e+00  9.06475485e-01  5.95043304e-01  3.11432181e-01 
 8.18484688e-06  1.08501715e-01 -0.00000000e+00  1.50000000e+00  9.06313197e-01  5.95184096e-01  3.11129101e-01 
 8.18558734e-06  1.08933274e-01 -0.00000000e+00  1.50000000e+00  9.06107161e-01  5.95362852e-01  3.10744309e-01 
 8.18688493e-06  1.09689456e-01 -0.00000000e+00  1.50000000e+00  9.05745805e-01  5.95676294e-01  3.10069511e-01 
 8.18941723e-06  1.11164849e-01 -0.00000000e+00  1.50000000e+00  9.05039619e-01  5.96288820e-01  3.08750800e-01 
 8.19140625e-06  1.12323401e-01 -0.00000000e+00  1.50000000e+00  9.04484205e-01  5.96770891e-01  3.07713314e-01 
 8.19146205e-06  1.12355901e-01  1.50000000e-01  1.35000000e+00  9.04468613e-01  5.96784429e-01  3.07684184e-01 
 8.19157366e-06  1.12420901e-01  4.50000000e-01  1.05000000e+00  9.04437429e-01  5.96811507e-01  3.07625921e-01 
 8.19179687e-06  1.12550898e-01  1.05000000e+00  4.50000000e-01  9.04375056e-01  5.96865673e-01  3.07509383e-01 
 8.19196429e-06  1.12648393e-01  1.50000000e+00  4.55391280e-12  9.04328274e-01  5.96906307e-01  3.07421967e-01 
 8.19200893e-06  1.12674392e-01  1.50000000e+00  2.22044605e-16  9.04315798e-01  5.96917144e-01  3.07398654e-01 
 8.19209821e-06  1.12726388e-01  1.50000000e+00  2.22044605e-16  9.04290847e-01  5.96938821e-01  3.07352026e-01 
 8.19227679e-06  1.12830379e-01  1.50000000e+00  2.22044605e-16  9.04240942e-01  5.96982180e-01  3.07258762e-01 
 8.19263393e-06  1.13038355e-01  1.50000000e+00  2.22044605e-16  9.04141124e-01  5.97068924e-01  3.07072200e-01 
 8.19321741e-06  1.13378118e-01  1.50000000e+00  2.22044605e-16  9.03978007e-01  5.97210704e-01  3.06767303e-01 
 8.19395787e-06  1.13809253e-01  1.50000000e+00  2.22044605e-16  9.03770923e-01  5.97390713e-01  3.06380210e-01 
 8.19525547e-06  1.14564688e-01  1.50000000e+00  2.22044605e-16  9.03407773e-01  5.97706356e-01  3.05701417e-01 
 8.19778778e-06  1.16038609e-01  1.50000000e+00  2.22044605e-16  9.02698293e-01  5.98323096e-01  3.04375196e-01 
 8.20089286e-06  1.17845281e-01  1.50000000e+00  4.55391280e-12  9.01827195e-01  5.99080890e-01  3.02746305e-01 
 8.20094866e-06  1.17877744e-01  1.35000000e+00  1.50000000e-01  9.01811528e-01  5.99094526e-01  3.02717002e-01 
 8.20106027e-06  1.17942668e-01  1.05000000e+00  4.50000000e-01  9.01780194e-01  5.99121800e-01  3.02658395e-01 
 8.20128348e-06  1.18072514e-01  4.50000000e-01  1.05000000e+00  9.01717524e-01  5.99176355e-01  3.02541169e-01 
 8.20145089e-06  1.18169897e-01  4.55369076e-12  1.50000000e+00  9.01670521e-01  5.99217282e-01  3.02453239e-01 
 8.20149554e-06  1.18195865e-01 -0.00000000e+00  1.50000000e+00  9.01657987e-01  5.99228197e-01  3.02429790e-01 
 8.20158482e-06  1.18247801e-01 -0.00000000e+00  1.50000000e+00  9.01632918e-01  5.99250030e-01  3.02382889e-01 
 8.20176339e-06  1.18351672e-01 -0.00000000e+00  1.50000000e+00  9.01582782e-01  5.99293702e-01  3.02289080e-01 
 8.20212054e-06  1.18559406e-01 -0.00000000e+00  1.50000000e+00  9.01482508e-01  5.99381074e-01  3.02101434e-01 
 8.20270402e-06  1.18898772e-01 -0.00000000e+00  1.50000000e+00  9.01318660e-01  5.99523882e-01  3.01794778e-01 
 8.20344448e-06  1.19329402e-01 -0.00000000e+00  1.50000000e+00  9.01110653e-01  5.99705190e-01  3.01405462e-01 
 8.20474207e-06  1.20083947e-01 -0.00000000e+00  1.50000000e+00  9.00745861e-01  6.00023085e-01  3.00722777e-01 
 8.20727437e-06  1.21556115e-01 -0.00000000e+00  1.50000000e+00  9.00033052e-01  6.00644233e-01  2.99388819e-01 
 8.20926339e-06  1.22712105e-01 -0.00000000e+00  1.50000000e+00  8.99472514e-01  6.01133018e-01  2.98339495e-01 
 8.20931920e-06  1.22744533e-01  1.50000000e-01  1.35000000e+00  8.99456779e-01  6.01146744e-01  2.98310035e-01 
 8.20943080e-06  1.22809388e-01  4.50000000e-01  1.05000000e+00  8.99425309e-01  6.01174197e-01  2.98251112e-01 
 8.20965402e-06  1.22939096e-01  1.05000000e+00  4.50000000e-01  8.99362366e-01  6.01229113e-01  2.98133254e-01 
 8.20982143e-06  1.23036374e-01  1.50000000e+00  2.22044605e-16  8.99315158e-01  6.01270309e-01  2.98044849e-01 
 8.20986607e-06  1.23062314e-01  1.50000000e+00  2.22044605e-16  8.99302568e-01  6.01281296e-01  2.98021272e-01 
 8.20995536e-06  1.23114195e-01  1.50000000e+00  2.22044605e-16  8.99277390e-01  6.01303272e-01  2.97974118e-01 
 8.21013393e-06  1.23217954e-01  1.50000000e+00  2.22044605e-16  8.99227031e-01  6.01347230e-01  2.97879801e-01 
 8.21049107e-06  1.23425465e-01  1.50000000e+00  2.22044605e-16  8.99126306e-01  6.01435170e-01  2.97691136e-01 
 8.21107456e-06  1.23764467e-01  1.50000000e+00  2.22044605e-16  8.98961713e-01  6.01578901e-01  2.97382812e-01 
 8.21181502e-06  1.24194633e-01  1.50000000e+00  2.22044605e-16  8.98752764e-01  6.01761379e-01  2.96991385e-01 
 8.21311261e-06  1.24948362e-01  1.50000000e+00  2.22044605e-16  8.98386369e-01  6.02081328e-01  2.96305041e-01 
 8.21564492e-06  1.26418922e-01  1.50000000e+00  2.22044605e-16  8.97670640e-01  6.02706403e-01  2.94964237e-01 
 8.21875000e-06  1.28221417e-01  1.50000000e+00  2.22044605e-16  8.96792041e-01  6.03474291e-01  2.93317750e-01 
 8.21880580e-06  1.28253804e-01  1.35000000e+00  1.50000000e-01  8.96776241e-01  6.03488107e-01  2.93288134e-01 
 8.21891741e-06  1.28318577e-01  1.05000000e+00  4.50000000e-01  8.96744641e-01  6.03515741e-01  2.93228900e-01 
 8.21914062e-06  1.28448120e-01  4.50000000e-01  1.05000000e+00  8.96681439e-01  6.03571016e-01  2.93110423e-01 
 8.21930804e-06  1.28545275e-01  4.55369076e-12  1.50000000e+00  8.96634038e-01  6.03612482e-01  2.93021556e-01 
 8.21935268e-06  1.28571183e-01 -0.00000000e+00  1.50000000e+00  8.96621398e-01  6.03623541e-01  2.92997857e-01 
 8.21944196e-06  1.28622997e-01 -0.00000000e+00  1.50000000e+00  8.96596118e-01  6.03645661e-01  2.92950457e-01 
 8.21962054e-06  1.28726625e-01 -0.00000000e+00  1.50000000e+00  8.96545559e-01  6.03689908e-01  2.92855650e-01 
 8.21997768e-06  1.28933873e-01 -0.00000000e+00  1.50000000e+00  8.96444440e-01  6.03778429e-01  2.92666011e-01 
 8.22056116e-06  1.29272443e-01 -0.00000000e+00  1.50000000e+00  8.96279217e-01  6.03923109e-01  2.92356108e-01 
 8.22130162e-06  1.29702059e-01 -0.00000000e+00  1.50000000e+00  8.96069474e-01  6.04106785e-01  2.91962689e-01 
 8.22259921e-06  1.30454819e-01 -0.00000000e+00  1.50000000e+00  8.95701664e-01  6.04428808e-01  2.91272857e-01 
 8.22513152e-06  1.31923472e-01 -0.00000000e+00  1.50000000e+00  8.94983054e-01  6.05057937e-01  2.89925117e-01 
 8.22712054e-06  1.33076672e-01  4.55364912e-12  1.50000000e+00  8.94418048e-01  6.05552923e-01  2.88865125e-01 
 8.22717634e-06  1.33109022e-01  1.50000000e-01  1.35000000e+00  8.94402189e-01  6.05566822e-01  2.88835367e-01 
 8.22728795e-06  1.33173720e-01  4.50000000e-01  1.05000000e+00  8.94370471e-01  6.05594621e-01  2.88775850e-01 
 8.22751116e-06  1.33303112e-01  1.05000000e+00  4.50000000e-01  8.94307032e-01  6.05650228e-01  2.88656804e-01 
 8.22767857e-06  1.33400154e-01  1.50000000e+00  2.22044605e-16  8.94259452e-01  6.05691942e-01  2.88567510e-01 
 8.22772321e-06  1.33426031e-01  1.50000000e+00  2.22044605e-16  8.94246764e-01  6.05703068e-01  2.88543696e-01 
 8.22781250e-06  1.33477786e-01  1.50000000e+00  2.22044605e-16  8.94221388e-01  6.05725320e-01  2.88496068e-01 
 8.22799107e-06  1.33581292e-01  1.50000000e+00  2.22044605e-16  8.94170634e-01  6.05769830e-01  2.88400804e-01 
 8.22834821e-06  1.33788298e-01  1.50000000e+00  2.22044605e-16  8.94069122e-01  6.05858873e-01  2.88210249e-01 
 8.22893170e-06  1.34126472e-01  1.50000000e+00  2.22044605e-16  8.93903248e-01  6.06004401e-01  2.87898847e-01 
 8.22967216e-06  1.34555585e-01  1.50000000e+00  2.22044605e-16  8.93692682e-01  6.06189152e-01  2.87503530e-01 
 8.23096975e-06  1.35307459e-01  1.50000000e+00  2.22044605e-16  8.93323480e-01  6.06513063e-01  2.86810417e-01 
 8.23350206e-06  1.36774368e-01  1.50000000e+00  2.22044605e-16  8.92602365e-01  6.07145788e-01  2.85456578e-01 
 8.23660714e-06  1.38572331e-01  1.50000000e+00  2.22044605e-16  8.91717340e-01  6.07922917e-01  2.83794423e-01 
 8.23666295e-06  1.38604636e-01  1.35000000e+00  1.50000000e-01  8.91701426e-01  6.07936898e-01  2.83764529e-01 
 8.23677455e-06  1.38669245e-01  1.05000000e+00  4.50000000e-01  8.91669599e-01  6.07964860e-01  2.83704739e-01 
 8.23699777e-06  1.38798460e-01  4.50000000e-01  1.05000000e+00  8.91605944e-01  6.08020793e-01  2.83585150e-01 
 8.23716518e-06  1.38895369e-01 -0.00000000e+00  1.50000000e+00  8.91558203e-01  6.08062752e-01  2.83495451e-01 
 8.23720982e-06  1.38921211e-01 -0.00000000e+00  1.50000000e+00  8.91545472e-01  6.08073942e-01  2.83471530e-01 
 8.23729911e-06  1.38972894e-01 -0.00000000e+00  1.50000000e+00  8.91520012e-01  6.08096325e-01  2.83423687e-01 
 8.23747768e-06  1.39076258e-01 -0.00000000e+00  1.50000000e+00  8.91469091e-01  6.08141097e-01  2.83327994e-01 
 8.23783482e-06  1.39282979e-01 -0.00000000e+00  1.50000000e+00  8.91367253e-01  6.08230666e-01  2.83136587e-01 
 8.23841831e-06  1.39620686e-01 -0.00000000e+00  1.50000000e+00  8.91200860e-01  6.08377054e-01  2.82823806e-01 
 8.23915876e-06  1.40049204e-01 -0.00000000e+00  1.50000000e+00  8.90989642e-01  6.08562890e-01  2.82426752e-01 
 8.24045635e-06  1.40800030e-01 -0.00000000e+00  1.50000000e+00  8.90619273e-01  6.08888673e-01  2.81730600e-01 
 8.24298866e-06  1.42264880e-01 -0.00000000e+00  1.50000000e+00  8.89895766e-01  6.09525057e-01  2.80370709e-01 
 8.24497768e-06  1.43415064e-01 -0.00000000e+00  1.50000000e+00  8.89327008e-01  6.10025667e-01  2.79301341e-01 
 8.24503348e-06  1.43447328e-01  1.50000000e-01  1.35000000e+00  8.89311045e-01  6.10039723e-01  2.79271323e-01 
 8.24514509e-06  1.43511856e-01  4.50000000e-01  1.05000000e+00  8.89279119e-01  6.10067835e-01  2.79211284e-01 
 8.24536830e-06  1.43640908e-01  1.05000000e+00  4.50000000e-01  8.89215266e-01  6.10124069e-01  2.79091197e-01 
 8.24553571e-06  1.43737695e-01  1.50000000e+00  4.55391280e-12  8.89167376e-01  6.10166252e-01  2.79001123e-01 
 8.24558036e-06  1.43763504e-01  1.50000000e+00  2.22044605e-16  8.89154605e-01  6.10177503e-01  2.78977102e-01 
 8.24566964e-06  1.43815122e-01  1.50000000e+00  2.22044605e-16  8.89129063e-01  6.10200005e-01  2.78929059e-01 
 8.24584821e-06  1.43918356e-01  1.50000000e+00  2.22044605e-16  8.89077980e-01  6.10245014e-01  2.78832965e-01 
 8.24620536e-06  1.44124815e-01  1.50000000e+00  2.22044605e-16  8.88975809e-01  6.10335055e-01  2.78640754e-01 
 8.24678884e-06  1.44462095e-01  1.50000000e+00  2.22044605e-16  8.88808867e-01  6.10482209e-01  2.78326658e-01 
 8.24752930e-06  1.44890070e-01  1.50000000e+00  2.22044605e-16  8.88596955e-01  6.10669014e-01  2.77927941e-01 
 8.24882690e-06  1.45639941e-01  1.50000000e+00  2.22044605e-16  8.88225420e-01  6.10996500e-01  2.77228921e-01 
 8.25135921e-06  1.47102912e-01  1.50000000e+00  2.22044605e-16  8.87499856e-01  6.11636116e-01  2.75863740e-01 
 8.25446429e-06  1.48895990e-01  1.50000000e+00  2.22044605e-16  8.86609561e-01  6.12421541e-01  2.74188020e-01 
 8.25452009e-06  1.48928206e-01  1.35000000e+00  1.50000000e-01  8.86593555e-01  6.12435669e-01  2.74157886e-01 
 8.25463170e-06  1.48992638e-01  1.05000000e+00  4.50000000e-01  8.86561543e-01  6.12463927e-01  2.74097616e-01 
 8.25485491e-06  1.49121500e-01  4.50000000e-01  1.05000000e+00  8.86497517e-01  6.12520449e-01  2.73977068e-01 
 8.25502232e-06  1.49218143e-01  4.55369076e-12  1.50000000e+00  8.86449500e-01  6.12562849e-01  2.73886651e-01 
 8.25506696e-06  1.49243914e-01 -0.00000000e+00  1.50000000e+00  8.86436696e-01  6.12574157e-01  2.73862539e-01 
 8.25515625e-06  1.49295455e-01 -0.00000000e+00  1.50000000e+00  8.86411088e-01  6.12596775e-01  2.73814313e-01 
 8.25533482e-06  1.49398536e-01 -0.00000000e+00  1.50000000e+00  8.86359874e-01  6.12642017e-01  2.73717857e-01 
 8.25569196e-06  1.49604688e-01 -0.00000000e+00  1.50000000e+00  8.86257450e-01  6.12732524e-01  2.73524926e-01 
 8.25627545e-06  1.49941466e-01 -0.00000000e+00  1.50000000e+00  8.86090107e-01  6.12880440e-01  2.73209667e-01 
 8.25701591e-06  1.50368801e-01 -0.00000000e+00  1.50000000e+00  8.85877694e-01  6.13068206e-01  2.72809488e-01 
 8.25831350e-06  1.51117547e-01 -0.00000000e+00  1.50000000e+00  8.85505257e-01  6.13397345e-01  2.72107912e-01 
 8.26084580e-06  1.52578304e-01 -0.00000000e+00  1.50000000e+00  8.84777820e-01  6.14040190e-01  2.70737629e-01 
 8.26283482e-06  1.53725246e-01 -0.00000000e+00  1.50000000e+00  8.84206074e-01  6.14545793e-01  2.69660281e-01 
 8.26289062e-06  1.53757419e-01  1.50000000e-01  1.35000000e+00  8.84190029e-01  6.14559988e-01  2.69630041e-01 
 8.26300223e-06  1.53821764e-01  4.50000000e-01  1.05000000e+00  8.84157938e-01  6.14588378e-01  2.69569559e-01 
 8.26322545e-06  1.53950451e-01  1.05000000e+00  4.50000000e-01  8.84093755e-01  6.14645167e-01  2.69448588e-01 
 8.26339286e-06  1.54046963e-01  1.50000000e+00  2.22044605e-16  8.84045619e-01  6.14687766e-01  2.69357853e-01 
 8.26343750e-06  1.54072699e-01  1.50000000e+00  2.22044605e-16  8.84032783e-01  6.14699127e-01  2.69333656e-01 
 8.26352679e-06  1.54124170e-01  1.50000000e+00  2.22044605e-16  8.84007110e-01  6.14721851e-01  2.69285260e-01 
 8.26370536e-06  1.54227111e-01  1.50000000e+00  2.22044605e-16  8.83955766e-01  6.14767303e-01  2.69188463e-01 
 8.26406250e-06  1.54432983e-01  1.50000000e+00  2.22044605e-16  8.83853076e-01  6.14858228e-01  2.68994848e-01 
 8.26464599e-06  1.54769303e-01  1.50000000e+00  2.22044605e-16  8.83685290e-01  6.15006820e-01  2.68678471e-01 
 8.26538645e-06  1.55196056e-01  1.50000000e+00  2.22044605e-16  8.83472319e-01  6.15195440e-01  2.68276878e-01 
 8.26668404e-06  1.55943777e-01  1.50000000e+00  2.22044605e-16  8.83098956e-01  6.15526083e-01  2.67572873e-01 
 8.26921635e-06  1.57402521e-01  1.50000000e+00  2.22044605e-16  8.82369931e-01  6.16171768e-01  2.66198162e-01 
 8.27232143e-06  1.59190360e-01  1.50000000e+00  4.55391280e-12  8.81475589e-01  6.16964470e-01  2.64511119e-01 
 8.27237723e-06  1.59222482e-01  1.35000000e+00  1.50000000e-01  8.81459512e-01  6.16978728e-01  2.64480785e-01 
 8.27248884e-06  1.59286725e-01  1.05000000e+00  4.50000000e-01  8.81427359e-01  6.17007243e-01  2.64420115e-01 
 8.27271205e-06  1.59415207e-01  4.50000000e-01  1.05000000e+00  8.81363052e-01  6.17064281e-01  2.64298771e-01 
 8.27287946e-06  1.59511566e-01 -0.00000000e+00  1.50000000e+00  8.81314824e-01  6.17107067e-01  2.64207757e-01 
 8.27292411e-06  1.59537261e-01 -0.00000000e+00  1.50000000e+00  8.81301964e-01  6.17118478e-01  2.64183486e-01 
 8.27301339e-06  1.59588650e-01 -0.00000000e+00  1.50000000e+00  8.81276244e-01  6.17141301e-01  2.64134943e-01 
