 time            v(vinp1_IF)     v(vinn1_IF)     v(vinp2_IF)     v(vinn2_IF)     v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 1.11430904e-05  1.76861887e-01  1.32313811e+00  1.23374860e+00  2.66251405e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.58478081e-01  2.15053859e-01 
 1.11430979e-05  1.76859075e-01  1.32314093e+00  1.23374526e+00  2.66254737e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.51430083e-01  2.15301375e-01 
 1.11431050e-05  1.76856379e-01  1.32314362e+00  1.23374207e+00  2.66257930e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.45234141e-01  2.15539722e-01 
 1.11431126e-05  1.76853498e-01  1.32314650e+00  1.23373866e+00  2.66261344e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.39340467e-01  2.15796154e-01 
 1.11431199e-05  1.76850720e-01  1.32314928e+00  1.23373536e+00  2.66264636e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.34222146e-01  2.16044475e-01 
 1.11431284e-05  1.76847517e-01  1.32315248e+00  1.23373157e+00  2.66268431e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.28842976e-01  2.16331760e-01 
 1.11431386e-05  1.76843648e-01  1.32315635e+00  1.23372699e+00  2.66273015e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.22974115e-01  2.16679830e-01 
 1.11431540e-05  1.76837814e-01  1.32316219e+00  1.23372007e+00  2.66279927e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.15276759e-01  2.17206502e-01 
 1.11431779e-05  1.76828768e-01  1.32317123e+00  1.23370935e+00  2.66290646e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.05688584e-01  2.18026219e-01 
 1.11432089e-05  1.76817032e-01  1.32318297e+00  1.23369545e+00  2.66304554e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.96613204e-01  2.19092977e-01 
 1.11432614e-05  1.76797140e-01  1.32320286e+00  1.23367187e+00  2.66328126e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.87023681e-01  2.20901126e-01 
 1.11433555e-05  1.76761501e-01  1.32323850e+00  1.23362963e+00  2.66370365e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.79320948e-01  2.24116987e-01 
 1.11434788e-05  1.76714841e-01  1.32328516e+00  1.23357432e+00  2.66425676e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.76803648e-01  2.28250468e-01 
 1.11436402e-05  1.76653738e-01  1.32334626e+00  1.23350188e+00  2.66498125e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.76934562e-01  2.33502609e-01 
 1.11438705e-05  1.76566589e-01  1.32343341e+00  1.23339851e+00  2.66601486e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77627552e-01  2.40652791e-01 
 1.11442609e-05  1.76418844e-01  1.32358116e+00  1.23322320e+00  2.66776803e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.78008523e-01  2.51821413e-01 
 1.11450419e-05  1.76123514e-01  1.32387649e+00  1.23287243e+00  2.67127575e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.78033814e-01  2.70359992e-01 
 1.11466038e-05  1.75533498e-01  1.32446650e+00  1.23217034e+00  2.67829658e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77888272e-01  2.91252018e-01 
 1.11488855e-05  1.74673099e-01  1.32532690e+00  1.23114338e+00  2.68856615e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.77407979e-01  2.82325570e-01 
 1.11512972e-05  1.73765671e-01  1.32623433e+00  1.23005624e+00  2.69943755e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.76461731e-01  2.26224103e-01 
 1.11517857e-05  1.73582124e-01  1.32641788e+00  1.22983584e+00  2.70164161e-01  1.50000000e+00  0.00000000e+00  2.54109884e-10  0.00000000e+00  1.76213863e-01  2.09291168e-01 
 1.11517867e-05  1.73581748e-01  1.32641825e+00  1.22983539e+00  2.70164612e-01  1.50000000e+00  0.00000000e+00  1.50000000e-01  0.00000000e+00  1.76213376e-01  2.09254577e-01 
 1.11517887e-05  1.73580997e-01  1.32641900e+00  1.22983449e+00  2.70165515e-01  1.50000000e+00  0.00000000e+00  4.50000000e-01  0.00000000e+00  1.76212374e-01  2.09181379e-01 
 1.11517927e-05  1.73579495e-01  1.32642051e+00  1.22983268e+00  2.70167320e-01  1.50000000e+00  0.00000000e+00  1.05000000e+00  0.00000000e+00  1.76210227e-01  2.09034905e-01 
 1.11517957e-05  1.73578368e-01  1.32642163e+00  1.22983133e+00  2.70168674e-01  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76208508e-01  2.08924980e-01 
 1.11517965e-05  1.73578067e-01  1.32642193e+00  1.22983097e+00  2.70169035e-01  1.38000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76207991e-01  2.08895654e-01 
 1.11517981e-05  1.73577466e-01  1.32642253e+00  1.22983024e+00  2.70169757e-01  1.14000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76207014e-01  2.08836992e-01 
 1.11518010e-05  1.73576391e-01  1.32642361e+00  1.22982895e+00  2.70171049e-01  7.10638401e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76205504e-01  2.08732004e-01 
 1.11518057e-05  1.73574611e-01  1.32642539e+00  1.22982681e+00  2.70173186e-01  8.41602343e-11  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76203398e-01  2.08558120e-01 
 1.11518063e-05  1.73574408e-01  1.32642559e+00  1.22982657e+00  2.70173430e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76203202e-01  2.08538309e-01 
 1.11518073e-05  1.73574003e-01  1.32642600e+00  1.22982608e+00  2.70173917e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76202769e-01  2.08498681e-01 
 1.11518095e-05  1.73573192e-01  1.32642681e+00  1.22982511e+00  2.70174891e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76201721e-01  2.08419403e-01 
 1.11518138e-05  1.73571571e-01  1.32642843e+00  1.22982316e+00  2.70176838e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76199280e-01  2.08260752e-01 
 1.11518215e-05  1.73568671e-01  1.32643133e+00  1.22981968e+00  2.70180323e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76194859e-01  2.07976599e-01 
 1.11518322e-05  1.73564665e-01  1.32643533e+00  1.22981487e+00  2.70185135e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76189172e-01  2.07583567e-01 
 1.11518483e-05  1.73558613e-01  1.32644139e+00  1.22980759e+00  2.70192406e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76180769e-01  2.06988176e-01 
 1.11518654e-05  1.73552201e-01  1.32644780e+00  1.22979989e+00  2.70200110e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76171954e-01  2.06355559e-01 
 1.11518779e-05  1.73547481e-01  1.32645252e+00  1.22979422e+00  2.70205781e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76166013e-01  2.05888598e-01 
 1.11518924e-05  1.73542040e-01  1.32645796e+00  1.22978768e+00  2.70212317e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76157110e-01  2.05349051e-01 
 1.11519033e-05  1.73537956e-01  1.32646204e+00  1.22978278e+00  2.70217225e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76153551e-01  2.04943092e-01 
 1.11519146e-05  1.73533709e-01  1.32646629e+00  1.22977767e+00  2.70222327e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76155867e-01  2.04520226e-01 
 1.11519271e-05  1.73529015e-01  1.32647099e+00  1.22977203e+00  2.70227968e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76163190e-01  2.04051718e-01 
 1.11519373e-05  1.73525193e-01  1.32647481e+00  1.22976744e+00  2.70232559e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76185734e-01  2.03669657e-01 
 1.11519491e-05  1.73520759e-01  1.32647924e+00  1.22976211e+00  2.70237887e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76264386e-01  2.03225581e-01 
 1.11519603e-05  1.73516563e-01  1.32648344e+00  1.22975707e+00  2.70242929e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76459953e-01  2.02804817e-01 
 1.11519684e-05  1.73513507e-01  1.32648649e+00  1.22975340e+00  2.70246602e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.76867865e-01  2.02498498e-01 
 1.11519754e-05  1.73510871e-01  1.32648913e+00  1.22975023e+00  2.70249769e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.77531971e-01  2.02234794e-01 
 1.11519830e-05  1.73508020e-01  1.32649198e+00  1.22974680e+00  2.70253195e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.78607615e-01  2.01950039e-01 
 1.11519901e-05  1.73505338e-01  1.32649466e+00  1.22974358e+00  2.70256418e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.79581965e-01  2.01681762e-01 
 1.11520009e-05  1.73501301e-01  1.32649870e+00  1.22973873e+00  2.70261268e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.82633477e-01  2.01281325e-01 
 1.11520115e-05  1.73497325e-01  1.32650267e+00  1.22973395e+00  2.70266047e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.97118023e-01  2.00915256e-01 
 1.11520185e-05  1.73494668e-01  1.32650533e+00  1.22973076e+00  2.70269240e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  2.17186669e-01  2.00696499e-01 
 1.11520265e-05  1.73491673e-01  1.32650833e+00  1.22972716e+00  2.70272840e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  2.51174787e-01  2.00478119e-01 
 1.11520336e-05  1.73489008e-01  1.32651099e+00  1.22972396e+00  2.70276041e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  2.89251893e-01  2.00303105e-01 
 1.11520414e-05  1.73486101e-01  1.32651390e+00  1.22972046e+00  2.70279535e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.35040886e-01  2.00121927e-01 
 1.11520486e-05  1.73483380e-01  1.32651662e+00  1.22971719e+00  2.70282805e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  3.78825330e-01  1.99953775e-01 
 1.11520587e-05  1.73479573e-01  1.32652043e+00  1.22971262e+00  2.70287381e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.38132923e-01  1.99711914e-01 
 1.11520681e-05  1.73476065e-01  1.32652393e+00  1.22970840e+00  2.70291596e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.89510530e-01  1.99479159e-01 
 1.11520828e-05  1.73470550e-01  1.32652945e+00  1.22970177e+00  2.70298225e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  5.63278894e-01  1.99092287e-01 
 1.11521010e-05  1.73463704e-01  1.32653630e+00  1.22969355e+00  2.70306453e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  6.44116521e-01  1.98580197e-01 
 1.11521358e-05  1.73450629e-01  1.32654937e+00  1.22967783e+00  2.70322167e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  7.74212933e-01  1.97527532e-01 
 1.11521814e-05  1.73433509e-01  1.32656649e+00  1.22965725e+00  2.70342745e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  9.09265965e-01  1.96036886e-01 
 1.11522321e-05  1.73414487e-01  1.32658551e+00  1.22963439e+00  2.70365612e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.02174733e+00  1.94259086e-01 
 1.11523170e-05  1.73382610e-01  1.32661739e+00  1.22959607e+00  2.70403935e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.14059903e+00  1.91053212e-01 
 1.11524193e-05  1.73344195e-01  1.32665580e+00  1.22954987e+00  2.70450125e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.20769000e+00  1.86929116e-01 
 1.11525201e-05  1.73306343e-01  1.32669366e+00  1.22950435e+00  2.70495645e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23075047e+00  1.82695876e-01 
 1.11526378e-05  1.73262173e-01  1.32673783e+00  1.22945123e+00  2.70548774e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23672542e+00  1.77636565e-01 
 1.11527733e-05  1.73211309e-01  1.32678869e+00  1.22939003e+00  2.70609965e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23585399e+00  1.71708576e-01 
 1.11529564e-05  1.73142606e-01  1.32685739e+00  1.22930736e+00  2.70692639e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23361974e+00  1.63564845e-01 
 1.11532191e-05  1.73044035e-01  1.32695596e+00  1.22918870e+00  2.70811296e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23209726e+00  1.51626275e-01 
 1.11537323e-05  1.72851541e-01  1.32714846e+00  1.22895684e+00  2.71043158e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23134519e+00  1.27507648e-01 
 1.11547588e-05  1.72466833e-01  1.32753317e+00  1.22849288e+00  2.71507115e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.23060687e+00  7.67598555e-02 
 1.11568117e-05  1.71698535e-01  1.32830146e+00  1.22756404e+00  2.72435956e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.22872404e+00 -2.84409937e-02 
 1.11591169e-05  1.70837637e-01  1.32916236e+00  1.22651963e+00  2.73480370e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.22639326e+00 -1.39177180e-01 
 1.11607143e-05  1.70242160e-01  1.32975784e+00  1.22579496e+00  2.74205037e-01  0.00000000e+00  2.54109884e-10  1.50000000e+00  0.00000000e+00  1.22477707e+00 -2.04226823e-01 
 1.11607153e-05  1.70241787e-01  1.32975821e+00  1.22579451e+00  2.74205491e-01  0.00000000e+00  1.50000000e-01  1.50000000e+00  0.00000000e+00  1.22477611e+00 -2.04264543e-01 
 1.11607173e-05  1.70241043e-01  1.32975896e+00  1.22579360e+00  2.74206399e-01  0.00000000e+00  4.50000000e-01  1.50000000e+00  0.00000000e+00  1.22477414e+00 -2.04339968e-01 
 1.11607213e-05  1.70239553e-01  1.32976045e+00  1.22579179e+00  2.74208214e-01  0.00000000e+00  1.05000000e+00  1.50000000e+00  0.00000000e+00  1.22477004e+00 -2.04490743e-01 
 1.11607243e-05  1.70238435e-01  1.32976156e+00  1.22579042e+00  2.74209576e-01  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.22476686e+00 -2.04603757e-01 
 1.11607251e-05  1.70238137e-01  1.32976186e+00  1.22579006e+00  2.74209939e-01  0.00000000e+00  1.50000000e+00  1.38000000e+00  0.00000000e+00  1.22476595e+00 -2.04633883e-01 
 1.11607267e-05  1.70237541e-01  1.32976246e+00  1.22578933e+00  2.74210665e-01  0.00000000e+00  1.50000000e+00  1.14000000e+00  0.00000000e+00  1.22476419e+00 -2.04694123e-01 
 1.11607295e-05  1.70236475e-01  1.32976353e+00  1.22578804e+00  2.74211964e-01  0.00000000e+00  1.50000000e+00  7.10638401e-01  0.00000000e+00  1.22476131e+00 -2.04801853e-01 
 1.11607343e-05  1.70234710e-01  1.32976529e+00  1.22578589e+00  2.74214115e-01  0.00000000e+00  1.50000000e+00  8.41602343e-11  0.00000000e+00  1.22475696e+00 -2.04980041e-01 
 1.11607348e-05  1.70234509e-01  1.32976549e+00  1.22578564e+00  2.74214359e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22475651e+00 -2.05000321e-01 
 1.11607359e-05  1.70234107e-01  1.32976589e+00  1.22578515e+00  2.74214849e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22475556e+00 -2.05040879e-01 
 1.11607381e-05  1.70233304e-01  1.32976670e+00  1.22578417e+00  2.74215829e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22475349e+00 -2.05121971e-01 
 1.11607424e-05  1.70231696e-01  1.32976830e+00  1.22578221e+00  2.74217788e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22474896e+00 -2.05284067e-01 
 1.11607501e-05  1.70228820e-01  1.32977118e+00  1.22577871e+00  2.74221292e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22474077e+00 -2.05573767e-01 
 1.11607608e-05  1.70224848e-01  1.32977515e+00  1.22577387e+00  2.74226132e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22472992e+00 -2.05973160e-01 
 1.11607769e-05  1.70218846e-01  1.32978115e+00  1.22576655e+00  2.74233446e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22471378e+00 -2.06575300e-01 
 1.11607939e-05  1.70212489e-01  1.32978751e+00  1.22575881e+00  2.74241194e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22469670e+00 -2.07211309e-01 
 1.11608065e-05  1.70207808e-01  1.32979219e+00  1.22575310e+00  2.74246898e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22468451e+00 -2.07678293e-01 
 1.11608210e-05  1.70202413e-01  1.32979759e+00  1.22574653e+00  2.74253472e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22466999e+00 -2.08215263e-01 
 1.11608319e-05  1.70198363e-01  1.32980164e+00  1.22574159e+00  2.74258408e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22466931e+00 -2.08617436e-01 
 1.11608432e-05  1.70194153e-01  1.32980585e+00  1.22573646e+00  2.74263540e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22467809e+00 -2.09034693e-01 
 1.11608557e-05  1.70189498e-01  1.32981050e+00  1.22573079e+00  2.74269213e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22466722e+00 -2.09495087e-01 
 1.11608658e-05  1.70185710e-01  1.32981429e+00  1.22572617e+00  2.74273830e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22462083e+00 -2.09869047e-01 
 1.11608776e-05  1.70181314e-01  1.32981869e+00  1.22572081e+00  2.74279188e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22455692e+00 -2.10302212e-01 
 1.11608888e-05  1.70177153e-01  1.32982285e+00  1.22571574e+00  2.74284259e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22464222e+00 -2.10710908e-01 
 1.11608969e-05  1.70174140e-01  1.32982586e+00  1.22571207e+00  2.74287932e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22515301e+00 -2.11005291e-01 
 1.11609042e-05  1.70171419e-01  1.32982858e+00  1.22570875e+00  2.74291248e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22626368e+00 -2.11268985e-01 
 1.11609121e-05  1.70168469e-01  1.32983153e+00  1.22570516e+00  2.74294844e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.22837307e+00 -2.11552340e-01 
 1.11609198e-05  1.70165621e-01  1.32983438e+00  1.22570168e+00  2.74298315e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.23105774e+00 -2.11823768e-01 
 1.11609291e-05  1.70162158e-01  1.32983784e+00  1.22569746e+00  2.74302536e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.23443175e+00 -2.12153070e-01 
 1.11609364e-05  1.70159415e-01  1.32984059e+00  1.22569412e+00  2.74305880e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.23492521e+00 -2.12419158e-01 
 1.11609462e-05  1.70155788e-01  1.32984421e+00  1.22568970e+00  2.74310301e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.23500404e+00 -2.12771787e-01 
 1.11609555e-05  1.70152337e-01  1.32984766e+00  1.22568549e+00  2.74314508e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.23706278e+00 -2.13101743e-01 
 1.11609644e-05  1.70149005e-01  1.32985100e+00  1.22568143e+00  2.74318570e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.24155474e+00 -2.13413420e-01 
 1.11609723e-05  1.70146063e-01  1.32985394e+00  1.22567784e+00  2.74322156e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.24700496e+00 -2.13684422e-01 
 1.11609811e-05  1.70142791e-01  1.32985721e+00  1.22567386e+00  2.74326144e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.25369981e+00 -2.13983836e-01 
 1.11609913e-05  1.70138993e-01  1.32986101e+00  1.22566923e+00  2.74330774e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.26137227e+00 -2.14331071e-01 
 1.11610017e-05  1.70135107e-01  1.32986489e+00  1.22566449e+00  2.74335512e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.26865560e+00 -2.14687281e-01 
 1.11610166e-05  1.70129581e-01  1.32987042e+00  1.22565775e+00  2.74342248e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.27779452e+00 -2.15195814e-01 
 1.11610368e-05  1.70122028e-01  1.32987797e+00  1.22564854e+00  2.74351456e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.28818094e+00 -2.15894206e-01 
 1.11610737e-05  1.70108288e-01  1.32989171e+00  1.22563179e+00  2.74368207e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.30224639e+00 -2.17170519e-01 
 1.11611285e-05  1.70087885e-01  1.32991211e+00  1.22560692e+00  2.74393083e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.31526600e+00 -2.19069686e-01 
 1.11612381e-05  1.70047082e-01  1.32995292e+00  1.22555716e+00  2.74442839e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32697287e+00 -2.22842687e-01 
 1.11614556e-05  1.69966141e-01  1.33003386e+00  1.22545843e+00  2.74541567e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.33172287e+00 -2.30118590e-01 
 1.11617045e-05  1.69873500e-01  1.33012650e+00  1.22534539e+00  2.74654606e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.33040050e+00 -2.38030399e-01 
 1.11621537e-05  1.69706364e-01  1.33029364e+00  1.22514134e+00  2.74858656e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32883267e+00 -2.51079997e-01 
 1.11628944e-05  1.69430946e-01  1.33056905e+00  1.22480477e+00  2.75195226e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32847772e+00 -2.68955871e-01 
 1.11643757e-05  1.68880695e-01  1.33111930e+00  1.22413116e+00  2.75868844e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32861109e+00 -2.90206386e-01 
 1.11664149e-05  1.68124500e-01  1.33187550e+00  1.22320281e+00  2.76797187e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32898446e+00 -2.86994000e-01 
 1.11688345e-05  1.67229164e-01  1.33277084e+00  1.22209973e+00  2.77900272e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.32984160e+00 -2.37680879e-01 
 1.11696429e-05  1.66930523e-01  1.33306948e+00  1.22173084e+00  2.78269160e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  2.54109884e-10  1.33023873e+00 -2.10909624e-01 
 1.11696439e-05  1.66930154e-01  1.33306985e+00  1.22173038e+00  2.78269617e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e-01  1.33023930e+00 -2.10873308e-01 
 1.11696459e-05  1.66929415e-01  1.33307058e+00  1.22172947e+00  2.78270530e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  4.50000000e-01  1.33024041e+00 -2.10800659e-01 
 1.11696499e-05  1.66927938e-01  1.33307206e+00  1.22172764e+00  2.78272356e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.05000000e+00  1.33024246e+00 -2.10655284e-01 
 1.11696529e-05  1.66926830e-01  1.33307317e+00  1.22172627e+00  2.78273725e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.33024389e+00 -2.10546183e-01 
 1.11696537e-05  1.66926535e-01  1.33307347e+00  1.22172591e+00  2.78274090e-01  0.00000000e+00  1.38000000e+00  0.00000000e+00  1.50000000e+00  1.33024421e+00 -2.10517077e-01 
 1.11696553e-05  1.66925944e-01  1.33307406e+00  1.22172518e+00  2.78274821e-01  0.00000000e+00  1.14000000e+00  0.00000000e+00  1.50000000e+00  1.33024491e+00 -2.10458854e-01 
 1.11696581e-05  1.66924887e-01  1.33307511e+00  1.22172387e+00  2.78276127e-01  0.00000000e+00  7.10638401e-01  0.00000000e+00  1.50000000e+00  1.33024643e+00 -2.10354652e-01 
 1.11696629e-05  1.66923137e-01  1.33307686e+00  1.22172171e+00  2.78278290e-01  0.00000000e+00  8.41602343e-11  0.00000000e+00  1.50000000e+00  1.33024937e+00 -2.10182064e-01 
 1.11696634e-05  1.66922938e-01  1.33307706e+00  1.22172146e+00  2.78278536e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  1.33024975e+00 -2.10162400e-01 
 1.11696645e-05  1.66922539e-01  1.33307746e+00  1.22172097e+00  2.78279029e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  1.33025047e+00 -2.10123067e-01 
 1.11696666e-05  1.66921742e-01  1.33307826e+00  1.22171999e+00  2.78280014e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  1.33025172e+00 -2.10044379e-01 
