 time            v(vinp_Q)       v(vinn_Q)       v(vinp_I)       v(vinn_I)       v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 1.10268057e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  8.41602343e-11  0.00000000e+00  1.50000000e+00  7.76236893e-01  3.24942765e-01 
 1.10268062e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76246214e-01  3.24931749e-01 
 1.10268071e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76264867e-01  3.24909712e-01 
 1.10268087e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76296656e-01  3.24872197e-01 
 1.10268118e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76360506e-01  3.24797095e-01 
 1.10268181e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76489468e-01  3.24646599e-01 
 1.10268294e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76727945e-01  3.24372163e-01 
 1.10268404e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.76963321e-01  3.24105658e-01 
 1.10268481e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77128995e-01  3.23920468e-01 
 1.10268560e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77304067e-01  3.23726815e-01 
 1.10268652e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77509729e-01  3.23501714e-01 
 1.10268739e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77708301e-01  3.23287611e-01 
 1.10268805e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77859837e-01  3.23125637e-01 
 1.10268857e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77980035e-01  3.22996680e-01 
 1.10268915e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78113609e-01  3.22853024e-01 
 1.10268970e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78244076e-01  3.22715798e-01 
 1.10269029e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78393688e-01  3.22569903e-01 
 1.10269081e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78534626e-01  3.22439868e-01 
 1.10269136e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78684023e-01  3.22302346e-01 
 1.10269193e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78828092e-01  3.22160965e-01 
 1.10269252e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.78966371e-01  3.22012951e-01 
 1.10269318e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.79103979e-01  3.21847161e-01 
 1.10269380e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.79236702e-01  3.21689942e-01 
 1.10269454e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.79559758e-01  3.21501625e-01 
 1.10269526e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.80559615e-01  3.21321087e-01 
 1.10269592e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.82646071e-01  3.21158961e-01 
 1.10269665e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.85479135e-01  3.20978822e-01 
 1.10269734e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.86809249e-01  3.20806461e-01 
 1.10269797e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.83333174e-01  3.20635389e-01 
 1.10269843e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.77297665e-01  3.20501519e-01 
 1.10269892e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.68595984e-01  3.20352323e-01 
 1.10269944e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.58941856e-01  3.20193392e-01 
 1.10270005e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.49299081e-01  3.20011100e-01 
 1.10270076e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.40710362e-01  3.19805961e-01 
 1.10270148e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.34236496e-01  3.19602033e-01 
 1.10270230e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.28910710e-01  3.19376296e-01 
 1.10270344e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.23777612e-01  3.19064698e-01 
 1.10270467e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.20240770e-01  3.18732434e-01 
 1.10270646e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.17166183e-01  3.18254737e-01 
 1.10270892e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.14817688e-01  3.17594534e-01 
 1.10271184e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.13202019e-01  3.16807740e-01 
 1.10271603e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.11538538e-01  3.15665250e-01 
 1.10272203e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.09482281e-01  3.13998451e-01 
 1.10273377e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  7.05398510e-01  3.10639588e-01 
 1.10274763e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.99569478e-01  3.06502319e-01 
 1.10276287e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.91333786e-01  3.01740381e-01 
 1.10278147e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.78662058e-01  2.95628663e-01 
 1.10279018e-05 -0.00000000e+00  1.50000000e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.71822109e-01  2.92657943e-01 
 1.10279268e-05  6.71953143e-02  1.43280469e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.69736008e-01  2.91789179e-01 
 1.10279768e-05  2.01585943e-01  1.29841406e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.65476479e-01  2.90038113e-01 
 1.10280768e-05  4.70367200e-01  1.02963280e+00 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.56593468e-01  2.86471647e-01 
 1.10282768e-05  1.00792971e+00  4.92070286e-01 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.37760964e-01  2.79078402e-01 
 1.10284598e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.19790444e-01  2.72012192e-01 
 1.10284813e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.17636296e-01  2.71160965e-01 
 1.10285244e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.13328896e-01  2.69449364e-01 
 1.10286105e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  6.04742364e-01  2.65982639e-01 
 1.10287051e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.95397621e-01  2.62103115e-01 
 1.10288065e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.85568348e-01  2.57866416e-01 
 1.10289103e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.75801788e-01  2.53449902e-01 
 1.10289743e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.69951643e-01  2.50681902e-01 
 1.10290708e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.61470549e-01  2.46453841e-01 
 1.10291743e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.52892445e-01  2.41842336e-01 
 1.10293813e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.37641053e-01  2.32388624e-01 
 1.10294961e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.30347340e-01  2.27014008e-01 
 1.10295905e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.24995144e-01  2.22527068e-01 
 1.10297003e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.19489386e-01  2.17237429e-01 
 1.10298406e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.13476992e-01  2.10357996e-01 
 1.10300071e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.07595144e-01  2.02034016e-01 
 1.10301808e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  5.02510928e-01  1.93165348e-01 
 1.10303456e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.98262428e-01  1.84591331e-01 
 1.10305648e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.92699203e-01  1.72941973e-01 
 1.10307389e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.87946412e-01  1.63509483e-01 
 1.10309272e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.82176984e-01  1.53128117e-01 
 1.10311088e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.75926236e-01  1.42963533e-01 
 1.10312873e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.69181540e-01  1.32823667e-01 
 1.10314233e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.63728570e-01  1.25014459e-01 
 1.10315193e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.59755943e-01  1.19454666e-01 
 1.10316047e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.56164386e-01  1.14477701e-01 
 1.10316914e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.52493258e-01  1.09402298e-01 
 1.10317595e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.49608040e-01  1.05399469e-01 
 1.10318346e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.46440625e-01  1.00966413e-01 
 1.10319669e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.40947985e-01  9.31140101e-02 
 1.10321889e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.32158351e-01  7.98397287e-02 
 1.10323294e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.26935695e-01  7.13710679e-02 
 1.10324474e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.22794114e-01  6.42255419e-02 
 1.10325354e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.19864573e-01  5.88829630e-02 
 1.10326319e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.16807975e-01  5.30049643e-02 
 1.10327681e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.12775711e-01  4.46803661e-02 
 1.10329193e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.08676132e-01  3.54179259e-02 
 1.10330841e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.04617632e-01  2.52949639e-02 
 1.10332532e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.00846325e-01  1.48871187e-02 
 1.10334542e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.96793359e-01  2.50383146e-03 
 1.10336435e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.93319606e-01 -9.16355417e-03 
 1.10338305e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.90142690e-01 -2.06813581e-02 
 1.10339951e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.87514029e-01 -3.07939563e-02 
 1.10340402e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.86818119e-01 -3.35625623e-02 
 1.10340579e-05  1.50000000e+00  2.22044605e-16  4.76175337e-02  1.45238247e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.86548202e-01 -3.46492523e-02 
 1.10340933e-05  1.50000000e+00  2.22044605e-16  1.42852601e-01  1.35714740e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.86011381e-01 -3.68217821e-02 
 1.10341642e-05  1.50000000e+00  2.22044605e-16  3.33322736e-01  1.16667726e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.84951586e-01 -4.11624716e-02 
 1.10343059e-05  1.50000000e+00  2.22044605e-16  7.14263005e-01  7.85736995e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.82886641e-01 -4.98231980e-02 
 1.10343995e-05  1.50000000e+00  2.22044605e-16  9.65852533e-01  5.34147467e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.81562717e-01 -5.55263039e-02 
 1.10344831e-05  1.50000000e+00  2.22044605e-16  1.19062611e+00  3.09373891e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.80404079e-01 -6.06088797e-02 
 1.10345719e-05  1.50000000e+00  2.22044605e-16  1.42939611e+00  7.06038932e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.79194909e-01 -6.59934926e-02 
 1.10345982e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  4.55391280e-12  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.78840965e-01 -6.75827557e-02 
 1.10346121e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.78654813e-01 -6.84241386e-02 
 1.10346400e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.78284473e-01 -7.01058981e-02 
 1.10346956e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.77551247e-01 -7.34644537e-02 
 1.10348070e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.76115052e-01 -8.01598130e-02 
 1.10350200e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.73482722e-01 -9.28745787e-02 
 1.10352744e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.70538183e-01 -1.07888474e-01 
 1.10354093e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.69067659e-01 -1.15768055e-01 
 1.10355082e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.68030354e-01 -1.21497898e-01 
 1.10356107e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.66985424e-01 -1.27405685e-01 
 1.10357143e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  2.54109884e-10  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65964524e-01 -1.33327799e-01 
 1.10357153e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65954832e-01 -1.33384783e-01 
 1.10357173e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  4.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65935444e-01 -1.33498741e-01 
 1.10357213e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.05000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65896694e-01 -1.33726610e-01 
 1.10357243e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65867667e-01 -1.33897469e-01 
 1.10357250e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.38900161e+00  3.65860504e-01 -1.33939607e-01 
 1.10357265e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.16700484e+00  3.65846202e-01 -1.34023877e-01 
 1.10357286e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.46503455e-01  3.65825606e-01 -1.34145525e-01 
 1.10357324e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  2.86070549e-01  3.65789655e-01 -1.34358194e-01 
 1.10357343e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.41602343e-11  3.65771315e-01 -1.34466727e-01 
 1.10357347e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65766893e-01 -1.34492913e-01 
 1.10357357e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65758044e-01 -1.34545281e-01 
 1.10357372e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65742966e-01 -1.34634376e-01 
 1.10357404e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65712801e-01 -1.34812536e-01 
 1.10357466e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65652591e-01 -1.35168734e-01 
 1.10357580e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65543581e-01 -1.35815490e-01 
 1.10357690e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65438587e-01 -1.36440148e-01 
 1.10357766e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65366130e-01 -1.36872261e-01 
 1.10357846e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65290852e-01 -1.37322429e-01 
 1.10357938e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65203976e-01 -1.37843543e-01 
 1.10358025e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65122836e-01 -1.38337073e-01 
 1.10358090e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.65061920e-01 -1.38709073e-01 
