 time            v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 2.45213082e-05 -0.00000000e+00  1.50000000e+00  7.88525247e-01  7.02921136e-01  8.56041106e-02 
 2.45216242e-05 -0.00000000e+00  1.50000000e+00  7.88433335e-01  7.03009638e-01  8.54236969e-02 
 2.45220028e-05 -0.00000000e+00  1.50000000e+00  7.88323198e-01  7.03115670e-01  8.52075278e-02 
 2.45225697e-05 -0.00000000e+00  1.50000000e+00  7.88158271e-01  7.03274408e-01  8.48838628e-02 
 2.45233704e-05 -0.00000000e+00  1.50000000e+00  7.87925239e-01  7.03498623e-01  8.44266159e-02 
 2.45249551e-05 -0.00000000e+00  1.50000000e+00  7.87464002e-01  7.03942567e-01  8.35214346e-02 
 2.45267957e-05 -0.00000000e+00  1.50000000e+00  7.86928361e-01  7.04458823e-01  8.24695383e-02 
 2.45267967e-05 -0.00000000e+00  1.50000000e+00  7.86928070e-01  7.04459104e-01  8.24689666e-02 
 2.45267987e-05 -0.00000000e+00  1.50000000e+00  7.86927488e-01  7.04459665e-01  8.24678233e-02 
 2.45268027e-05 -0.00000000e+00  1.50000000e+00  7.86926325e-01  7.04460788e-01  8.24655366e-02 
 2.45268057e-05 -0.00000000e+00  1.50000000e+00  7.86925452e-01  7.04461630e-01  8.24638217e-02 
 2.45268065e-05 -0.00000000e+00  1.50000000e+00  7.86925219e-01  7.04461854e-01  8.24633643e-02 
 2.45268081e-05 -0.00000000e+00  1.50000000e+00  7.86924753e-01  7.04462304e-01  8.24624497e-02 
 2.45268113e-05 -0.00000000e+00  1.50000000e+00  7.86923822e-01  7.04463202e-01  8.24606204e-02 
 2.45268177e-05 -0.00000000e+00  1.50000000e+00  7.86921960e-01  7.04464998e-01  8.24569617e-02 
 2.45268305e-05 -0.00000000e+00  1.50000000e+00  7.86918235e-01  7.04468591e-01  8.24496444e-02 
 2.45268561e-05 -0.00000000e+00  1.50000000e+00  7.86910786e-01  7.04475776e-01  8.24350097e-02 
 2.45269073e-05 -0.00000000e+00  1.50000000e+00  7.86895888e-01  7.04490148e-01  8.24057399e-02 
 2.45270097e-05 -0.00000000e+00  1.50000000e+00  7.86866092e-01  7.04518893e-01  8.23471987e-02 
 2.45272145e-05 -0.00000000e+00  1.50000000e+00  7.86806502e-01  7.04576392e-01  8.22301099e-02 
 2.45276241e-05 -0.00000000e+00  1.50000000e+00  7.86687332e-01  7.04691425e-01  8.19959065e-02 
 2.45284433e-05 -0.00000000e+00  1.50000000e+00  7.86448984e-01  7.04921589e-01  8.15273952e-02 
 2.45286527e-05 -0.00000000e+00  1.50000000e+00  7.86388054e-01  7.04980440e-01  8.14076142e-02 
 2.45287027e-05 -0.00000000e+00  1.50000000e+00  7.86373505e-01  7.04994493e-01  8.13790115e-02 
 2.45287191e-05 -0.00000000e+00  1.50000000e+00  7.86368737e-01  7.04999098e-01  8.13696389e-02 
 2.45287519e-05 -0.00000000e+00  1.50000000e+00  7.86359202e-01  7.05008308e-01  8.13508937e-02 
 2.45288174e-05 -0.00000000e+00  1.50000000e+00  7.86340131e-01  7.05026729e-01  8.13134025e-02 
 2.45289485e-05 -0.00000000e+00  1.50000000e+00  7.86301988e-01  7.05063570e-01  8.12384174e-02 
 2.45292106e-05 -0.00000000e+00  1.50000000e+00  7.86225691e-01  7.05137255e-01  8.10884365e-02 
 2.45297349e-05 -0.00000000e+00  1.50000000e+00  7.86073062e-01  7.05284630e-01  8.07884316e-02 
 2.45307835e-05 -0.00000000e+00  1.50000000e+00  7.85767667e-01  7.05579412e-01  8.01882542e-02 
 2.45328806e-05 -0.00000000e+00  1.50000000e+00  7.85156555e-01  7.06169267e-01  7.89872874e-02 
 2.45357143e-05 -0.00000000e+00  1.50000000e+00  7.84330568e-01  7.06967032e-01  7.73635355e-02 
 2.45357153e-05 -0.00000000e+00  1.50000000e+00  7.84330276e-01  7.06967314e-01  7.73629622e-02 
 2.45357173e-05 -0.00000000e+00  1.50000000e+00  7.84329693e-01  7.06967877e-01  7.73618158e-02 
 2.45357213e-05 -0.00000000e+00  1.50000000e+00  7.84328527e-01  7.06969004e-01  7.73595228e-02 
 2.45357243e-05 -0.00000000e+00  1.50000000e+00  7.84327652e-01  7.06969849e-01  7.73578031e-02 
 2.45357251e-05 -0.00000000e+00  1.50000000e+00  7.84327419e-01  7.06970075e-01  7.73573445e-02 
 2.45357267e-05 -0.00000000e+00  1.50000000e+00  7.84326953e-01  7.06970525e-01  7.73564273e-02 
 2.45357299e-05 -0.00000000e+00  1.50000000e+00  7.84326020e-01  7.06971427e-01  7.73545930e-02 
 2.45357363e-05 -0.00000000e+00  1.50000000e+00  7.84324154e-01  7.06973230e-01  7.73509243e-02 
 2.45357491e-05 -0.00000000e+00  1.50000000e+00  7.84320422e-01  7.06976836e-01  7.73435868e-02 
 2.45357747e-05 -0.00000000e+00  1.50000000e+00  7.84312959e-01  7.06984047e-01  7.73289119e-02 
 2.45358259e-05 -0.00000000e+00  1.50000000e+00  7.84298033e-01  7.06998471e-01  7.72995619e-02 
 2.45359283e-05 -0.00000000e+00  1.50000000e+00  7.84268179e-01  7.07027318e-01  7.72408610e-02 
 2.45361331e-05 -0.00000000e+00  1.50000000e+00  7.84208476e-01  7.07085019e-01  7.71234564e-02 
 2.45365427e-05 -0.00000000e+00  1.50000000e+00  7.84089083e-01  7.07200447e-01  7.68886362e-02 
 2.45372713e-05 -0.00000000e+00  1.50000000e+00  7.83876741e-01  7.07405834e-01  7.64709066e-02 
 2.45373532e-05 -0.00000000e+00  1.50000000e+00  7.83852869e-01  7.07428932e-01  7.64239367e-02 
 2.45375170e-05 -0.00000000e+00  1.50000000e+00  7.83805125e-01  7.07475129e-01  7.63299963e-02 
 2.45375213e-05 -0.00000000e+00  1.50000000e+00  7.83803890e-01  7.07476325e-01  7.63275652e-02 
 2.45375298e-05 -0.00000000e+00  1.50000000e+00  7.83801419e-01  7.07478716e-01  7.63227030e-02 
 2.45375467e-05 -0.00000000e+00  1.50000000e+00  7.83796476e-01  7.07483498e-01  7.63129786e-02 
 2.45375713e-05 -0.00000000e+00  1.50000000e+00  7.83789320e-01  7.07490423e-01  7.62988966e-02 
 2.45375747e-05 -0.00000000e+00  1.50000000e+00  7.83788331e-01  7.07491379e-01  7.62969517e-02 
 2.45375815e-05 -0.00000000e+00  1.50000000e+00  7.83786354e-01  7.07493292e-01  7.62930619e-02 
 2.45375950e-05 -0.00000000e+00  1.50000000e+00  7.83782400e-01  7.07497118e-01  7.62852824e-02 
 2.45376213e-05 -0.00000000e+00  1.50000000e+00  7.83774749e-01  7.07504521e-01  7.62702279e-02 
 2.45376240e-05 -0.00000000e+00  1.49592960e+00  7.83773958e-01  7.07505286e-01  7.62686720e-02 
 2.45376294e-05 -0.00000000e+00  1.48778880e+00  7.83772376e-01  7.07506816e-01  7.62655602e-02 
 2.45376403e-05 -0.00000000e+00  1.47150720e+00  7.83769213e-01  7.07509877e-01  7.62593365e-02 
 2.45376620e-05 -0.00000000e+00  1.43894400e+00  7.83762888e-01  7.07515999e-01  7.62468892e-02 
 2.45376713e-05 -0.00000000e+00  1.42500000e+00  7.83760179e-01  7.07518620e-01  7.62415591e-02 
 2.45376756e-05  6.51263998e-03  1.41848736e+00  7.83758915e-01  7.07519845e-01  7.62390696e-02 
 2.45376843e-05  1.95379199e-02  1.40546208e+00  7.83756385e-01  7.07522294e-01  7.62340907e-02 
 2.45377017e-05  4.55884798e-02  1.37941152e+00  7.83751324e-01  7.07527191e-01  7.62241328e-02 
 2.45377213e-05  7.50000000e-02  1.35000000e+00  7.83745610e-01  7.07532720e-01  7.62128902e-02 
 2.45377248e-05  8.02101120e-02  1.34478989e+00  7.83744598e-01  7.07533699e-01  7.62108986e-02 
 2.45377317e-05  9.06303359e-02  1.33436966e+00  7.83742574e-01  7.07535658e-01  7.62069154e-02 
 2.45377456e-05  1.11470784e-01  1.31352922e+00  7.83738525e-01  7.07539576e-01  7.61989491e-02 
 2.45377734e-05  1.53151680e-01  1.27184832e+00  7.83730428e-01  7.07547411e-01  7.61830164e-02 
 2.45378290e-05  2.36513471e-01  1.18848653e+00  7.83714233e-01  7.07563082e-01  7.61511509e-02 
 2.45379401e-05  4.03237055e-01  1.02176295e+00  7.83681843e-01  7.07594423e-01  7.60874196e-02 
 2.45381624e-05  7.36684221e-01  6.88315779e-01  7.83617061e-01  7.07657105e-01  7.59599559e-02 
 2.45384794e-05  1.21222395e+00  2.12776050e-01  7.83524667e-01  7.07746493e-01  7.57781737e-02 
 2.45386803e-05  1.50000000e+00 -0.00000000e+00  7.83466117e-01  7.07803131e-01  7.56629859e-02 
 2.45388359e-05  1.50000000e+00 -0.00000000e+00  7.83420770e-01  7.07846993e-01  7.55737771e-02 
 2.45390073e-05  1.50000000e+00 -0.00000000e+00  7.83370802e-01  7.07895322e-01  7.54754803e-02 
 2.45391653e-05  1.50000000e+00 -0.00000000e+00  7.83324743e-01  7.07939866e-01  7.53848771e-02 
 2.45394814e-05  1.50000000e+00 -0.00000000e+00  7.83232624e-01  7.08028953e-01  7.52036715e-02 
 2.45398600e-05  1.50000000e+00 -0.00000000e+00  7.83122258e-01  7.08135692e-01  7.49865661e-02 
 2.45404269e-05  1.50000000e+00 -0.00000000e+00  7.82957056e-01  7.08295521e-01  7.46615350e-02 
 2.45412276e-05  1.50000000e+00 -0.00000000e+00  7.82723799e-01  7.08521346e-01  7.42024530e-02 
 2.45428123e-05  1.50000000e+00 -0.00000000e+00  7.82262384e-01  7.08968286e-01  7.32940974e-02 
 2.45446529e-05  1.50000000e+00 -0.00000000e+00  7.81726598e-01  7.09487129e-01  7.22394691e-02 
 2.45446539e-05  1.50000000e+00 -0.00000000e+00  7.81726307e-01  7.09487411e-01  7.22388962e-02 
 2.45446559e-05  1.50000000e+00 -0.00000000e+00  7.81725725e-01  7.09487974e-01  7.22377505e-02 
 2.45446599e-05  1.50000000e+00 -0.00000000e+00  7.81724561e-01  7.09489101e-01  7.22354591e-02 
 2.45446629e-05  1.50000000e+00 -0.00000000e+00  7.81723687e-01  7.09489947e-01  7.22337405e-02 
 2.45446637e-05  1.50000000e+00 -0.00000000e+00  7.81723455e-01  7.09490172e-01  7.22332822e-02 
 2.45446653e-05  1.50000000e+00 -0.00000000e+00  7.81722989e-01  7.09490623e-01  7.22323657e-02 
 2.45446685e-05  1.50000000e+00 -0.00000000e+00  7.81722058e-01  7.09491525e-01  7.22305325e-02 
 2.45446749e-05  1.50000000e+00 -0.00000000e+00  7.81720195e-01  7.09493329e-01  7.22268663e-02 
 2.45446877e-05  1.50000000e+00 -0.00000000e+00  7.81716469e-01  7.09496936e-01  7.22195337e-02 
 2.45447133e-05  1.50000000e+00 -0.00000000e+00  7.81709019e-01  7.09504150e-01  7.22048688e-02 
 2.45447645e-05  1.50000000e+00 -0.00000000e+00  7.81694117e-01  7.09518578e-01  7.21755392e-02 
 2.45448669e-05  1.50000000e+00 -0.00000000e+00  7.81664313e-01  7.09547432e-01  7.21168815e-02 
 2.45450717e-05  1.50000000e+00 -0.00000000e+00  7.81604707e-01  7.09605135e-01  7.19995716e-02 
 2.45454813e-05  1.50000000e+00 -0.00000000e+00  7.81485502e-01  7.09720527e-01  7.17649750e-02 
 2.45463005e-05  1.50000000e+00 -0.00000000e+00  7.81247149e-01  7.09951271e-01  7.12958782e-02 
 2.45464599e-05  1.50000000e+00 -0.00000000e+00  7.81200781e-01  7.09996164e-01  7.12046164e-02 
 2.45465099e-05  1.50000000e+00 -0.00000000e+00  7.81186237e-01  7.10010246e-01  7.11759910e-02 
 2.45465262e-05  1.50000000e+00 -0.00000000e+00  7.81181471e-01  7.10014860e-01  7.11666111e-02 
 2.45465590e-05  1.50000000e+00 -0.00000000e+00  7.81171940e-01  7.10024089e-01  7.11478514e-02 
 2.45466245e-05  1.50000000e+00 -0.00000000e+00  7.81152878e-01  7.10042545e-01  7.11103327e-02 
 2.45467556e-05  1.50000000e+00 -0.00000000e+00  7.81114757e-01  7.10079459e-01  7.10352977e-02 
 2.45470178e-05  1.50000000e+00 -0.00000000e+00  7.81038523e-01  7.10153285e-01  7.08852383e-02 
 2.45475420e-05  1.50000000e+00 -0.00000000e+00  7.80886098e-01  7.10300936e-01  7.05851621e-02 
 2.45485906e-05  1.50000000e+00 -0.00000000e+00  7.80581400e-01  7.10596216e-01  6.99851833e-02 
 2.45506878e-05  1.50000000e+00 -0.00000000e+00  7.79972506e-01  7.11186582e-01  6.87859241e-02 
 2.45535714e-05  1.50000000e+00 -0.00000000e+00  7.79136219e-01  7.11997870e-01  6.71383496e-02 
 2.45535724e-05  1.50000000e+00 -0.00000000e+00  7.79135929e-01  7.11998151e-01  6.71377785e-02 
 2.45535744e-05  1.50000000e+00 -0.00000000e+00  7.79135350e-01  7.11998713e-01  6.71366364e-02 
 2.45535784e-05  1.50000000e+00 -0.00000000e+00  7.79134191e-01  7.11999838e-01  6.71343521e-02 
 2.45535814e-05  1.50000000e+00 -0.00000000e+00  7.79133321e-01  7.12000682e-01  6.71326390e-02 
 2.45535822e-05  1.50000000e+00 -0.00000000e+00  7.79133089e-01  7.12000907e-01  6.71321821e-02 
 2.45535838e-05  1.50000000e+00 -0.00000000e+00  7.79132626e-01  7.12001357e-01  6.71312684e-02 
 2.45535870e-05  1.50000000e+00 -0.00000000e+00  7.79131698e-01  7.12002257e-01  6.71294410e-02 
 2.45535934e-05  1.50000000e+00 -0.00000000e+00  7.79129844e-01  7.12004057e-01  6.71257862e-02 
 2.45536062e-05  1.50000000e+00 -0.00000000e+00  7.79126134e-01  7.12007657e-01  6.71184767e-02 
 2.45536318e-05  1.50000000e+00 -0.00000000e+00  7.79118715e-01  7.12014858e-01  6.71038577e-02 
 2.45536830e-05  1.50000000e+00 -0.00000000e+00  7.79103878e-01  7.12029257e-01  6.70746201e-02 
 2.45537854e-05  1.50000000e+00 -0.00000000e+00  7.79074203e-01  7.12058057e-01  6.70161464e-02 
 2.45539902e-05  1.50000000e+00 -0.00000000e+00  7.79014860e-01  7.12115655e-01  6.68992048e-02 
 2.45543998e-05  1.50000000e+00 -0.00000000e+00  7.78896202e-01  7.12230857e-01  6.66653445e-02 
 2.45551284e-05  1.50000000e+00 -0.00000000e+00  7.78685218e-01  7.12435793e-01  6.62494242e-02 
 2.45552103e-05  1.50000000e+00 -0.00000000e+00  7.78661503e-01  7.12458836e-01  6.62026666e-02 
 2.45553742e-05  1.50000000e+00 -0.00000000e+00  7.78614076e-01  7.12504922e-01  6.61091541e-02 
 2.45553784e-05  1.50000000e+00 -0.00000000e+00  7.78612848e-01  7.12506114e-01  6.61067342e-02 
 2.45553869e-05  1.50000000e+00 -0.00000000e+00  7.78610394e-01  7.12508500e-01  6.61018943e-02 
 2.45554039e-05  1.50000000e+00 -0.00000000e+00  7.78605485e-01  7.12513270e-01  6.60922145e-02 
 2.45554284e-05  1.50000000e+00 -0.00000000e+00  7.78598376e-01  7.12520178e-01  6.60781972e-02 
 2.45554318e-05  1.50000000e+00 -0.00000000e+00  7.78597394e-01  7.12521132e-01  6.60762613e-02 
 2.45554386e-05  1.50000000e+00 -0.00000000e+00  7.78595430e-01  7.12523041e-01  6.60723894e-02 
 2.45554522e-05  1.50000000e+00 -0.00000000e+00  7.78591503e-01  7.12526857e-01  6.60646457e-02 
 2.45554793e-05  1.50000000e+00 -0.00000000e+00  7.78583648e-01  7.12534490e-01  6.60491584e-02 
 2.45555336e-05  1.50000000e+00 -0.00000000e+00  7.78567939e-01  7.12549755e-01  6.60181841e-02 
 2.45556421e-05  1.50000000e+00 -0.00000000e+00  7.78536522e-01  7.12580285e-01  6.59562370e-02 
 2.45558592e-05  1.50000000e+00 -0.00000000e+00  7.78473692e-01  7.12641343e-01  6.58323483e-02 
 2.45562934e-05  1.50000000e+00 -0.00000000e+00  7.78348039e-01  7.12763447e-01  6.55845925e-02 
 2.45571617e-05  1.50000000e+00 -0.00000000e+00  7.78096761e-01  7.13007599e-01  6.50891617e-02 
 2.45588984e-05  1.50000000e+00 -0.00000000e+00  7.77594329e-01  7.13495757e-01  6.40985719e-02 
 2.45623719e-05  1.50000000e+00 -0.00000000e+00  7.76590020e-01  7.14472010e-01  6.21180102e-02 
 2.45625100e-05  1.50000000e+00 -0.00000000e+00  7.76550093e-01  7.14510840e-01  6.20392529e-02 
 2.45625110e-05  1.50000000e+00 -0.00000000e+00  7.76549804e-01  7.14511122e-01  6.20386828e-02 
 2.45625130e-05  1.50000000e+00 -0.00000000e+00  7.76549226e-01  7.14511684e-01  6.20375426e-02 
 2.45625170e-05  1.50000000e+00 -0.00000000e+00  7.76548070e-01  7.14512808e-01  6.20352623e-02 
 2.45625200e-05  1.50000000e+00 -0.00000000e+00  7.76547203e-01  7.14513651e-01  6.20335520e-02 
 2.45625208e-05  1.50000000e+00 -0.00000000e+00  7.76546972e-01  7.14513876e-01  6.20330959e-02 
 2.45625224e-05  1.50000000e+00 -0.00000000e+00  7.76546510e-01  7.14514326e-01  6.20321838e-02 
 2.45625256e-05  1.50000000e+00 -0.00000000e+00  7.76545585e-01  7.14515225e-01  6.20303595e-02 
 2.45625320e-05  1.50000000e+00 -0.00000000e+00  7.76543735e-01  7.14517024e-01  6.20267109e-02 
 2.45625448e-05  1.50000000e+00 -0.00000000e+00  7.76540036e-01  7.14520622e-01  6.20194138e-02 
 2.45625704e-05  1.50000000e+00 -0.00000000e+00  7.76532637e-01  7.14527818e-01  6.20048194e-02 
 2.45626216e-05  1.50000000e+00 -0.00000000e+00  7.76517840e-01  7.14542209e-01  6.19756308e-02 
 2.45627240e-05  1.50000000e+00 -0.00000000e+00  7.76488247e-01  7.14570993e-01  6.19172537e-02 
 2.45629288e-05  1.50000000e+00 -0.00000000e+00  7.76429067e-01  7.14628568e-01  6.18004995e-02 
 2.45633384e-05  1.50000000e+00 -0.00000000e+00  7.76310734e-01  7.14743743e-01  6.15669907e-02 
 2.45641576e-05  1.50000000e+00 -0.00000000e+00  7.76074134e-01  7.14974170e-01  6.10999639e-02 
 2.45643670e-05  1.50000000e+00 -0.00000000e+00  7.76013666e-01  7.15033084e-01  6.09805822e-02 
 2.45644170e-05  1.50000000e+00 -0.00000000e+00  7.75999228e-01  7.15047152e-01  6.09520762e-02 
 2.45644334e-05  1.50000000e+00 -0.00000000e+00  7.75994497e-01  7.15051761e-01  6.09427354e-02 
 2.45644662e-05  1.50000000e+00 -0.00000000e+00  7.75985035e-01  7.15060981e-01  6.09240537e-02 
 2.45645317e-05  1.50000000e+00 -0.00000000e+00  7.75966110e-01  7.15079420e-01  6.08866902e-02 
 2.45646628e-05  1.50000000e+00 -0.00000000e+00  7.75928261e-01  7.15116298e-01  6.08119627e-02 
 2.45649249e-05  1.50000000e+00 -0.00000000e+00  7.75852559e-01  7.15190054e-01  6.06625049e-02 
 2.45654492e-05  1.50000000e+00 -0.00000000e+00  7.75701134e-01  7.15337557e-01  6.03635771e-02 
 2.45664978e-05  1.50000000e+00 -0.00000000e+00  7.75398203e-01  7.15632548e-01  5.97656552e-02 
 2.45685949e-05  1.50000000e+00 -0.00000000e+00  7.74792130e-01  7.16222718e-01  5.85694115e-02 
 2.45714286e-05  1.50000000e+00 -0.00000000e+00  7.73972837e-01  7.17021065e-01  5.69517719e-02 
 2.45714296e-05  1.50000000e+00 -0.00000000e+00  7.73972548e-01  7.17021347e-01  5.69512008e-02 
 2.45714316e-05  1.50000000e+00 -0.00000000e+00  7.73971970e-01  7.17021911e-01  5.69500585e-02 
 2.45714356e-05  1.50000000e+00 -0.00000000e+00  7.73970813e-01  7.17023039e-01  5.69477740e-02 
 2.45714386e-05  1.50000000e+00 -0.00000000e+00  7.73969945e-01  7.17023885e-01  5.69460606e-02 
 2.45714394e-05  1.50000000e+00 -0.00000000e+00  7.73969714e-01  7.17024110e-01  5.69456037e-02 
 2.45714410e-05  1.50000000e+00 -0.00000000e+00  7.73969251e-01  7.17024561e-01  5.69446899e-02 
 2.45714442e-05  1.50000000e+00 -0.00000000e+00  7.73968326e-01  7.17025463e-01  5.69428623e-02 
 2.45714506e-05  1.50000000e+00 -0.00000000e+00  7.73966475e-01  7.17027268e-01  5.69392070e-02 
 2.45714634e-05  1.50000000e+00 -0.00000000e+00  7.73962773e-01  7.17030877e-01  5.69318964e-02 
 2.45714890e-05  1.50000000e+00 -0.00000000e+00  7.73955370e-01  7.17038095e-01  5.69172752e-02 
 2.45715402e-05  1.50000000e+00 -0.00000000e+00  7.73940563e-01  7.17052531e-01  5.68880321e-02 
 2.45716426e-05  1.50000000e+00 -0.00000000e+00  7.73910948e-01  7.17081404e-01  5.68295441e-02 
 2.45718474e-05  1.50000000e+00 -0.00000000e+00  7.73851719e-01  7.17139159e-01  5.67125598e-02 
 2.45722570e-05  1.50000000e+00 -0.00000000e+00  7.73733264e-01  7.17254706e-01  5.64785574e-02 
 2.45729856e-05  1.50000000e+00 -0.00000000e+00  7.73522547e-01  7.17460353e-01  5.60621936e-02 
 2.45730675e-05  1.50000000e+00 -0.00000000e+00  7.73498853e-01  7.17483484e-01  5.60153693e-02 
 2.45732313e-05  1.50000000e+00 -0.00000000e+00  7.73451465e-01  7.17529749e-01  5.59217157e-02 
 2.45732356e-05  1.50000000e+00 -0.00000000e+00  7.73450239e-01  7.17530947e-01  5.59192919e-02 
 2.45732441e-05  1.50000000e+00 -0.00000000e+00  7.73447786e-01  7.17533342e-01  5.59144444e-02 
 2.45732610e-05  1.50000000e+00 -0.00000000e+00  7.73442880e-01  7.17538131e-01  5.59047493e-02 
 2.45732856e-05  1.50000000e+00 -0.00000000e+00  7.73435776e-01  7.17545067e-01  5.58907096e-02 
 2.45732890e-05  1.50000000e+00 -0.00000000e+00  7.73434795e-01  7.17546025e-01  5.58887706e-02 
 2.45732957e-05  1.50000000e+00 -0.00000000e+00  7.73432833e-01  7.17547941e-01  5.58848924e-02 
 2.45733093e-05  1.50000000e+00 -0.00000000e+00  7.73428908e-01  7.17551772e-01  5.58771362e-02 
 2.45733356e-05  1.50000000e+00 -0.00000000e+00  7.73421314e-01  7.17559187e-01  5.58621266e-02 
 2.45733383e-05  1.50000000e+00  4.07039998e-03  7.73420530e-01  7.17559954e-01  5.58605753e-02 
 2.45733437e-05  1.50000000e+00  1.22112000e-02  7.73418960e-01  7.17561487e-01  5.58574727e-02 
 2.45733546e-05  1.50000000e+00  2.84927999e-02  7.73415820e-01  7.17564552e-01  5.58512675e-02 
 2.45733763e-05  1.50000000e+00  6.10559998e-02  7.73409540e-01  7.17570683e-01  5.58388571e-02 
 2.45733856e-05  1.50000000e+00  7.50000000e-02  7.73406851e-01  7.17573308e-01  5.58335427e-02 
 2.45733899e-05  1.49348736e+00  8.15126400e-02  7.73405593e-01  7.17574533e-01  5.58310606e-02 
 2.45733986e-05  1.48046208e+00  9.45379199e-02  7.73403081e-01  7.17576985e-01  5.58260963e-02 
 2.45734160e-05  1.45441152e+00  1.20588480e-01  7.73398058e-01  7.17581890e-01  5.58161677e-02 
 2.45734507e-05  1.40231040e+00  1.72689600e-01  7.73388010e-01  7.17591700e-01  5.57963103e-02 
 2.45735202e-05  1.29810816e+00  2.76891839e-01  7.73367914e-01  7.17611319e-01  5.57565942e-02 
 2.45736591e-05  1.08970368e+00  4.85296318e-01  7.73327719e-01  7.17650562e-01  5.56771574e-02 
 2.45739370e-05  6.72894723e-01  9.02105277e-01  7.73247318e-01  7.17729053e-01  5.55182649e-02 
 2.45742209e-05  2.47063868e-01  1.32793613e+00  7.73165161e-01  7.17809254e-01  5.53559065e-02 
 2.45744052e-05 -0.00000000e+00  1.50000000e+00  7.73111792e-01  7.17861351e-01  5.52504411e-02 
 2.45745646e-05 -0.00000000e+00  1.50000000e+00  7.73065649e-01  7.17906392e-01  5.51592574e-02 
 2.45747346e-05 -0.00000000e+00  1.50000000e+00  7.73016455e-01  7.17954407e-01  5.50620484e-02 
 2.45748924e-05 -0.00000000e+00  1.50000000e+00  7.72970742e-01  7.17999023e-01  5.49717188e-02 
 2.45752082e-05 -0.00000000e+00  1.50000000e+00  7.72879299e-01  7.18088266e-01  5.47910323e-02 
 2.45755903e-05 -0.00000000e+00  1.50000000e+00  7.72768590e-01  7.18196295e-01  5.45722952e-02 
 2.45761657e-05 -0.00000000e+00  1.50000000e+00  7.72601830e-01  7.18358972e-01  5.42428576e-02 
 2.45769837e-05 -0.00000000e+00  1.50000000e+00  7.72364583e-01  7.18590337e-01  5.37742456e-02 
 2.45786143e-05 -0.00000000e+00  1.50000000e+00  7.71891325e-01  7.19052040e-01  5.28392856e-02 
 2.45803671e-05 -0.00000000e+00  1.50000000e+00  7.71382228e-01  7.19549386e-01  5.18328424e-02 
 2.45803681e-05 -0.00000000e+00  1.50000000e+00  7.71381937e-01  7.19549670e-01  5.18322678e-02 
 2.45803701e-05 -0.00000000e+00  1.50000000e+00  7.71381356e-01  7.19550238e-01  5.18311187e-02 
 2.45803741e-05 -0.00000000e+00  1.50000000e+00  7.71380194e-01  7.19551374e-01  5.18288204e-02 
 2.45803771e-05 -0.00000000e+00  1.50000000e+00  7.71379323e-01  7.19552226e-01  5.18270966e-02 
 2.45803779e-05 -0.00000000e+00  1.50000000e+00  7.71379090e-01  7.19552453e-01  5.18266369e-02 
 2.45803795e-05 -0.00000000e+00  1.50000000e+00  7.71378625e-01  7.19552908e-01  5.18257176e-02 
 2.45803827e-05 -0.00000000e+00  1.50000000e+00  7.71377696e-01  7.19553817e-01  5.18238790e-02 
 2.45803891e-05 -0.00000000e+00  1.50000000e+00  7.71375836e-01  7.19555635e-01  5.18202016e-02 
 2.45804019e-05 -0.00000000e+00  1.50000000e+00  7.71372117e-01  7.19559270e-01  5.18128469e-02 
 2.45804275e-05 -0.00000000e+00  1.50000000e+00  7.71364680e-01  7.19566542e-01  5.17981371e-02 
 2.45804787e-05 -0.00000000e+00  1.50000000e+00  7.71349804e-01  7.19581087e-01  5.17687167e-02 
 2.45805811e-05 -0.00000000e+00  1.50000000e+00  7.71320052e-01  7.19610179e-01  5.17098721e-02 
 2.45807859e-05 -0.00000000e+00  1.50000000e+00  7.71260545e-01  7.19668378e-01  5.15921675e-02 
 2.45811955e-05 -0.00000000e+00  1.50000000e+00  7.71141524e-01  7.19784826e-01  5.13566972e-02 
 2.45820147e-05 -0.00000000e+00  1.50000000e+00  7.70903402e-01  7.20017891e-01  5.08855115e-02 
 2.45821741e-05 -0.00000000e+00  1.50000000e+00  7.70857055e-01  7.20063264e-01  5.07937902e-02 
 2.45822241e-05 -0.00000000e+00  1.50000000e+00  7.70842515e-01  7.20077499e-01  5.07650163e-02 
 2.45822405e-05 -0.00000000e+00  1.50000000e+00  7.70837751e-01  7.20082163e-01  5.07555875e-02 
 2.45822733e-05 -0.00000000e+00  1.50000000e+00  7.70828222e-01  7.20091492e-01  5.07367296e-02 
 2.45823388e-05 -0.00000000e+00  1.50000000e+00  7.70809163e-01  7.20110150e-01  5.06990123e-02 
 2.45824699e-05 -0.00000000e+00  1.50000000e+00  7.70771041e-01  7.20147470e-01  5.06235716e-02 
 2.45827320e-05 -0.00000000e+00  1.50000000e+00  7.70694783e-01  7.20222118e-01  5.04726652e-02 
 2.45832563e-05 -0.00000000e+00  1.50000000e+00  7.70542200e-01  7.20371447e-01  5.01707530e-02 
 2.45843049e-05 -0.00000000e+00  1.50000000e+00  7.70236785e-01  7.20670248e-01  4.95665367e-02 
 2.45864021e-05 -0.00000000e+00  1.50000000e+00  7.69625184e-01  7.21268573e-01  4.83566114e-02 
 2.45892857e-05 -0.00000000e+00  1.50000000e+00  7.68783007e-01  7.22092990e-01  4.66900178e-02 
 2.45892867e-05 -0.00000000e+00  1.50000000e+00  7.68782715e-01  7.22093276e-01  4.66894393e-02 
