 frequency       v(amag_db)      v(aarg)        
 2.17086923e+01 -3.58925931e+00 -5.93665220e-03 
 2.22092889e+01 -3.58925931e+00 -6.07354980e-03 
 2.27214291e+01 -3.58925931e+00 -6.21360422e-03 
 2.32453791e+01 -3.58925931e+00 -6.35688825e-03 
 2.37814113e+01 -3.58925931e+00 -6.50347637e-03 
 2.43298042e+01 -3.58925931e+00 -6.65344479e-03 
 2.48908429e+01 -3.58925931e+00 -6.80687143e-03 
 2.54648190e+01 -3.58925931e+00 -6.96383604e-03 
 2.60520309e+01 -3.58925931e+00 -7.12442021e-03 
 2.66527837e+01 -3.58925931e+00 -7.28870742e-03 
 2.72673897e+01 -3.58925931e+00 -7.45678305e-03 
 2.78961683e+01 -3.58925931e+00 -7.62873445e-03 
 2.85394464e+01 -3.58925931e+00 -7.80465100e-03 
 2.91975583e+01 -3.58925931e+00 -7.98462415e-03 
 2.98708461e+01 -3.58925931e+00 -8.16874743e-03 
 3.05596598e+01 -3.58925931e+00 -8.35711654e-03 
 3.12643573e+01 -3.58925931e+00 -8.54982939e-03 
 3.19853049e+01 -3.58925931e+00 -8.74698614e-03 
 3.27228774e+01 -3.58925931e+00 -8.94868928e-03 
 3.34774581e+01 -3.58925931e+00 -9.15504365e-03 
 3.42494392e+01 -3.58925931e+00 -9.36615648e-03 
 3.50392221e+01 -3.58925931e+00 -9.58213752e-03 
 3.58472171e+01 -3.58925931e+00 -9.80309903e-03 
 3.66738442e+01 -3.58925931e+00 -1.00291558e-02 
 3.75195331e+01 -3.58925931e+00 -1.02604255e-02 
 3.83847234e+01 -3.58925931e+00 -1.04970281e-02 
 3.92698648e+01 -3.58925931e+00 -1.07390867e-02 
 4.01754173e+01 -3.58925931e+00 -1.09867272e-02 
 4.11018515e+01 -3.58925931e+00 -1.12400781e-02 
 4.20496491e+01 -3.58925931e+00 -1.14992713e-02 
 4.30193027e+01 -3.58925931e+00 -1.17644414e-02 
 4.40113162e+01 -3.58925931e+00 -1.20357262e-02 
 4.50262052e+01 -3.58925931e+00 -1.23132668e-02 
 4.60644974e+01 -3.58925931e+00 -1.25972074e-02 
 4.71267322e+01 -3.58925931e+00 -1.28876956e-02 
 4.82134619e+01 -3.58925932e+00 -1.31848824e-02 
 4.93252513e+01 -3.58925932e+00 -1.34889222e-02 
 5.04626783e+01 -3.58925931e+00 -1.37999731e-02 
 5.16263340e+01 -3.58925932e+00 -1.41181968e-02 
 5.28168234e+01 -3.58925932e+00 -1.44437586e-02 
 5.40347650e+01 -3.58925932e+00 -1.47768278e-02 
 5.52807921e+01 -3.58925932e+00 -1.51175775e-02 
 5.65555523e+01 -3.58925932e+00 -1.54661847e-02 
 5.78597080e+01 -3.58925932e+00 -1.58228308e-02 
 5.91939372e+01 -3.58925932e+00 -1.61877010e-02 
 6.05589334e+01 -3.58925932e+00 -1.65609850e-02 
 6.19554061e+01 -3.58925932e+00 -1.69428768e-02 
 6.33840810e+01 -3.58925932e+00 -1.73335750e-02 
 6.48457008e+01 -3.58925932e+00 -1.77332825e-02 
 6.63410251e+01 -3.58925932e+00 -1.81422072e-02 
 6.78708313e+01 -3.58925932e+00 -1.85605617e-02 
 6.94359143e+01 -3.58925932e+00 -1.89885632e-02 
 7.10370877e+01 -3.58925932e+00 -1.94264343e-02 
 7.26751838e+01 -3.58925932e+00 -1.98744027e-02 
 7.43510539e+01 -3.58925933e+00 -2.03327011e-02 
 7.60655691e+01 -3.58925933e+00 -2.08015677e-02 
 7.78196206e+01 -3.58925933e+00 -2.12812462e-02 
 7.96141200e+01 -3.58925933e+00 -2.17719860e-02 
 8.14500001e+01 -3.58925933e+00 -2.22740421e-02 
 8.33282151e+01 -3.58925933e+00 -2.27876755e-02 
 8.52497412e+01 -3.58925933e+00 -2.33131532e-02 
 8.72155772e+01 -3.58925934e+00 -2.38507482e-02 
 8.92267449e+01 -3.58925934e+00 -2.44007400e-02 
 9.12842895e+01 -3.58925934e+00 -2.49634145e-02 
 9.33892805e+01 -3.58925934e+00 -2.55390641e-02 
 9.55428121e+01 -3.58925934e+00 -2.61279881e-02 
 9.77460036e+01 -3.58925934e+00 -2.67304924e-02 
 1.00000000e+02 -3.58925934e+00 -2.73468904e-02 
 1.02305973e+02 -3.58925934e+00 -2.79775023e-02 
 1.04665121e+02 -3.58925935e+00 -2.86226560e-02 
 1.07078670e+02 -3.58925935e+00 -2.92826867e-02 
 1.09547876e+02 -3.58925935e+00 -2.99579376e-02 
 1.12074020e+02 -3.58925935e+00 -3.06487595e-02 
 1.14658417e+02 -3.58925935e+00 -3.13555117e-02 
 1.17302409e+02 -3.58925936e+00 -3.20785613e-02 
 1.20007371e+02 -3.58925936e+00 -3.28182844e-02 
 1.22774708e+02 -3.58925936e+00 -3.35750651e-02 
 1.25605860e+02 -3.58925936e+00 -3.43492971e-02 
 1.28502297e+02 -3.58925937e+00 -3.51413827e-02 
 1.31465525e+02 -3.58925937e+00 -3.59517335e-02 
 1.34497085e+02 -3.58925937e+00 -3.67807708e-02 
 1.37598551e+02 -3.58925938e+00 -3.76289255e-02 
 1.40771537e+02 -3.58925938e+00 -3.84966384e-02 
 1.44017690e+02 -3.58925938e+00 -3.93843605e-02 
 1.47338699e+02 -3.58925938e+00 -4.02925533e-02 
 1.50736290e+02 -3.58925939e+00 -4.12216888e-02 
 1.54212228e+02 -3.58925939e+00 -4.21722498e-02 
 1.57768320e+02 -3.58925940e+00 -4.31447306e-02 
 1.61406415e+02 -3.58925940e+00 -4.41396365e-02 
 1.65128404e+02 -3.58925941e+00 -4.51574847e-02 
 1.68936220e+02 -3.58925941e+00 -4.61988042e-02 
 1.72831844e+02 -3.58925941e+00 -4.72641362e-02 
 1.76817299e+02 -3.58925942e+00 -4.83540346e-02 
 1.80894658e+02 -3.58925942e+00 -4.94690656e-02 
 1.85066040e+02 -3.58925943e+00 -5.06098090e-02 
 1.89333613e+02 -3.58925944e+00 -5.17768577e-02 
 1.93699595e+02 -3.58925944e+00 -5.29708182e-02 
 1.98166255e+02 -3.58925945e+00 -5.41923110e-02 
 2.02735916e+02 -3.58925945e+00 -5.54419712e-02 
 2.07410951e+02 -3.58925946e+00 -5.67204483e-02 
 2.12193792e+02 -3.58925947e+00 -5.80284067e-02 
 2.17086923e+02 -3.58925947e+00 -5.93665263e-02 
 2.22092889e+02 -3.58925948e+00 -6.07355025e-02 
 2.27214291e+02 -3.58925949e+00 -6.21360470e-02 
 2.32453791e+02 -3.58925950e+00 -6.35688877e-02 
 2.37814113e+02 -3.58925951e+00 -6.50347694e-02 
 2.43298042e+02 -3.58925952e+00 -6.65344539e-02 
 2.48908429e+02 -3.58925953e+00 -6.80687207e-02 
 2.54648190e+02 -3.58925954e+00 -6.96383673e-02 
 2.60520309e+02 -3.58925955e+00 -7.12442096e-02 
 2.66527837e+02 -3.58925956e+00 -7.28870822e-02 
 2.72673897e+02 -3.58925957e+00 -7.45678390e-02 
 2.78961683e+02 -3.58925958e+00 -7.62873536e-02 
 2.85394464e+02 -3.58925960e+00 -7.80465198e-02 
 2.91975583e+02 -3.58925961e+00 -7.98462520e-02 
 2.98708461e+02 -3.58925962e+00 -8.16874853e-02 
 3.05596598e+02 -3.58925964e+00 -8.35711773e-02 
 3.12643573e+02 -3.58925965e+00 -8.54983066e-02 
 3.19853049e+02 -3.58925967e+00 -8.74698752e-02 
 3.27228774e+02 -3.58925969e+00 -8.94869075e-02 
 3.34774581e+02 -3.58925970e+00 -9.15504521e-02 
 3.42494392e+02 -3.58925972e+00 -9.36615816e-02 
 3.50392221e+02 -3.58925974e+00 -9.58213931e-02 
 3.58472171e+02 -3.58925976e+00 -9.80310094e-02 
 3.66738442e+02 -3.58925978e+00 -1.00291579e-01 
 3.75195331e+02 -3.58925981e+00 -1.02604277e-01 
 3.83847234e+02 -3.58925983e+00 -1.04970305e-01 
 3.92698648e+02 -3.58925985e+00 -1.07390893e-01 
 4.01754173e+02 -3.58925988e+00 -1.09867299e-01 
 4.11018515e+02 -3.58925991e+00 -1.12400810e-01 
 4.20496491e+02 -3.58925994e+00 -1.14992744e-01 
 4.30193027e+02 -3.58925996e+00 -1.17644447e-01 
 4.40113162e+02 -3.58925999e+00 -1.20357298e-01 
 4.50262052e+02 -3.58926003e+00 -1.23132706e-01 
