time,vinp,vinn,voutp,voutn,vout
2.385925750000000083e-05,2.365134710000000029e-01,1.188486530000000041e+00,9.733772090000000210e-01,5.388695669999999938e-01,4.345076420000000272e-01
2.385936870000000102e-05,4.032370550000000109e-01,1.021762950000000059e+00,9.733504349999999583e-01,5.388913400000000520e-01,4.344590959999999891e-01
2.385959099999999976e-05,7.366842209999999724e-01,6.883157789999999610e-01,9.732968870000000550e-01,5.389348830000000312e-01,4.343620040000000238e-01
2.385990800000000026e-05,1.212223940000000111e+00,2.127760609999999886e-01,9.732205170000000072e-01,5.389969799999999589e-01,4.342235369999999928e-01
2.386010889999999845e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.731721209999999456e-01,5.390363240000000111e-01,4.341357980000000172e-01
2.386026449999999877e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.731346400000000507e-01,5.390667930000000441e-01,4.340678470000000067e-01
2.386043589999999964e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.730933400000000288e-01,5.391003650000000258e-01,4.339929739999999758e-01
2.386059389999999850e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.730552709999999994e-01,5.391313079999999758e-01,4.339239619999999964e-01
2.386090989999999960e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.729791330000000515e-01,5.391931930000000150e-01,4.337859399999999810e-01
2.386128860000000156e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.728879160000000192e-01,5.392673399999999839e-01,4.336205759999999798e-01
2.386185539999999934e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.727513810000000261e-01,5.393783699999999959e-01,4.333730109999999747e-01
2.386265620000000060e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.725586120000000445e-01,5.395352589999999893e-01,4.330233529999999997e-01
2.386424079999999992e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.721772950000000524e-01,5.398457650000000330e-01,4.323315300000000194e-01
2.386608139999999952e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717344719999999603e-01,5.402061710000000128e-01,4.315283010000000030e-01
2.386608239999999891e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717342310000000039e-01,5.402063670000000206e-01,4.315278639999999832e-01
2.386608440000000109e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717337499999999517e-01,5.402067579999999536e-01,4.315269919999999981e-01
2.386608839999999866e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717327879999999585e-01,5.402075410000000133e-01,4.315252470000000007e-01
2.386609140000000022e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717320659999999499e-01,5.402081279999999541e-01,4.315239379999999958e-01
2.386609219999999974e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717318740000000510e-01,5.402082849999999548e-01,4.315235889999999852e-01
2.386609379999999876e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717314889999999483e-01,5.402085979999999843e-01,4.315228910000000195e-01
2.386609700000000021e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717307189999999650e-01,5.402092250000000151e-01,4.315214940000000055e-01
2.386610339999999971e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717291789999999985e-01,5.402104770000000222e-01,4.315187019999999762e-01
2.386611619999999870e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717261000000000370e-01,5.402129829999999799e-01,4.315131170000000016e-01
2.386614180000000009e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717199420000000032e-01,5.402179940000000347e-01,4.315019480000000240e-01
2.386619299999999947e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.717076249999999638e-01,5.402280149999999503e-01,4.314796089999999862e-01
2.386629540000000162e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.716829900000000242e-01,5.402480570000000037e-01,4.314349330000000204e-01
2.386650019999999914e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.716337200000000340e-01,5.402881349999999472e-01,4.313455849999999758e-01
2.386690980000000096e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.715351800000000537e-01,5.403682770000000080e-01,4.311669029999999903e-01
2.386772900000000121e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.713381279999999673e-01,5.405285290000000353e-01,4.308095989999999875e-01
2.386788839999999921e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712997909999999679e-01,5.405597070000000004e-01,4.307400840000000231e-01
2.386793839999999932e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712877669999999686e-01,5.405694869999999597e-01,4.307182789999999817e-01
2.386795479999999952e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712838259999999613e-01,5.405726920000000213e-01,4.307111350000000227e-01
2.386798759999999992e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712759460000000011e-01,5.405791009999999508e-01,4.306968449999999948e-01
2.386805309999999908e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712601849999999981e-01,5.405919190000000318e-01,4.306682660000000218e-01
2.386818419999999904e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.712286660000000182e-01,5.406175560000000546e-01,4.306111100000000191e-01
2.386844630000000070e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.711656339999999998e-01,5.406688299999999892e-01,4.304968040000000107e-01
2.386897059999999889e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.710395990000000310e-01,5.407713849999999933e-01,4.302682150000000094e-01
2.387001919999999866e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.707876420000000062e-01,5.409765149999999911e-01,4.298111279999999867e-01
2.387211629999999994e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.702840470000000384e-01,5.413867820000000108e-01,4.288972640000000003e-01
2.387500000000000096e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695919880000000157e-01,5.419509219999999461e-01,4.276410660000000141e-01
2.387500100000000035e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695917480000000310e-01,5.419511169999999822e-01,4.276406300000000216e-01
2.387500299999999913e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695912679999999506e-01,5.419515089999999979e-01,4.276397590000000082e-01
2.387500700000000009e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695903080000000118e-01,5.419522909999999749e-01,4.276380169999999814e-01
2.387501000000000166e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695895890000000295e-01,5.419528780000000268e-01,4.276367099999999755e-01
2.387501080000000117e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695893970000000195e-01,5.419530350000000274e-01,4.276363619999999921e-01
2.387501240000000020e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695890129999999996e-01,5.419533479999999459e-01,4.276356649999999981e-01
2.387501560000000164e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695882449999999597e-01,5.419539740000000050e-01,4.276342710000000102e-01
2.387502200000000114e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695867099999999628e-01,5.419552260000000121e-01,4.276314829999999789e-01
2.387503480000000014e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695836389999999971e-01,5.419577309999999981e-01,4.276259079999999990e-01
2.387506040000000152e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695774969999999549e-01,5.419627390000000267e-01,4.276147579999999837e-01
2.387511160000000090e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695652129999999813e-01,5.419727570000000272e-01,4.275924560000000096e-01
2.387521399999999967e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.695406460000000060e-01,5.419927919999999455e-01,4.275478540000000049e-01
2.387541880000000058e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.694915120000000552e-01,5.420328629999999759e-01,4.274586499999999956e-01
2.387582839999999901e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.693932560000000365e-01,5.421130159999999476e-01,4.272802399999999778e-01
2.387655700000000010e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.692185020000000373e-01,5.422556280000000450e-01,4.269628739999999922e-01
2.387663889999999946e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691988559999999975e-01,5.422716659999999855e-01,4.269271900000000119e-01
2.387680279999999982e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691595640000000289e-01,5.423037419999999775e-01,4.268558219999999959e-01
2.387680700000000065e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691585470000000369e-01,5.423045720000000403e-01,4.268539749999999966e-01
2.387681550000000057e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691565140000000245e-01,5.423062330000000264e-01,4.268502809999999981e-01
2.387683239999999877e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691524459999999452e-01,5.423095530000000553e-01,4.268428930000000010e-01
2.387685700000000076e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691465559999999924e-01,5.423143620000000498e-01,4.268321950000000253e-01
2.387686039999999869e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691457430000000040e-01,5.423150260000000333e-01,4.268307170000000261e-01
2.387686720000000134e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691441160000000554e-01,5.423163540000000005e-01,4.268277619999999994e-01
2.387688070000000161e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691408620000000473e-01,5.423190100000000458e-01,4.268218520000000016e-01
2.387690700000000087e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.691345660000000306e-01,5.423241509999999765e-01,4.268104149999999986e-01
2.387690970000000092e-05,1.500000000000000000e+00,4.070399910000000419e-03,9.691339159999999842e-01,5.423246830000000296e-01,4.268092330000000101e-01
2.387691510000000103e-05,1.500000000000000000e+00,1.221119969999999964e-02,9.691326139999999478e-01,5.423257460000000529e-01,4.268068680000000059e-01
2.387692599999999949e-05,1.500000000000000000e+00,2.849279929999999975e-02,9.691300109999999579e-01,5.423278710000000169e-01,4.268021399999999965e-01
2.387694770000000155e-05,1.500000000000000000e+00,6.105599860000000129e-02,9.691248040000000064e-01,5.423321199999999731e-01,4.267926839999999777e-01
2.387695700000000098e-05,1.500000000000000000e+00,7.499999999999999722e-02,9.691225749999999861e-01,5.423339400000000143e-01,4.267886340000000001e-01
2.387696130000000006e-05,1.493487360000000042e+00,8.151263979999999465e-02,9.691215319999999522e-01,5.423347889999999838e-01,4.267867430000000240e-01
2.387696999999999986e-05,1.480462079999999903e+00,9.453791949999999777e-02,9.691194499999999934e-01,5.423364889999999772e-01,4.267829599999999890e-01
2.387698739999999945e-05,1.454411520000000069e+00,1.205884789999999984e-01,9.691152849999999930e-01,5.423398889999999639e-01,4.267753950000000018e-01
2.387702210000000038e-05,1.402310399999999957e+00,1.726895979999999997e-01,9.691069549999999921e-01,5.423466900000000201e-01,4.267602650000000275e-01
2.387709160000000050e-05,1.298108159999999955e+00,2.768918349999999751e-01,9.690902949999999905e-01,5.423602910000000499e-01,4.267300039999999961e-01
2.387723049999999911e-05,1.089703689999999892e+00,4.852963109999999802e-01,9.690569740000000154e-01,5.423874939999999700e-01,4.266694799999999899e-01
2.387750840000000134e-05,6.728947389999999640e-01,9.021052609999999916e-01,9.689903330000000370e-01,5.424419019999999758e-01,4.265484310000000057e-01
2.387779229999999992e-05,2.470638800000000135e-01,1.327936119999999942e+00,9.689222469999999587e-01,5.424974909999999984e-01,4.264247549999999887e-01
2.387797669999999967e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.688780249999999761e-01,5.425335980000000058e-01,4.263444259999999986e-01
2.387813610000000106e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.688397939999999764e-01,5.425648140000000064e-01,4.262749800000000255e-01
2.387830600000000116e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.687990389999999730e-01,5.425980889999999501e-01,4.262009500000000228e-01
2.387846389999999838e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.687611710000000320e-01,5.426290080000000238e-01,4.261321630000000082e-01
2.387877960000000136e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.686854310000000412e-01,5.426908470000000317e-01,4.259945829999999822e-01
2.387916179999999950e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.685937470000000049e-01,5.427656929999999935e-01,4.258280540000000114e-01
2.387973710000000058e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.684556659999999928e-01,5.428783719999999979e-01,4.255772939999999949e-01
2.388055510000000156e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.682592530000000419e-01,5.430385610000000307e-01,4.252206920000000112e-01
2.388218570000000002e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.678675869999999737e-01,5.433580569999999499e-01,4.245095300000000238e-01
2.388393860000000040e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674465100000000373e-01,5.437020649999999566e-01,4.237444450000000251e-01
2.388393959999999980e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674462700000000526e-01,5.437022609999999645e-01,4.237440089999999770e-01
2.388394159999999858e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674457890000000004e-01,5.437026539999999519e-01,4.237431349999999930e-01
2.388394559999999954e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674448279999999789e-01,5.437034400000000378e-01,4.237413890000000238e-01
2.388394860000000110e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674441080000000248e-01,5.437040290000000331e-01,4.237400789999999917e-01
2.388394940000000062e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674439150000000431e-01,5.437041860000000337e-01,4.237397290000000094e-01
2.388395099999999965e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674435310000000232e-01,5.437045000000000350e-01,4.237390309999999882e-01
2.388395420000000109e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674427620000000116e-01,5.437051290000000092e-01,4.237376330000000024e-01
2.388396060000000059e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674412249999999602e-01,5.437063859999999860e-01,4.237348389999999743e-01
2.388397339999999959e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674381499999999967e-01,5.437089000000000505e-01,4.237292489999999745e-01
2.388399900000000097e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674319999999999586e-01,5.437139290000000402e-01,4.237180709999999739e-01
2.388405020000000035e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.674196999999999935e-01,5.437239870000000197e-01,4.236957129999999738e-01
2.388415259999999911e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.673951010000000350e-01,5.437441060000000048e-01,4.236509949999999747e-01
2.388435740000000002e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.673459039999999787e-01,5.437843519999999709e-01,4.235615520000000078e-01
2.388476699999999845e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.672475139999999749e-01,5.438648769999999688e-01,4.233826370000000061e-01
2.388558619999999871e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.670507160000000324e-01,5.440260289999999666e-01,4.230246870000000103e-01
2.388579560000000021e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.670004039999999801e-01,5.440672410000000347e-01,4.229331630000000009e-01
2.388584560000000032e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.669883900000000310e-01,5.440770820000000452e-01,4.229113070000000141e-01
2.388586200000000052e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.669844530000000216e-01,5.440803069999999853e-01,4.229041459999999808e-01
2.388589469999999928e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.669765790000000028e-01,5.440867569999999764e-01,4.228898220000000263e-01
2.388596030000000007e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.669608309999999651e-01,5.440996569999999588e-01,4.228611740000000063e-01
2.388609129999999840e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.669293329999999465e-01,5.441254580000000063e-01,4.228038749999999957e-01
2.388635349999999831e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.668663269999999699e-01,5.441770630000000164e-01,4.226892640000000090e-01
2.388687779999999988e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.667402739999999550e-01,5.442802820000000041e-01,4.224599909999999792e-01
2.388792630000000140e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.664880070000000378e-01,5.444867629999999847e-01,4.220012439999999976e-01
2.389002350000000093e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.659830019999999795e-01,5.449000189999999577e-01,4.210829830000000218e-01
2.389285710000000021e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.653000040000000448e-01,5.454592099999999721e-01,4.198407929999999899e-01
2.389285809999999960e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652997629999999774e-01,5.454594080000000345e-01,4.198403549999999984e-01
2.389286009999999838e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652992799999999818e-01,5.454598029999999653e-01,4.198394770000000165e-01
2.389286409999999934e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652983160000000451e-01,5.454605930000000491e-01,4.198377229999999960e-01
2.389286710000000091e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652975919999999821e-01,5.454611860000000423e-01,4.198364059999999953e-01
2.389286790000000042e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652973990000000004e-01,5.454613440000000146e-01,4.198360560000000130e-01
2.389286949999999945e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652970130000000371e-01,5.454616599999999593e-01,4.198353539999999939e-01
2.389287270000000089e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652962419999999710e-01,5.454622919999999597e-01,4.198339500000000113e-01
2.389287910000000039e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652946980000000066e-01,5.454635559999999606e-01,4.198311419999999905e-01
2.389289189999999939e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652916110000000494e-01,5.454660839999999622e-01,4.198255269999999761e-01
2.389291750000000077e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652854379999999956e-01,5.454711410000000482e-01,4.198142970000000029e-01
2.389296870000000015e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652730899999999448e-01,5.454812549999999982e-01,4.197918350000000021e-01
2.389307109999999892e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.652483939999999540e-01,5.455014830000000092e-01,4.197469110000000003e-01
2.389327589999999983e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.651990010000000009e-01,5.455419440000000009e-01,4.196570570000000000e-01
2.389368550000000164e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.651002189999999814e-01,5.456228920000000260e-01,4.194773279999999827e-01
2.389441409999999935e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.649245039999999607e-01,5.457669480000000295e-01,4.191575559999999867e-01
2.389449610000000035e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.649047469999999516e-01,5.457831509999999664e-01,4.191215970000000124e-01
2.389465989999999907e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648652330000000443e-01,5.458155569999999512e-01,4.190496759999999821e-01
2.389466409999999990e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648642099999999999e-01,5.458163959999999815e-01,4.190478149999999902e-01
2.389467259999999982e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648621649999999939e-01,5.458180729999999592e-01,4.190440919999999791e-01
2.389468959999999965e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648580749999999817e-01,5.458214279999999974e-01,4.190366469999999843e-01
2.389471410000000001e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648521509999999912e-01,5.458262860000000494e-01,4.190258649999999974e-01
2.389471750000000133e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648513330000000332e-01,5.458269569999999460e-01,4.190243759999999762e-01
2.389472430000000059e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648496970000000061e-01,5.458282989999999613e-01,4.190213979999999894e-01
2.389473789999999910e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648464249999999520e-01,5.458309829999999918e-01,4.190154420000000157e-01
2.389476410000000012e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.648400919999999825e-01,5.458361760000000062e-01,4.190039159999999763e-01
2.389476689999999842e-05,-0.000000000000000000e+00,1.495929599999999970e+00,9.648394369999999665e-01,5.458367119999999462e-01,4.190027250000000203e-01
2.389477229999999853e-05,-0.000000000000000000e+00,1.487788799999999911e+00,9.648381280000000171e-01,5.458377850000000198e-01,4.190003420000000256e-01
2.389478309999999874e-05,-0.000000000000000000e+00,1.471507200000000015e+00,9.648355100000000073e-01,5.458399329999999994e-01,4.189955770000000079e-01
2.389480480000000080e-05,-0.000000000000000000e+00,1.438944000000000001e+00,9.648302749999999595e-01,5.458442279999999869e-01,4.189860469999999726e-01
2.389481410000000023e-05,-0.000000000000000000e+00,1.425000000000000044e+00,9.648280329999999738e-01,5.458460670000000459e-01,4.189819659999999835e-01
2.389481850000000094e-05,6.512639980000000176e-03,1.418487360000000086e+00,9.648269870000000248e-01,5.458469270000000373e-01,4.189800599999999875e-01
2.389482720000000074e-05,1.953791989999999895e-02,1.405462079999999947e+00,9.648248919999999895e-01,5.458486449999999657e-01,4.189762479999999956e-01
2.389484449999999870e-05,4.558847979999999800e-02,1.379411519999999891e+00,9.648207039999999735e-01,5.458520799999999618e-01,4.189686240000000117e-01
2.389487930000000127e-05,9.768959959999999609e-02,1.327310400000000001e+00,9.648123259999999979e-01,5.458589510000000367e-01,4.189533750000000167e-01
2.389494869999999975e-05,2.018918389999999896e-01,1.223108160000000000e+00,9.647955710000000185e-01,5.458726940000000472e-01,4.189228770000000268e-01
2.389508769999999999e-05,4.102963179999999932e-01,1.014703679999999997e+00,9.647620590000000051e-01,5.459001789999999854e-01,4.188618800000000197e-01
2.389536550000000059e-05,8.271052770000000276e-01,5.978947230000000168e-01,9.646950290000000372e-01,5.459551519999999991e-01,4.187398769999999826e-01
2.389564939999999917e-05,1.252935050000000050e+00,1.720649529999999927e-01,9.646265400000000323e-01,5.460113159999999688e-01,4.186152229999999808e-01
2.389583379999999892e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.645820499999999686e-01,5.460477950000000025e-01,4.185342550000000217e-01
2.389599320000000031e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.645435860000000083e-01,5.460793299999999739e-01,4.184642570000000061e-01
2.389616310000000041e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.645025830000000244e-01,5.461129460000000435e-01,4.183896360000000092e-01
2.389632100000000102e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.644644820000000118e-01,5.461441809999999508e-01,4.183203010000000055e-01
2.389663670000000061e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.643882750000000170e-01,5.462066519999999592e-01,4.181816230000000023e-01
2.389701889999999875e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.642960369999999948e-01,5.462822710000000415e-01,4.180137660000000088e-01
2.389759430000000146e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.641571799999999470e-01,5.463961600000000196e-01,4.177610199999999829e-01
2.389841229999999905e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.639598139999999704e-01,5.465581729999999805e-01,4.174016400000000182e-01
2.390004279999999927e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.635664470000000481e-01,5.468812389999999635e-01,4.166852079999999736e-01
2.390179569999999965e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631434330000000488e-01,5.472284710000000496e-01,4.159149619999999992e-01
2.390179669999999905e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631431910000000096e-01,5.472286690000000009e-01,4.159145229999999804e-01
2.390179870000000122e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631427089999999858e-01,5.472290650000000145e-01,4.159136440000000268e-01
2.390180269999999879e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631417429999999946e-01,5.472298570000000417e-01,4.159118860000000084e-01
2.390180570000000035e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631410190000000426e-01,5.472304510000000066e-01,4.159105679999999805e-01
2.390180649999999987e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631408259999999499e-01,5.472306099999999507e-01,4.159102159999999992e-01
2.390180809999999890e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631404399999999866e-01,5.472309269999999781e-01,4.159095130000000085e-01
2.390181130000000034e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631396669999999771e-01,5.472315610000000330e-01,4.159081070000000269e-01
2.390181769999999984e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631381230000000127e-01,5.472328279999999490e-01,4.159052939999999809e-01
2.390183049999999884e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631350330000000293e-01,5.472353639999999464e-01,4.158996690000000274e-01
2.390185610000000022e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631288540000000342e-01,5.472404339999999978e-01,4.158884199999999809e-01
2.390190729999999960e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.631164949999999614e-01,5.472505749999999614e-01,4.158659200000000000e-01
2.390200969999999836e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.630917770000000377e-01,5.472708569999999995e-01,4.158209210000000100e-01
2.390221449999999927e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.630423380000000533e-01,5.473114159999999950e-01,4.157309220000000027e-01
2.390262410000000109e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.629434510000000058e-01,5.473925280000000448e-01,4.155509230000000165e-01
2.390344330000000134e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.627456699999999978e-01,5.475547459999999811e-01,4.151909240000000167e-01
2.390360269999999935e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.627071860000000481e-01,5.475863109999999923e-01,4.151208750000000003e-01
2.390365269999999946e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.626951150000000457e-01,5.475962130000000538e-01,4.150989019999999918e-01
2.390366909999999966e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.626911590000000185e-01,5.475994570000000117e-01,4.150917020000000068e-01
2.390370190000000005e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.626832480000000469e-01,5.476059460000000101e-01,4.150773019999999813e-01
2.390376739999999921e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.626674259999999927e-01,5.476189240000000069e-01,4.150485019999999858e-01
2.390389849999999917e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.626357829999999671e-01,5.476448809999999723e-01,4.149909019999999948e-01
2.390416060000000084e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.625725000000000531e-01,5.476967990000000119e-01,4.148757009999999856e-01
2.390468489999999902e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.624459499999999945e-01,5.478006530000000263e-01,4.146452979999999955e-01
2.390573349999999879e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.621929099999999568e-01,5.480084280000000474e-01,4.141844820000000205e-01
2.390783060000000007e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.616869329999999660e-01,5.484241650000000190e-01,4.132627680000000026e-01
2.391071430000000109e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609911370000000508e-01,5.489962029999999604e-01,4.119949350000000066e-01
2.391071530000000048e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609908959999999833e-01,5.489964010000000227e-01,4.119944950000000161e-01
2.391071729999999927e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609904129999999878e-01,5.489967980000000081e-01,4.119936149999999797e-01
2.391072130000000023e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609894479999999684e-01,5.489975919999999787e-01,4.119918559999999896e-01
