frequency,mag_dB,phase_deg
4.036453929676048458e+06,-6.073640463318345439e+01,-2.586255304809099584e+02
4.120975190973295830e+06,-6.127640415230747806e+01,-2.588595770012415187e+02
4.207266283844437450e+06,-6.181640372765557601e+01,-2.590887770179377867e+02
4.295364267648863606e+06,-6.235640335265393475e+01,-2.593132327803027692e+02
4.385306977749851532e+06,-6.289640302149754802e+01,-2.595330442628059586e+02
4.477133041763623245e+06,-6.343640272905997080e+01,-2.597483092230382908e+02
4.570881896148742177e+06,-6.397640247081415765e+01,-2.599591232577422488e+02
4.666593803142881952e+06,-6.451640224276250990e+01,-2.601655798570039906e+02
4.764309868054156192e+06,-6.505640204137468174e+01,-2.603677704566931084e+02
4.864072056914608926e+06,-6.559640186353307456e+01,-2.605657844892284629e+02
4.965923214503358118e+06,-6.613640170648477579e+01,-2.607597094327443301e+02
5.069907082747033797e+06,-6.667640156779850713e+01,-2.609496308587270050e+02
5.176068319505671039e+06,-6.721640144532752004e+01,-2.611356324781886542e+02
5.284452517751802690e+06,-6.775640133717583069e+01,-2.613177961864394092e+02
5.395106225151267834e+06,-6.829640124166920145e+01,-2.614962021065173303e+02
5.508076964054029435e+06,-6.883640115732927711e+01,-2.616709286313325151e+02
5.623413251903478988e+06,-6.937640108285032170e+01,-2.618420524645756018e+02
5.741164622073268518e+06,-6.991640101707949384e+01,-2.620096486604427923e+02
5.861381645140283741e+06,-7.045640095899861421e+01,-2.621737906622222454e+02
5.984115950603186153e+06,-7.099640090770849099e+01,-2.623345503397878247e+02
6.109420249055714346e+06,-7.153640086241527740e+01,-2.624919980260414718e+02
6.237348354824191891e+06,-7.207640082241775303e+01,-2.626462025523441639e+02
6.367955209079149179e+06,-7.261640078709667989e+01,-2.627972312829733710e+02
6.501296903430902399e+06,-7.315640075590539482e+01,-2.629451501486431084e+02
6.637430704019076191e+06,-7.369640072836097033e+01,-2.630900236791209750e+02
6.776415076106742956e+06,-7.423640070403708080e+01,-2.632319150349733263e+02
6.918309709189362824e+06,-7.477640068255713857e+01,-2.633708860384710988e+02
7.063175542629607953e+06,-7.531640066358858121e+01,-2.635069972036848753e+02
7.211074791828989983e+06,-7.585640064683788353e+01,-2.636403077657961944e+02
7.362070974947345443e+06,-7.639640063204564058e+01,-2.637708757096539216e+02
7.516228940182045102e+06,-7.693640061898294391e+01,-2.638987577975988188e+02
7.673614893618186004e+06,-7.747640060744754464e+01,-2.640240095965821752e+02
7.834296427662104368e+06,-7.801640059726081233e+01,-2.641466855046003275e+02
7.998342550070275553e+06,-7.855640058826516281e+01,-2.642668387764687736e+02
8.165823713585906662e+06,-7.909640058032123022e+01,-2.643845215489544671e+02
8.336811846196331084e+06,-7.963640057330616173e+01,-2.644997848652897687e+02
8.511380382023759186e+06,-8.017640056711128693e+01,-2.646126786990841993e+02
8.689604292863002047e+06,-8.071640056164068255e+01,-2.647232519776546837e+02
8.871560120379598811e+06,-8.125640055680973717e+01,-2.648315526047909430e+02
9.057326008981997147e+06,-8.179640055254364484e+01,-2.649376274829733120e+02
9.246981739382211119e+06,-8.233640054877626824e+01,-2.650415225350591300e+02
9.440608762859225273e+06,-8.287640054544944235e+01,-2.651432827254537870e+02
9.638290236239684746e+06,-8.341640054251152492e+01,-2.652429520807807535e+02
9.840111057611323893e+06,-8.395640053991718332e+01,-2.653405737100653141e+02
1.004615790278394707e+07,-8.449640053762615821e+01,-2.654361898244463873e+02
1.025651926251405850e+07,-8.503640053560295087e+01,-2.655298417564284819e+02
1.047128548050898500e+07,-8.557640053381634004e+01,-2.656215699786883420e+02
1.069054879222655296e+07,-8.611640053223857194e+01,-2.657114141224466266e+02
1.091440336448754929e+07,-8.665640053084533179e+01,-2.657994129954185496e+02
1.114294533591729030e+07,-8.719640052961497645e+01,-2.658856045993534281e+02
1.137627285823428631e+07,-8.773640052852843496e+01,-2.659700261471743374e+02
1.161448613840341382e+07,-8.827640052756899536e+01,-2.660527140797302081e+02
1.185768748167159781e+07,-8.881640052672170782e+01,-2.661337040821676396e+02
1.210598133550480381e+07,-8.935640052597346994e+01,-2.662130310999353924e+02
1.235947433444509469e+07,-8.989640052531272829e+01,-2.662907293544292315e+02
1.261827534590668045e+07,-9.043640052472922264e+01,-2.663668323582868993e+02
1.288249551693132333e+07,-9.097640052421397172e+01,-2.664413729303425384e+02
1.315224832192237675e+07,-9.151640052375896062e+01,-2.665143832102486385e+02
1.342764961137861572e+07,-9.205640052335711232e+01,-2.665858946727743159e+02
1.370881766164852306e+07,-9.259640052300228774e+01,-2.666559381417880559e+02
1.399587322572614998e+07,-9.313640052268891623e+01,-2.667245438039321357e+02
1.428893958511100709e+07,-9.367640052241220872e+01,-2.667917412219971425e+02
1.458814260275347158e+07,-9.421640052216787353e+01,-2.668575593480038037e+02
1.489361077710912377e+07,-9.475640052195204532e+01,-2.669220265359984978e+02
1.520547529732493870e+07,-9.529640052176149823e+01,-2.669851705545705158e+02
1.552387009958081692e+07,-9.583640052159324796e+01,-2.670470185990970435e+02
1.584893192461110838e+07,-9.637640052144460867e+01,-2.671075973037224003e+02
1.618080037643064745e+07,-9.691640052131340610e+01,-2.671669327530783562e+02
1.651961798229011521e+07,-9.745640052119748020e+01,-2.672250504937510982e+02
1.686553025388738886e+07,-9.799640052109516830e+01,-2.672819755455011546e+02
1.721868574986005947e+07,-9.853640052100480773e+01,-2.673377324122423033e+02
1.757923613958689570e+07,-9.907640052092497740e+01,-2.673923450927839554e+02
1.794733626832524687e+07,-9.961640052085451202e+01,-2.674458370913443446e+02
1.832314422371207550e+07,-1.001564005207922605e+02,-2.674982314278381637e+02
1.870682140365797654e+07,-1.006964005207372992e+02,-2.675495506479443293e+02
1.909853258566236869e+07,-1.012364005206888038e+02,-2.675998168329599025e+02
1.949844599758041650e+07,-1.017764005206459075e+02,-2.676490516094435748e+02
1.990673338987184316e+07,-1.023164005206080844e+02,-2.676972761586538354e+02
2.032357010936220735e+07,-1.028564005205746810e+02,-2.677445112257878463e+02
2.074913517454906553e+07,-1.033964005205451286e+02,-2.677907771290232972e+02
2.118361135248500109e+07,-1.039364005205190864e+02,-2.678360937683698353e+02
2.162718523727015778e+07,-1.044764005204960426e+02,-2.678804806343322866e+02
2.208004733018896729e+07,-1.050164005204757416e+02,-2.679239568163921490e+02
2.254239212152428180e+07,-1.055564005204578137e+02,-2.679665410113090616e+02
2.301441817408504337e+07,-1.060964005204419180e+02,-2.680082515312479359e+02
2.349632820848305151e+07,-1.066364005204279408e+02,-2.680491063117349881e+02
2.398832919019484892e+07,-1.071764005204155410e+02,-2.680891229194461403e+02
2.449063241844741255e+07,-1.077164005204046617e+02,-2.681283185598324508e+02
2.500345361696429551e+07,-1.082564005203950330e+02,-2.681667100845849063e+02
2.552701302661241964e+07,-1.087964005203864986e+02,-2.682043139989430074e+02
2.606153549998892471e+07,-1.093364005203790015e+02,-2.682411464688500473e+02
2.660725059798808396e+07,-1.098764005203723713e+02,-2.682772233279591205e+02
2.716439268839077652e+07,-1.104164005203664800e+02,-2.683125600844919632e+02
2.773320104651838169e+07,-1.109564005203613277e+02,-2.683471719279549461e+02
2.831391995799373090e+07,-1.114964005203567297e+02,-2.683810737357146081e+02
2.890679882365471870e+07,-1.120364005203527000e+02,-2.684142800794359687e+02
2.951209226666384190e+07,-1.125764005203491678e+02,-2.684468052313869180e+02
3.013006024186115712e+07,-1.131164005203459908e+02,-2.684786631706105595e+02
3.076096814740704745e+07,-1.136564005203432259e+02,-2.685098675889699962e+02
3.140508693876209855e+07,-1.141964005203407453e+02,-2.685404318970660142e+02
3.206269324505460635e+07,-1.147364005203385915e+02,-2.685703692300334069e+02
3.273406948788379133e+07,-1.152764005203366935e+02,-2.685996924532148000e+02
3.341950400261135772e+07,-1.158164005203349802e+02,-2.686284141677183470e+02
3.411929116219281405e+07,-1.163564005203335086e+02,-2.686565467158590650e+02
3.483373150360116363e+07,-1.168964005203322074e+02,-2.686841021864872801e+02
3.556313185689847171e+07,-1.174364005203310057e+02,-2.687110924202069668e+02
3.630780547701010108e+07,-1.179764005203300030e+02,-2.687375290144855740e+02
3.706807217825751752e+07,-1.185164005203290571e+02,-2.687634233286577796e+02
3.784425847170928121e+07,-1.190564005203282818e+02,-2.687887864888259628e+02
3.863669770540689677e+07,-1.195964005203275917e+02,-2.688136293926592657e+02
3.944573020752777159e+07,-1.201364005203269301e+02,-2.688379627140925550e+02
4.027170343254586309e+07,-1.206764005203264105e+02,-2.688617969079288059e+02
4.111497211045213044e+07,-1.212164005203258768e+02,-2.688851422143465015e+02
4.197589839910069108e+07,-1.217564005203254709e+02,-2.689080086633127848e+02
4.285485203974392265e+07,-1.222964005203251077e+02,-2.689304060789067989e+02
4.375221051582511514e+07,-1.228364005203247444e+02,-2.689523440835522479e+02
4.466835921509625763e+07,-1.233764005203244665e+02,-2.689738321021634988e+02
4.560369159512959421e+07,-1.239164005203242169e+02,-2.689948793662058506e+02
4.655860935229582340e+07,-1.244564005203239674e+02,-2.690154949176716741e+02
4.753352259428048879e+07,-1.249964005203237747e+02,-2.690356876129746979e+02
4.852885001621200889e+07,-1.255364005203235678e+02,-2.690554661267639744e+02
4.954501908047895879e+07,-1.260764005203234319e+02,-2.690748389556591178e+02
5.058246620031137764e+07,-1.266164005203233103e+02,-2.690938144219082346e+02
5.164163692720700800e+07,-1.271564005203231460e+02,-2.691124006769709922e+02
5.272298614228221774e+07,-1.276964005203230670e+02,-2.691306057050271079e+02
5.382697825162870437e+07,-1.282364005203229169e+02,-2.691484373264132728e+02
5.495408738576237112e+07,-1.287764005203228521e+02,-2.691659032009883958e+02
5.610479760324700922e+07,-1.293164005203228157e+02,-2.691830108314305789e+02
5.727960309858280420e+07,-1.298564005203226941e+02,-2.691997675664648000e+02
5.847900841444800049e+07,-1.303964005203226577e+02,-2.692161806040256806e+02
5.970352865838366002e+07,-1.309364005203226498e+02,-2.692322569943535768e+02
6.095368972401680052e+07,-1.314764005203225565e+02,-2.692480036430281984e+02
6.223002851691588014e+07,-1.320164005203225202e+02,-2.692634273139390757e+02
6.353309318517421931e+07,-1.325564005203224553e+02,-2.692785346321949191e+02
6.486344335482374579e+07,-1.330964005203224758e+02,-2.692933320869732938e+02
6.622165037017615139e+07,-1.336364005203224679e+02,-2.693078260343116312e+02
6.760829753919805586e+07,-1.341764005203224031e+02,-2.693220226998408293e+02
6.902398038402411342e+07,-1.347164005203223951e+02,-2.693359281814624637e+02
7.046930689671452343e+07,-1.352564005203223303e+02,-2.693495484519709180e+02
7.194489780036982894e+07,-1.357964005203223508e+02,-2.693628893616219102e+02
7.345138681571143866e+07,-1.363364005203223712e+02,-2.693759566406479280e+02
7.498942093324543536e+07,-1.368764005203223064e+02,-2.693887559017217086e+02
7.655966069112554193e+07,-1.374164005203223269e+02,-2.694012926423698104e+02
7.816278045883291960e+07,-1.379564005203223473e+02,-2.694135722473356509e+02
7.979946872679752111e+07,-1.384964005203222825e+02,-2.694255999908947956e+02
8.147042840208387375e+07,-1.390364005203222746e+02,-2.694373810391218740e+02
8.317637711026692390e+07,-1.395764005203222382e+02,-2.694489204521117358e+02
8.491804750363126397e+07,-1.401164005203222587e+02,-2.694602231861540531e+02
8.669618757582160830e+07,-1.406564005203222791e+02,-2.694712940958643230e+02
8.851156098308339715e+07,-1.411964005203222428e+02,-2.694821379362697940e+02
9.036494737223005295e+07,-1.417364005203222632e+02,-2.694927593648538391e+02
9.225714271547609568e+07,-1.422764005203222268e+02,-2.695031629435569585e+02
9.418895965228398144e+07,-1.428164005203222473e+02,-2.695133531407382748e+02
9.616122783836637437e+07,-1.433564005203222678e+02,-2.695233343330951925e+02
9.817479430199824274e+07,-1.438964005203222314e+02,-2.695331108075446878e+02
1.002305238077898324e+08,-1.444364005203222519e+02,-2.695426867630654328e+02
1.023292992280753851e+08,-1.449764005203222723e+02,-2.695520663125021770e+02
1.044720219220800400e+08,-1.455164005203222928e+02,-2.695612534843331787e+02
1.066596121230254620e+08,-1.460564005203221996e+02,-2.695702522244014290e+02
1.088930093333431035e+08,-1.465964005203222200e+02,-2.695790663976098926e+02
1.111731727281589657e+08,-1.471364005203222405e+02,-2.695876997895824729e+02
1.135010815672314465e+08,-1.476764005203222609e+02,-2.695961561082905860e+02
1.158777356155126244e+08,-1.482164005203222814e+02,-2.696044389856461976e+02
1.183041555725160986e+08,-1.487564005203221882e+02,-2.696125519790624026e+02
1.207813835106777251e+08,-1.492964005203222086e+02,-2.696204985729822852e+02
1.233104833228907138e+08,-1.498364005203222291e+02,-2.696282821803752654e+02
1.258925411794166118e+08,-1.503764005203222496e+02,-2.696359061442041707e+02
1.285286659943615198e+08,-1.509164005203222700e+02,-2.696433737388610439e+02
1.312199899019198865e+08,-1.514564005203221768e+02,-2.696506881715740747e+02
1.339676687425931543e+08,-1.519964005203221973e+02,-2.696578525837854272e+02
1.367728825595846772e+08,-1.525364005203222177e+02,-2.696648700525011009e+02
1.396368361055936217e+08,-1.530764005203222382e+02,-2.696717435916123691e+02
1.425607593602187932e+08,-1.536164005203222587e+02,-2.696784761531909567e+02
1.455459080581966937e+08,-1.541564005203222791e+02,-2.696850706287572734e+02
1.485935642287002802e+08,-1.546964005203221859e+02,-2.696915298505221585e+02
1.517050367459333837e+08,-1.552364005203222064e+02,-2.696978565926041824e+02
1.548816618912479579e+08,-1.557764005203222268e+02,-2.697040535722206869e+02
1.581248039270382524e+08,-1.563164005203222473e+02,-2.697101234508556900e+02
1.614358556826486886e+08,-1.568564005203222678e+02,-2.697160688354027229e+02
1.648162391525503397e+08,-1.573964005203221745e+02,-2.697218922792848730e+02
1.682674061070463955e+08,-1.579364005203221950e+02,-2.697275962835516339e+02
1.717908387157586217e+08,-1.584764005203222155e+02,-2.697331832979531896e+02
1.753880501841760278e+08,-1.590164005203222359e+02,-2.697386557219929273e+02
1.790605854035294652e+08,-1.595564005203222564e+02,-2.697440159059577809e+02
1.828100216142736971e+08,-1.600964005203221632e+02,-2.697492661519282251e+02
1.866379690834665596e+08,-1.606364005203221836e+02,-2.697544087147668961e+02
1.905460717963244319e+08,-1.611764005203222041e+02,-2.697594458030872033e+02
1.945360081622661352e+08,-1.617164005203222246e+02,-2.697643795802018190e+02
1.986094917357371747e+08,-1.622564005203222450e+02,-2.697692121650522949e+02
2.027682719521275461e+08,-1.627964005203221802e+02,-2.697739456331190695e+02
2.070141348791037500e+08,-1.633364005203222007e+02,-2.697785820173127149e+02
2.113489039836643338e+08,-1.638764005203222212e+02,-2.697831233088474505e+02
2.157744409152664542e+08,-1.644164005203222416e+02,-2.697875714580962949e+02
2.202926463053455949e+08,-1.649564005203222621e+02,-2.697919283754287676e+02
2.249054605835773051e+08,-1.654964005203221689e+02,-2.697961959320315373e+02
2.296148648112356067e+08,-1.660364005203221893e+02,-2.698003759607120173e+02
2.344228815319918096e+08,-1.665764005203222098e+02,-2.698044702566857609e+02
2.393315756405385137e+08,-1.671164005203222302e+02,-2.698084805783473143e+02
2.443430552693971395e+08,-1.676564005203222507e+02,-2.698124086480256665e+02
2.494594726942955852e+08,-1.681964005203222712e+02,-2.698162561527238381e+02
2.546830252585034370e+08,-1.687364005203221780e+02,-2.698200247448436926e+02
2.600159563165266812e+08,-1.692764005203221984e+02,-2.698237160428953985e+02
2.654605561975536048e+08,-1.698164005203222189e+02,-2.698273316321929087e+02
2.710191631890841722e+08,-1.703564005203222393e+02,-2.698308730655344903e+02
2.766941645411512852e+08,-1.708964005203222598e+02,-2.698343418638698950e+02
2.824879974915698767e+08,-1.714364005203221950e+02,-2.698377395169536612e+02
2.884031503126599789e+08,-1.719764005203222155e+02,-2.698410674839848298e+02
2.944421633798757195e+08,-1.725164005203222359e+02,-2.698443271942336423e+02
3.006076302628229260e+08,-1.730564005203222564e+02,-2.698475200476555074e+02
3.069021988391157985e+08,-1.735964005203222769e+02,-2.698506474154923467e+02
3.133285724315575957e+08,-1.741364005203221836e+02,-2.698537106408613795e+02
3.198895109691390395e+08,-1.746764005203222041e+02,-2.698567110393320263e+02
3.265878321723353267e+08,-1.752164005203222246e+02,-2.698596498994909894e+02
3.334264127632347345e+08,-1.757564005203222450e+02,-2.698625284834957370e+02
3.404081897010009289e+08,-1.762964005203222655e+02,-2.698653480276164487e+02
3.475361614432046413e+08,-1.768364005203221723e+02,-2.698681097427670466e+02
3.548133892335745692e+08,-1.773764005203221927e+02,-2.698708148150253123e+02
3.622429984166980386e+08,-1.779164005203222132e+02,-2.698734644061423182e+02
3.698281797802658677e+08,-1.784564005203222337e+02,-2.698760596540412280e+02
3.775721909254159927e+08,-1.789964005203222541e+02,-2.698786016733062638e+02
3.854783576657704711e+08,-1.795364005203221609e+02,-2.698810915556611576e+02
3.935500754557764530e+08,-1.800764005203221814e+02,-2.698835303704381658e+02
4.017908108489392400e+08,-1.806164005203222018e+02,-2.698859191650373077e+02
4.102041029866064191e+08,-1.811564005203222223e+02,-2.698882589653763944e+02
4.187935651179183125e+08,-1.816964005203222428e+02,-2.698905507763312244e+02
4.275628861515863538e+08,-1.822364005203222632e+02,-2.698927955821673663e+02
4.365158322401647568e+08,-1.827764005203221700e+02,-2.698949943469632444e+02
4.456562483975023627e+08,-1.833164005203221905e+02,-2.698971480150236175e+02
4.549880601500480175e+08,-1.838564005203222109e+02,-2.698992575112853842e+02
4.645152752227492332e+08,-1.843964005203222314e+02,-2.699013237417149185e+02
4.742419852602448463e+08,-1.849364005203222519e+02,-2.699033475936971058e+02
4.841723675840978622e+08,-1.854764005203221870e+02,-2.699053299364164218e+02
4.943106869868343472e+08,-1.860164005203222075e+02,-2.699072716212301657e+02
5.046612975635276437e+08,-1.865564005203222280e+02,-2.699091734820341912e+02
5.152286445817561746e+08,-1.870964005203222484e+02,-2.699110363356211337e+02
5.260172663907063007e+08,-1.876364005203222689e+02,-2.699128609820309634e+02
5.370317963702510595e+08,-1.881764005203221757e+02,-2.699146482048950020e+02
5.482769649208524227e+08,-1.887164005203221961e+02,-2.699163987717718101e+02
5.597576014951093197e+08,-1.892564005203222166e+02,-2.699181134344775614e+02
5.714786366718666553e+08,-1.897964005203222371e+02,-2.699197929294084020e+02
5.834451042737448215e+08,-1.903364005203222575e+02,-2.699214379778569537e+02
5.956621435290085077e+08,-1.908764005203221643e+02,-2.699230492863222253e+02
6.081350012787163258e+08,-1.914164005203221848e+02,-2.699246275468125305e+02
6.208690342300624847e+08,-1.919564005203222052e+02,-2.699261734371433477e+02
6.338697112569264174e+08,-1.924964005203222257e+02,-2.699276876212277898e+02
6.471426157485830784e+08,-1.930364005203222462e+02,-2.699291707493624131e+02
6.606934480075937510e+08,-1.935764005203221814e+02,-2.699306234585058064e+02
6.745280276979202032e+08,-1.941164005203222018e+02,-2.699320463725527475e+02
6.886522963442747593e+08,-1.946564005203222223e+02,-2.699334401026015371e+02
7.030723198838326931e+08,-1.951964005203222428e+02,-2.699348052472172412e+02
7.177942912713614702e+08,-1.957364005203222632e+02,-2.699361423926879411e+02
7.328245331389044523e+08,-1.962764005203222837e+02,-2.699374521132771179e+02
7.481695005111522675e+08,-1.968164005203221905e+02,-2.699387349714699553e+02
7.638357835776891708e+08,-1.973564005203222109e+02,-2.699399915182151517e+02
7.798301105232577324e+08,-1.978964005203222314e+02,-2.699412222931612177e+02
7.961593504173183441e+08,-1.984364005203222519e+02,-2.699424278248886253e+02
8.128305161640994549e+08,-1.989764005203222723e+02,-2.699436086311364988e+02
8.298507675144200325e+08,-1.995164005203221791e+02,-2.699447652190252711e+02
8.472274141405946016e+08,-2.000564005203221996e+02,-2.699458980852740524e+02
8.649679187756921053e+08,-2.005964005203222200e+02,-2.699470077164144186e+02
8.830799004185621738e+08,-2.011364005203222405e+02,-2.699480945889990835e+02
9.015711376059570312e+08,-2.016764005203222609e+02,-2.699491591698066486e+02
9.204495717531684637e+08,-2.022164005203221677e+02,-2.699502019160420900e+02
9.397233105646356344e+08,-2.027564005203221882e+02,-2.699512232755329819e+02
9.594006315159316063e+08,-2.032964005203222086e+02,-2.699522236869221388e+02
9.794899854086980820e+08,-2.038364005203222291e+02,-2.699532035798554830e+02
1.000000000000000000e+09,-2.043764005203222496e+02,-2.699541633751672407e+02
