 frequency       v(PSRR_dB)     
 1.89333613e+04  2.50070410e+01 
 1.93699595e+04  2.50073203e+01 
 1.98166255e+04  2.50076127e+01 
 2.02735916e+04  2.50079187e+01 
 2.07410951e+04  2.50082389e+01 
 2.12193792e+04  2.50085741e+01 
 2.17086923e+04  2.50089248e+01 
 2.22092889e+04  2.50092919e+01 
 2.27214291e+04  2.50096761e+01 
 2.32453791e+04  2.50100782e+01 
 2.37814113e+04  2.50104990e+01 
 2.43298042e+04  2.50109394e+01 
 2.48908429e+04  2.50114002e+01 
 2.54648190e+04  2.50118825e+01 
 2.60520309e+04  2.50123873e+01 
 2.66527837e+04  2.50129156e+01 
 2.72673897e+04  2.50134684e+01 
 2.78961683e+04  2.50140469e+01 
 2.85394464e+04  2.50146524e+01 
 2.91975583e+04  2.50152860e+01 
 2.98708461e+04  2.50159490e+01 
 3.05596598e+04  2.50166429e+01 
 3.12643573e+04  2.50173690e+01 
 3.19853049e+04  2.50181289e+01 
 3.27228774e+04  2.50189241e+01 
 3.34774581e+04  2.50197562e+01 
 3.42494392e+04  2.50206270e+01 
 3.50392221e+04  2.50215382e+01 
 3.58472171e+04  2.50224917e+01 
 3.66738442e+04  2.50234895e+01 
 3.75195331e+04  2.50245336e+01 
 3.83847234e+04  2.50256261e+01 
 3.92698648e+04  2.50267693e+01 
 4.01754173e+04  2.50279655e+01 
 4.11018515e+04  2.50292171e+01 
 4.20496491e+04  2.50305267e+01 
 4.30193027e+04  2.50318971e+01 
 4.40113162e+04  2.50333309e+01 
 4.50262052e+04  2.50348310e+01 
 4.60644974e+04  2.50364006e+01 
 4.71267322e+04  2.50380428e+01 
 4.82134619e+04  2.50397610e+01 
 4.93252513e+04  2.50415586e+01 
 5.04626783e+04  2.50434392e+01 
 5.16263340e+04  2.50454067e+01 
 5.28168234e+04  2.50474651e+01 
 5.40347650e+04  2.50496184e+01 
 5.52807921e+04  2.50518710e+01 
 5.65555523e+04  2.50542275e+01 
 5.78597080e+04  2.50566925e+01 
 5.91939372e+04  2.50592711e+01 
 6.05589334e+04  2.50619682e+01 
 6.19554061e+04  2.50647895e+01 
 6.33840810e+04  2.50677403e+01 
 6.48457008e+04  2.50708267e+01 
 6.63410251e+04  2.50740547e+01 
 6.78708313e+04  2.50774307e+01 
 6.94359143e+04  2.50809615e+01 
 7.10370877e+04  2.50846538e+01 
 7.26751838e+04  2.50885151e+01 
 7.43510539e+04  2.50925528e+01 
 7.60655691e+04  2.50967748e+01 
 7.78196206e+04  2.51011895e+01 
 7.96141200e+04  2.51058052e+01 
 8.14500001e+04  2.51106311e+01 
 8.33282151e+04  2.51156763e+01 
 8.52497412e+04  2.51209507e+01 
 8.72155772e+04  2.51264642e+01 
 8.92267449e+04  2.51322275e+01 
 9.12842895e+04  2.51382514e+01 
 9.33892805e+04  2.51445474e+01 
 9.55428121e+04  2.51511274e+01 
 9.77460036e+04  2.51580036e+01 
 1.00000000e+05  2.51651890e+01 
 1.02305973e+05  2.51726969e+01 
 1.04665121e+05  2.51805412e+01 
 1.07078670e+05  2.51887363e+01 
 1.09547876e+05  2.51972971e+01 
 1.12074020e+05  2.52062392e+01 
 1.14658417e+05  2.52155788e+01 
 1.17302409e+05  2.52253327e+01 
 1.20007371e+05  2.52355182e+01 
 1.22774708e+05  2.52461532e+01 
 1.25605860e+05  2.52572566e+01 
 1.28502297e+05  2.52688477e+01 
 1.31465525e+05  2.52809464e+01 
 1.34497085e+05  2.52935735e+01 
 1.37598551e+05  2.53067505e+01 
 1.40771537e+05  2.53204994e+01 
 1.44017690e+05  2.53348433e+01 
 1.47338699e+05  2.53498058e+01 
 1.50736290e+05  2.53654112e+01 
 1.54212228e+05  2.53816848e+01 
 1.57768320e+05  2.53986524e+01 
 1.61406415e+05  2.54163409e+01 
 1.65128404e+05  2.54347776e+01 
 1.68936220e+05  2.54539910e+01 
 1.72831844e+05  2.54740100e+01 
 1.76817299e+05  2.54948645e+01 
 1.80894658e+05  2.55165851e+01 
 1.85066040e+05  2.55392032e+01 
 1.89333613e+05  2.55627508e+01 
 1.93699595e+05  2.55872610e+01 
 1.98166255e+05  2.56127672e+01 
 2.02735916e+05  2.56393037e+01 
 2.07410951e+05  2.56669055e+01 
 2.12193792e+05  2.56956082e+01 
 2.17086923e+05  2.57254480e+01 
 2.22092889e+05  2.57564616e+01 
 2.27214291e+05  2.57886865e+01 
 2.32453791e+05  2.58221604e+01 
 2.37814113e+05  2.58569216e+01 
 2.43298042e+05  2.58930088e+01 
 2.48908429e+05  2.59304607e+01 
 2.54648190e+05  2.59693168e+01 
 2.60520309e+05  2.60096165e+01 
 2.66527837e+05  2.60513991e+01 
 2.72673897e+05  2.60947044e+01 
 2.78961683e+05  2.61395719e+01 
 2.85394464e+05  2.61860410e+01 
 2.91975583e+05  2.62341508e+01 
 2.98708461e+05  2.62839403e+01 
 3.05596598e+05  2.63354479e+01 
 3.12643573e+05  2.63887115e+01 
 3.19853049e+05  2.64437686e+01 
 3.27228774e+05  2.65006558e+01 
 3.34774581e+05  2.65594088e+01 
 3.42494392e+05  2.66200625e+01 
 3.50392221e+05  2.66826508e+01 
 3.58472171e+05  2.67472063e+01 
 3.66738442e+05  2.68137603e+01 
 3.75195331e+05  2.68823430e+01 
 3.83847234e+05  2.69529829e+01 
 3.92698648e+05  2.70257070e+01 
 4.01754173e+05  2.71005406e+01 
 4.11018515e+05  2.71775072e+01 
 4.20496491e+05  2.72566285e+01 
 4.30193027e+05  2.73379243e+01 
 4.40113162e+05  2.74214122e+01 
 4.50262052e+05  2.75071079e+01 
 4.60644974e+05  2.75950249e+01 
 4.71267322e+05  2.76851744e+01 
 4.82134619e+05  2.77775654e+01 
 4.93252513e+05  2.78722047e+01 
 5.04626783e+05  2.79690967e+01 
 5.16263340e+05  2.80682433e+01 
 5.28168234e+05  2.81696444e+01 
 5.40347650e+05  2.82732973e+01 
 5.52807921e+05  2.83791970e+01 
 5.65555523e+05  2.84873363e+01 
 5.78597080e+05  2.85977054e+01 
 5.91939372e+05  2.87102927e+01 
 6.05589334e+05  2.88250841e+01 
 6.19554061e+05  2.89420634e+01 
 6.33840810e+05  2.90612123e+01 
 6.48457008e+05  2.91825106e+01 
 6.63410251e+05  2.93059361e+01 
 6.78708313e+05  2.94314647e+01 
 6.94359143e+05  2.95590707e+01 
 7.10370877e+05  2.96887264e+01 
 7.26751838e+05  2.98204030e+01 
 7.43510539e+05  2.99540698e+01 
