 time            v(vin_tg)       v(vout_tg_on)   v(vout_tg_off) 
 7.21280000e-03  1.77552740e+00  1.77552648e+00  8.50651804e-01 
 7.22280000e-03  1.78688849e+00  1.78688782e+00  8.51190672e-01 
 7.23280000e-03  1.79474943e+00  1.79474901e+00  8.51921448e-01 
 7.24280000e-03  1.79907920e+00  1.79907903e+00  8.52802003e-01 
 7.25280000e-03  1.79986072e+00  1.79986079e+00  8.53747808e-01 
 7.26280000e-03  1.79709090e+00  1.79709122e+00  8.54655382e-01 
 7.27280000e-03  1.79078068e+00  1.79078124e+00  8.55434337e-01 
 7.28280000e-03  1.78095494e+00  1.78095575e+00  8.56032642e-01 
 7.29280000e-03  1.76765248e+00  1.76765355e+00  8.56444141e-01 
 7.30280000e-03  1.75092580e+00  1.75092711e+00  8.56697970e-01 
 7.31280000e-03  1.73084090e+00  1.73084247e+00  8.56838905e-01 
 7.32280000e-03  1.70747704e+00  1.70747889e+00  8.56909807e-01 
 7.33280000e-03  1.68092645e+00  1.68092857e+00  8.56942458e-01 
 7.34280000e-03  1.65129389e+00  1.65129631e+00  8.56956428e-01 
 7.35280000e-03  1.61869633e+00  1.61869905e+00  8.56962092e-01 
 7.36280000e-03  1.58326239e+00  1.58326545e+00  8.56964334e-01 
 7.37280000e-03  1.54513193e+00  1.54513535e+00  8.56965234e-01 
 7.38280000e-03  1.50445543e+00  1.50445925e+00  8.56965616e-01 
 7.39280000e-03  1.46139342e+00  1.46139769e+00  8.56965793e-01 
 7.40280000e-03  1.41611585e+00  1.41612064e+00  8.56965882e-01 
 7.41280000e-03  1.36880140e+00  1.36880683e+00  8.56965930e-01 
 7.42280000e-03  1.31963681e+00  1.31964301e+00  8.56965957e-01 
 7.43280000e-03  1.26881611e+00  1.26882331e+00  8.56965971e-01 
 7.44280000e-03  1.21653985e+00  1.21654840e+00  8.56965978e-01 
 7.45280000e-03  1.16301436e+00  1.16302485e+00  8.56965981e-01 
 7.46280000e-03  1.10845087e+00  1.10846434e+00  8.56965982e-01 
 7.47280000e-03  1.05306472e+00  1.05308304e+00  8.56965981e-01 
 7.48280000e-03  9.97074490e-01  9.97100055e-01  8.56965980e-01 
 7.49280000e-03  9.40701155e-01  9.40731794e-01  8.56965978e-01 
 7.50280000e-03  8.84167190e-01  8.84192487e-01  8.56965975e-01 
 7.51280000e-03  8.27695710e-01  8.27712668e-01  8.56965973e-01 
 7.52280000e-03  7.71509582e-01  7.71521244e-01  8.56965970e-01 
 7.53280000e-03  7.15830547e-01  7.15839245e-01  8.56965968e-01 
 7.54280000e-03  6.60878345e-01  6.60885277e-01  8.56965966e-01 
 7.55280000e-03  6.06869846e-01  6.06875626e-01  8.56965964e-01 
 7.56280000e-03  5.54018199e-01  5.54023166e-01  8.56965962e-01 
 7.57280000e-03  5.02531984e-01  5.02536339e-01  8.56965961e-01 
 7.58280000e-03  4.52614393e-01  4.52618265e-01  8.56965962e-01 
 7.59280000e-03  4.04462429e-01  4.04465902e-01  8.56965963e-01 
 7.60280000e-03  3.58266125e-01  3.58269257e-01  8.56965967e-01 
 7.61280000e-03  3.14207797e-01  3.14210630e-01  8.56965975e-01 
 7.62280000e-03  2.72461324e-01  2.72463887e-01  8.56965987e-01 
 7.63280000e-03  2.33191459e-01  2.33193774e-01  8.56966005e-01 
 7.64280000e-03  1.96553183e-01  1.96555266e-01  8.56966029e-01 
 7.65280000e-03  1.62691090e-01  1.62692954e-01  8.56966058e-01 
 7.66280000e-03  1.31738818e-01  1.31740473e-01  8.56966089e-01 
 7.67280000e-03  1.03818522e-01  1.03819975e-01  8.56966106e-01 
 7.68280000e-03  7.90403910e-02  7.90416473e-02  8.56966083e-01 
 7.69280000e-03  5.75022123e-02  5.75032759e-02  8.56965971e-01 
 7.70280000e-03  3.92889875e-02  3.92898616e-02  8.56965696e-01 
 7.71280000e-03  2.44725958e-02  2.44732826e-02  8.56965173e-01 
 7.72280000e-03  1.31115109e-02  1.31120120e-02  8.56964331e-01 
 7.73280000e-03  5.25056955e-03  5.25088627e-03  8.56963153e-01 
 7.74280000e-03  9.20795471e-04  9.20928407e-04  8.56961700e-01 
 7.75280000e-03  1.39276265e-04  1.39225686e-04  8.56960113e-01 
 7.76280000e-03  2.90909623e-03  2.90886201e-03  8.56958569e-01 
 7.77280000e-03  9.21932415e-03  9.21890577e-03  8.56957225e-01 
 7.78280000e-03  1.90450564e-02  1.90444530e-02  8.56956169e-01 
 7.79280000e-03  3.23475154e-02  3.23467254e-02  8.56955416e-01 
 7.80280000e-03  4.90742024e-02  4.90732237e-02  8.56954920e-01 
 7.81280000e-03  6.91591047e-02  6.91579347e-02  8.56954610e-01 
 7.82280000e-03  9.25229564e-02  9.25215915e-02  8.56954421e-01 
 7.83280000e-03  1.19073551e-01  1.19071986e-01  8.56954304e-01 
 7.84280000e-03  1.48706106e-01  1.48704335e-01  8.56954228e-01 
 7.85280000e-03  1.81303674e-01  1.81301689e-01  8.56954175e-01 
 7.86280000e-03  2.16737609e-01  2.16735398e-01  8.56954137e-01 
 7.87280000e-03  2.54868068e-01  2.54865617e-01  8.56954109e-01 
 7.88280000e-03  2.95544568e-01  2.95541858e-01  8.56954089e-01 
 7.89280000e-03  3.38606577e-01  3.38603582e-01  8.56954075e-01 
 7.90280000e-03  3.83884150e-01  3.83880833e-01  8.56954064e-01 
 7.91280000e-03  4.31198596e-01  4.31194908e-01  8.56954057e-01 
 7.92280000e-03  4.80363188e-01  4.80359057e-01  8.56954051e-01 
 7.93280000e-03  5.31183894e-01  5.31179215e-01  8.56954046e-01 
 7.94280000e-03  5.83460148e-01  5.83454757e-01  8.56954043e-01 
 7.95280000e-03  6.36985641e-01  6.36979270e-01  8.56954040e-01 
 7.96280000e-03  6.91549132e-01  6.91541312e-01  8.56954037e-01 
 7.97280000e-03  7.46935282e-01  7.46925129e-01  8.56954034e-01 
 7.98280000e-03  8.02925510e-01  8.02911273e-01  8.56954032e-01 
 7.99280000e-03  8.59298845e-01  8.59277495e-01  8.56954029e-01 
 8.00280000e-03  9.15832810e-01  9.15803330e-01  8.56954026e-01 
 8.01280000e-03  9.72304290e-01  9.72275565e-01  8.56954024e-01 
 8.02280000e-03  1.02849042e+00  1.02846912e+00  8.56954020e-01 
 8.03280000e-03  1.08416945e+00  1.08415413e+00  8.56954016e-01 
 8.04280000e-03  1.13912166e+00  1.13911002e+00  8.56954012e-01 
 8.05280000e-03  1.19313015e+00  1.19312084e+00  8.56954005e-01 
 8.06280000e-03  1.24598180e+00  1.24597406e+00  8.56953995e-01 
 8.07280000e-03  1.29746802e+00  1.29746141e+00  8.56953980e-01 
 8.08280000e-03  1.34738561e+00  1.34737986e+00  8.56953957e-01 
 8.09280000e-03  1.39553757e+00  1.39553251e+00  8.56953921e-01 
 8.10280000e-03  1.44173388e+00  1.44172938e+00  8.56953867e-01 
 8.11280000e-03  1.48579220e+00  1.48578819e+00  8.56953789e-01 
 8.12280000e-03  1.52753868e+00  1.52753509e+00  8.56953694e-01 
 8.13280000e-03  1.56680854e+00  1.56680533e+00  8.56953641e-01 
 8.14280000e-03  1.60344682e+00  1.60344395e+00  8.56953898e-01 
 8.15280000e-03  1.63730891e+00  1.63730636e+00  8.56955403e-01 
 8.16280000e-03  1.66826118e+00  1.66825893e+00  8.56961010e-01 
 8.17280000e-03  1.69618148e+00  1.69617951e+00  8.56977979e-01 
 8.18280000e-03  1.72095961e+00  1.72095791e+00  8.57022081e-01 
 8.19280000e-03  1.74249779e+00  1.74249636e+00  8.57121897e-01 
 8.20280000e-03  1.76071101e+00  1.76070984e+00  8.57319601e-01 
 8.21280000e-03  1.77552740e+00  1.77552648e+00  8.57663468e-01 
 8.22280000e-03  1.78688849e+00  1.78688782e+00  8.58190609e-01 
 8.23280000e-03  1.79474943e+00  1.79474901e+00  8.58905747e-01 
 8.24280000e-03  1.79907920e+00  1.79907903e+00  8.59767680e-01 
 8.25280000e-03  1.79986072e+00  1.79986079e+00  8.60693606e-01 
 8.26280000e-03  1.79709090e+00  1.79709122e+00  8.61582105e-01 
 8.27280000e-03  1.79078068e+00  1.79078124e+00  8.62344596e-01 
 8.28280000e-03  1.78095494e+00  1.78095575e+00  8.62930124e-01 
 8.29280000e-03  1.76765248e+00  1.76765355e+00  8.63332716e-01 
 8.30280000e-03  1.75092580e+00  1.75092711e+00  8.63580969e-01 
 8.31280000e-03  1.73084090e+00  1.73084247e+00  8.63718766e-01 
 8.32280000e-03  1.70747704e+00  1.70747889e+00  8.63788071e-01 
 8.33280000e-03  1.68092645e+00  1.68092857e+00  8.63819983e-01 
 8.34280000e-03  1.65129389e+00  1.65129631e+00  8.63833636e-01 
 8.35280000e-03  1.61869633e+00  1.61869905e+00  8.63839174e-01 
 8.36280000e-03  1.58326239e+00  1.58326545e+00  8.63841368e-01 
 8.37280000e-03  1.54513193e+00  1.54513535e+00  8.63842250e-01 
 8.38280000e-03  1.50445543e+00  1.50445925e+00  8.63842625e-01 
 8.39280000e-03  1.46139342e+00  1.46139769e+00  8.63842799e-01 
 8.40280000e-03  1.41611585e+00  1.41612064e+00  8.63842887e-01 
 8.41280000e-03  1.36880140e+00  1.36880683e+00  8.63842935e-01 
 8.42280000e-03  1.31963681e+00  1.31964301e+00  8.63842961e-01 
 8.43280000e-03  1.26881611e+00  1.26882331e+00  8.63842974e-01 
 8.44280000e-03  1.21653985e+00  1.21654840e+00  8.63842981e-01 
 8.45280000e-03  1.16301436e+00  1.16302485e+00  8.63842984e-01 
 8.46280000e-03  1.10845087e+00  1.10846434e+00  8.63842985e-01 
 8.47280000e-03  1.05306472e+00  1.05308304e+00  8.63842984e-01 
 8.48280000e-03  9.97074490e-01  9.97100055e-01  8.63842982e-01 
 8.49280000e-03  9.40701155e-01  9.40731794e-01  8.63842980e-01 
 8.50280000e-03  8.84167190e-01  8.84192487e-01  8.63842978e-01 
 8.51280000e-03  8.27695710e-01  8.27712668e-01  8.63842975e-01 
 8.52280000e-03  7.71509582e-01  7.71521244e-01  8.63842972e-01 
 8.53280000e-03  7.15830547e-01  7.15839245e-01  8.63842970e-01 
 8.54280000e-03  6.60878345e-01  6.60885277e-01  8.63842968e-01 
 8.55280000e-03  6.06869846e-01  6.06875626e-01  8.63842965e-01 
 8.56280000e-03  5.54018199e-01  5.54023166e-01  8.63842964e-01 
 8.57280000e-03  5.02531984e-01  5.02536340e-01  8.63842963e-01 
 8.58280000e-03  4.52614393e-01  4.52618265e-01  8.63842963e-01 
 8.59280000e-03  4.04462429e-01  4.04465902e-01  8.63842964e-01 
 8.60280000e-03  3.58266125e-01  3.58269257e-01  8.63842968e-01 
 8.61280000e-03  3.14207797e-01  3.14210630e-01  8.63842975e-01 
 8.62280000e-03  2.72461324e-01  2.72463887e-01  8.63842987e-01 
 8.63280000e-03  2.33191459e-01  2.33193774e-01  8.63843005e-01 
 8.64280000e-03  1.96553183e-01  1.96555266e-01  8.63843029e-01 
 8.65280000e-03  1.62691090e-01  1.62692954e-01  8.63843058e-01 
 8.66280000e-03  1.31738818e-01  1.31740473e-01  8.63843088e-01 
 8.67280000e-03  1.03818522e-01  1.03819975e-01  8.63843105e-01 
 8.68280000e-03  7.90403910e-02  7.90416473e-02  8.63843082e-01 
 8.69280000e-03  5.75022123e-02  5.75032759e-02  8.63842967e-01 
 8.70280000e-03  3.92889875e-02  3.92898616e-02  8.63842689e-01 
 8.71280000e-03  2.44725958e-02  2.44732826e-02  8.63842160e-01 
 8.72280000e-03  1.31115109e-02  1.31120120e-02  8.63841310e-01 
 8.73280000e-03  5.25056955e-03  5.25088627e-03  8.63840121e-01 
 8.74280000e-03  9.20795471e-04  9.20928407e-04  8.63838655e-01 
 8.75280000e-03  1.39276265e-04  1.39225686e-04  8.63837054e-01 
 8.76280000e-03  2.90909623e-03  2.90886201e-03  8.63835496e-01 
 8.77280000e-03  9.21932415e-03  9.21890577e-03  8.63834139e-01 
 8.78280000e-03  1.90450564e-02  1.90444530e-02  8.63833075e-01 
 8.79280000e-03  3.23475154e-02  3.23467254e-02  8.63832315e-01 
 8.80280000e-03  4.90742024e-02  4.90732237e-02  8.63831814e-01 
 8.81280000e-03  6.91591047e-02  6.91579347e-02  8.63831502e-01 
 8.82280000e-03  9.25229564e-02  9.25215915e-02  8.63831312e-01 
 8.83280000e-03  1.19073551e-01  1.19071986e-01  8.63831194e-01 
 8.84280000e-03  1.48706106e-01  1.48704335e-01  8.63831117e-01 
 8.85280000e-03  1.81303674e-01  1.81301689e-01  8.63831064e-01 
 8.86280000e-03  2.16737609e-01  2.16735398e-01  8.63831026e-01 
 8.87280000e-03  2.54868068e-01  2.54865617e-01  8.63830998e-01 
 8.88280000e-03  2.95544568e-01  2.95541858e-01  8.63830978e-01 
 8.89280000e-03  3.38606577e-01  3.38603582e-01  8.63830963e-01 
 8.90280000e-03  3.83884150e-01  3.83880833e-01  8.63830952e-01 
 8.91280000e-03  4.31198596e-01  4.31194908e-01  8.63830945e-01 
 8.92280000e-03  4.80363188e-01  4.80359057e-01  8.63830939e-01 
 8.93280000e-03  5.31183894e-01  5.31179215e-01  8.63830934e-01 
 8.94280000e-03  5.83460148e-01  5.83454757e-01  8.63830930e-01 
 8.95280000e-03  6.36985641e-01  6.36979270e-01  8.63830927e-01 
 8.96280000e-03  6.91549132e-01  6.91541312e-01  8.63830924e-01 
 8.97280000e-03  7.46935282e-01  7.46925129e-01  8.63830921e-01 
 8.98280000e-03  8.02925510e-01  8.02911273e-01  8.63830919e-01 
 8.99280000e-03  8.59298845e-01  8.59277495e-01  8.63830916e-01 
 9.00280000e-03  9.15832810e-01  9.15803330e-01  8.63830913e-01 
 9.01280000e-03  9.72304290e-01  9.72275565e-01  8.63830910e-01 
 9.02280000e-03  1.02849042e+00  1.02846912e+00  8.63830907e-01 
 9.03280000e-03  1.08416945e+00  1.08415413e+00  8.63830903e-01 
 9.04280000e-03  1.13912166e+00  1.13911002e+00  8.63830898e-01 
 9.05280000e-03  1.19313015e+00  1.19312084e+00  8.63830891e-01 
 9.06280000e-03  1.24598180e+00  1.24597406e+00  8.63830881e-01 
 9.07280000e-03  1.29746802e+00  1.29746141e+00  8.63830866e-01 
 9.08280000e-03  1.34738561e+00  1.34737986e+00  8.63830843e-01 
 9.09280000e-03  1.39553757e+00  1.39553251e+00  8.63830807e-01 
 9.10280000e-03  1.44173388e+00  1.44172938e+00  8.63830753e-01 
 9.11280000e-03  1.48579220e+00  1.48578819e+00  8.63830676e-01 
 9.12280000e-03  1.52753868e+00  1.52753509e+00  8.63830580e-01 
 9.13280000e-03  1.56680854e+00  1.56680533e+00  8.63830526e-01 
 9.14280000e-03  1.60344682e+00  1.60344395e+00  8.63830771e-01 
 9.15280000e-03  1.63730891e+00  1.63730636e+00  8.63832235e-01 
 9.16280000e-03  1.66826118e+00  1.66825893e+00  8.63837701e-01 
 9.17280000e-03  1.69618148e+00  1.69617951e+00  8.63854263e-01 
 9.18280000e-03  1.72095961e+00  1.72095791e+00  8.63897337e-01 
 9.19280000e-03  1.74249779e+00  1.74249636e+00  8.63994882e-01 
 9.20280000e-03  1.76071101e+00  1.76070984e+00  8.64188190e-01 
 9.21280000e-03  1.77552740e+00  1.77552648e+00  8.64524577e-01 
 9.22280000e-03  1.78688849e+00  1.78688782e+00  8.65040478e-01 
 9.23280000e-03  1.79474943e+00  1.79474901e+00  8.65740617e-01 
 9.24280000e-03  1.79907920e+00  1.79907903e+00  8.66584683e-01 
 9.25280000e-03  1.79986072e+00  1.79986079e+00  8.67491533e-01 
 9.26280000e-03  1.79709090e+00  1.79709122e+00  8.68361728e-01 
 9.27280000e-03  1.79078068e+00  1.79078124e+00  8.69108421e-01 
 9.28280000e-03  1.78095494e+00  1.78095575e+00  8.69681693e-01 
 9.29280000e-03  1.76765248e+00  1.76765355e+00  8.70075744e-01 
 9.30280000e-03  1.75092580e+00  1.75092711e+00  8.70318655e-01 
 9.31280000e-03  1.73084090e+00  1.73084247e+00  8.70453445e-01 
 9.32280000e-03  1.70747704e+00  1.70747889e+00  8.70521221e-01 
 9.33280000e-03  1.68092645e+00  1.68092857e+00  8.70552424e-01 
 9.34280000e-03  1.65129389e+00  1.65129631e+00  8.70565775e-01 
 9.35280000e-03  1.61869633e+00  1.61869905e+00  8.70571191e-01 
 9.36280000e-03  1.58326239e+00  1.58326545e+00  8.70573339e-01 
 9.37280000e-03  1.54513193e+00  1.54513535e+00  8.70574204e-01 
 9.38280000e-03  1.50445543e+00  1.50445925e+00  8.70574573e-01 
 9.39280000e-03  1.46139342e+00  1.46139769e+00  8.70574744e-01 
 9.40280000e-03  1.41611585e+00  1.41612064e+00  8.70574831e-01 
 9.41280000e-03  1.36880140e+00  1.36880683e+00  8.70574878e-01 
 9.42280000e-03  1.31963681e+00  1.31964301e+00  8.70574903e-01 
 9.43280000e-03  1.26881611e+00  1.26882331e+00  8.70574917e-01 
 9.44280000e-03  1.21653985e+00  1.21654840e+00  8.70574924e-01 
 9.45280000e-03  1.16301436e+00  1.16302485e+00  8.70574927e-01 
 9.46280000e-03  1.10845087e+00  1.10846434e+00  8.70574927e-01 
 9.47280000e-03  1.05306472e+00  1.05308304e+00  8.70574926e-01 
 9.48280000e-03  9.97074490e-01  9.97100055e-01  8.70574924e-01 
 9.49280000e-03  9.40701155e-01  9.40731794e-01  8.70574922e-01 
 9.50280000e-03  8.84167190e-01  8.84192487e-01  8.70574919e-01 
 9.51280000e-03  8.27695710e-01  8.27712668e-01  8.70574916e-01 
 9.52280000e-03  7.71509582e-01  7.71521244e-01  8.70574914e-01 
 9.53280000e-03  7.15830547e-01  7.15839245e-01  8.70574911e-01 
 9.54280000e-03  6.60878345e-01  6.60885277e-01  8.70574909e-01 
 9.55280000e-03  6.06869846e-01  6.06875626e-01  8.70574906e-01 
 9.56280000e-03  5.54018199e-01  5.54023166e-01  8.70574904e-01 
 9.57280000e-03  5.02531984e-01  5.02536340e-01  8.70574903e-01 
 9.58280000e-03  4.52614393e-01  4.52618265e-01  8.70574903e-01 
 9.59280000e-03  4.04462429e-01  4.04465902e-01  8.70574905e-01 
 9.60280000e-03  3.58266125e-01  3.58269257e-01  8.70574908e-01 
 9.61280000e-03  3.14207797e-01  3.14210630e-01  8.70574916e-01 
 9.62280000e-03  2.72461324e-01  2.72463887e-01  8.70574927e-01 
 9.63280000e-03  2.33191459e-01  2.33193774e-01  8.70574945e-01 
 9.64280000e-03  1.96553183e-01  1.96555266e-01  8.70574969e-01 
 9.65280000e-03  1.62691090e-01  1.62692954e-01  8.70574998e-01 
 9.66280000e-03  1.31738818e-01  1.31740473e-01  8.70575028e-01 
 9.67280000e-03  1.03818522e-01  1.03819975e-01  8.70575044e-01 
 9.68280000e-03  7.90403910e-02  7.90416473e-02  8.70575020e-01 
 9.69280000e-03  5.75022123e-02  5.75032759e-02  8.70574904e-01 
 9.70280000e-03  3.92889875e-02  3.92898616e-02  8.70574622e-01 
 9.71280000e-03  2.44725958e-02  2.44732826e-02  8.70574088e-01 
 9.72280000e-03  1.31115109e-02  1.31120120e-02  8.70573230e-01 
 9.73280000e-03  5.25056955e-03  5.25088627e-03  8.70572030e-01 
 9.74280000e-03  9.20795471e-04  9.20928407e-04  8.70570551e-01 
 9.75280000e-03  1.39276265e-04  1.39225686e-04  8.70568936e-01 
 9.76280000e-03  2.90909623e-03  2.90886201e-03  8.70567364e-01 
 9.77280000e-03  9.21932415e-03  9.21890577e-03  8.70565996e-01 
 9.78280000e-03  1.90450564e-02  1.90444530e-02  8.70564922e-01 
 9.79280000e-03  3.23475154e-02  3.23467254e-02  8.70564156e-01 
 9.80280000e-03  4.90742024e-02  4.90732237e-02  8.70563651e-01 
 9.81280000e-03  6.91591047e-02  6.91579347e-02  8.70563336e-01 
 9.82280000e-03  9.25229564e-02  9.25215915e-02  8.70563145e-01 
 9.83280000e-03  1.19073551e-01  1.19071986e-01  8.70563026e-01 
 9.84280000e-03  1.48706106e-01  1.48704335e-01  8.70562949e-01 
 9.85280000e-03  1.81303674e-01  1.81301689e-01  8.70562895e-01 
 9.86280000e-03  2.16737609e-01  2.16735398e-01  8.70562857e-01 
 9.87280000e-03  2.54868068e-01  2.54865617e-01  8.70562829e-01 
 9.88280000e-03  2.95544568e-01  2.95541858e-01  8.70562809e-01 
 9.89280000e-03  3.38606577e-01  3.38603582e-01  8.70562794e-01 
 9.90280000e-03  3.83884150e-01  3.83880833e-01  8.70562783e-01 
 9.91280000e-03  4.31198596e-01  4.31194908e-01  8.70562775e-01 
 9.92280000e-03  4.80363188e-01  4.80359057e-01  8.70562769e-01 
 9.93280000e-03  5.31183894e-01  5.31179215e-01  8.70562764e-01 
 9.94280000e-03  5.83460148e-01  5.83454757e-01  8.70562760e-01 
 9.95280000e-03  6.36985641e-01  6.36979270e-01  8.70562757e-01 
 9.96280000e-03  6.91549132e-01  6.91541312e-01  8.70562754e-01 
 9.97280000e-03  7.46935282e-01  7.46925129e-01  8.70562751e-01 
 9.98280000e-03  8.02925510e-01  8.02911273e-01  8.70562748e-01 
 9.99280000e-03  8.59298845e-01  8.59277495e-01  8.70562745e-01 
 1.00000000e-02  9.00000000e-01  8.99972375e-01  8.70562743e-01 
